"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.6639,0,0,0,0,0,0,0,-0.1057,0,0,0,0,0,0,0.1061,0,0.1476,0,0
"X2",0,0.5316,0.1114,0,-0.0152,0,0,-0.0771,0,-0.0742,0,0,0,0,0.1081,0,0,0.3007,0,0.1192
"X3",0,0,0.4591,0,0,0,0.0567,0,-0.078,0,0,0.4309,0,0,0,0,0,0,0,0.0896
"X4",0,0,-0.0706,0.494,0,0,0,0,0,0,0.082,0.1276,0,0,0.3099,0,0.1054,0,0,0
"X5",0,0,0,0.0393,0.6702,0,-0.1154,0,0,-0.138,0,0,0,0,0,0.1577,0.1556,0,0,0.0993
"X6",0,0,0,-0.0993,0,0.4801,0,0,0,0.1796,0,0,0,0.2209,0,0,0,0,0.1337,0
"X7",0,0,0,0,0,-0.0871,0.5872,0,0,0,0,0,0.1972,0,0,0,0,0,0,0.2058
"X8",0,0,0,0,0,-0.0874,0,0.6693,0.0601,-0.098,0,0,0,0,0,0.24,0,0,0,0.0676
"X9",-0.032,-0.0401,0,0,0,0,0,0,0.4635,0,0,0.1051,0,0.1218,0,0,0,0.3398,0,0.0592
"X10",0,0,0,0,0,0,0.0482,0,0,0.4141,0,0,0,0,0,0.468,0,0,0,0
