"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.6621,0,0,0,0,0,0,0,-0.1007,0,0,0,0,0,0,0.1273,0,0.1655,0,0
"X2",0,0.5675,0.1095,0,-0.0815,0,0,-0.1054,0,-0.0958,0,0,0,0,0.1868,0,0,0.2503,0,0.1135
"X3",0,0,0.4698,0,0,0,0.0708,0,-0.0337,0,0,0.3862,0,0,0,0,0,0,0,0.0863
"X4",0,0,-0.0982,0.4835,0,0,0,0,0,0,0.1054,0.1569,0,0,0.2573,0,0.1069,0,0,0
"X5",0,0,0,0.1931,0.5853,0,-0.0786,0,0,-0.1183,0,0,0,0,0,0.1317,0.0885,0,0,0.1044
"X6",0,0,0,-0.1001,0,0.4833,0,0,0,0.1516,0,0,0,0.2351,0,0,0,0,0.1669,0
"X7",0,0,0,0,0,-0.0689,0.5799,0,0,0,0,0,0.1777,0,0,0,0,0,0,0.2066
"X8",0,0,0,0,0,-0.0394,0,0.6129,0.1428,-0.09,0,0,0,0,0,0.2005,0,0,0,0.0529
"X9",-0.0514,-0.0798,0,0,0,0,0,0,0.5016,0,0,0.0937,0,0.1477,0,0,0,0.3212,0,0.0425
"X10",0,0,0,0,0,0,0.0418,0,0,0.4218,0,0,0,0,0,0.4689,0,0,0,0
