"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.6707,0,0,0,0,0,0,0,-0.1092,0,0,0,0,0,0,0.1342,0,0.155,0,0
"X2",0,0.5826,0.1055,0,-0.1181,0,0,-0.1104,0,-0.0868,0,0,0,0,0.1631,0,0,0.2479,0,0.1394
"X3",0,0,0.4562,0,0,0,0.0691,0,-0.0562,0,0,0.4267,0,0,0,0,0,0,0,0.078
"X4",0,0,-0.0214,0.4794,0,0,0,0,0,0,0.0672,0.1561,0,0,0.2806,0,0.0896,0,0,0
"X5",0,0,0,0.1059,0.6349,0,-0.0825,0,0,-0.1346,0,0,0,0,0,0.1621,0.1273,0,0,0.0887
"X6",0,0,0,-0.1024,0,0.5188,0,0,0,0.1376,0,0,0,0.1456,0,0,0,0,0.2134,0
"X7",0,0,0,0,0,-0.0621,0.5935,0,0,0,0,0,0.1836,0,0,0,0,0,0,0.193
"X8",0,0,0,0,0,-0.0359,0,0.5642,0.2093,-0.1007,0,0,0,0,0,0.1795,0,0,0,0.0691
"X9",-0.0509,-0.1252,0,0,0,0,0,0,0.515,0,0,0.1729,0,0.1289,0,0,0,0.2684,0,0.0374
"X10",0,0,0,0,0,0,0.0536,0,0,0.4678,0,0,0,0,0,0.414,0,0,0,0
