X1	X2	X3	X4	X5	X6
0.438867	-1.229145	-1.107369	-2.904427	-2.776935	-3.410288
0.255530	-3.519722	-2.442157	-0.761902	-1.176395	-2.961465
-3.108320	-5.571227	-1.966722	-1.392231	0.098937	-2.192860
-2.077484	-2.675659	-1.247262	-2.389812	2.941164	-1.173973
-0.287362	-0.107218	0.195321	-3.046546	1.556788	-0.418404
0.475246	-0.587506	1.972627	-0.109732	5.286211	-1.049353
0.177439	1.194178	2.436457	0.522631	3.354035	2.301080
0.147518	0.670433	1.613611	0.255843	3.158862	1.494196
-0.417017	0.997560	1.262988	0.658705	1.825093	2.221794
1.776632	1.579658	-0.450812	5.323216	3.069031	3.411575
-0.824433	1.146426	-0.064388	5.316579	4.214478	2.476038
-0.939215	2.993566	0.631859	5.984593	3.676436	2.392884
-1.829911	2.578776	0.435629	3.150659	2.852806	0.158512
-1.826024	2.645856	1.110723	0.723377	0.952791	-2.305176
-0.100253	2.327407	0.025541	1.068448	-4.407708	-3.134682
0.093502	1.877328	1.622682	-0.379227	-3.817989	-4.241704
-0.366260	1.768519	-0.485153	-1.371849	-4.197149	-5.948944
-0.806839	-1.817421	1.587235	-1.781216	-3.964287	-1.148400
-0.012735	-0.966891	1.389748	-0.433628	-2.276301	1.499427
1.339651	-2.591091	1.837184	1.880816	-0.066788	3.906538
-0.366081	-0.707522	3.265345	4.606116	2.435452	4.591133
0.575869	1.500516	0.329830	3.000172	1.640522	4.816111
-0.162599	2.331024	0.930240	4.266586	2.633923	4.544273
-1.146487	5.403700	0.157174	2.848758	3.957959	5.438920
-1.524294	3.159545	1.627434	1.049388	3.871329	3.568451
-1.140820	1.242760	0.986919	0.459277	4.191437	2.556166
-2.410767	4.919943	1.229529	-2.811474	4.600284	1.675066
-1.202134	4.187594	-0.275835	-2.669165	2.531672	2.626451
-1.221322	2.519815	0.321227	-2.939695	3.250002	0.147321
3.559268	4.035103	-0.116485	-0.835264	-1.632222	3.869375
6.095138	2.811060	1.802930	-0.951071	-4.127601	2.425616
4.526084	2.772586	1.435472	0.210584	-3.392131	2.871241
3.413509	2.333580	1.394641	-1.445498	-2.771612	0.987653
1.515310	1.912942	-1.218762	-1.634316	-5.577640	-0.785950
0.178788	-0.578728	-2.367937	-0.461070	-3.372716	-2.680567
-3.392258	-2.059030	-0.352383	-0.984259	-2.488936	-4.608797
-3.369828	-4.809864	1.084199	1.253117	-3.063599	-2.961341
0.126076	-3.211729	-1.770190	-2.127440	-2.862004	-2.886598
2.398056	-2.690827	-1.343348	0.021668	-1.310748	-4.020369
1.722609	-2.203157	-0.883377	-3.227656	-1.427731	-0.651352
1.407836	-2.853318	-2.319375	-2.962612	-1.908750	-1.926048
0.326836	-2.889912	-1.481241	-1.025900	-1.379503	-2.800057
-1.683191	-2.733238	-3.228477	-1.963619	-4.286289	-0.933278
-1.003846	-4.397396	-2.869080	-0.796869	-4.111407	-2.713511
-2.562430	-2.554987	-1.086350	-1.009948	-2.596655	-1.174156
-2.705943	-4.281609	-0.924687	-0.198057	-1.335231	-1.192913
-0.675486	-3.234964	-1.701091	1.835105	-2.041733	-1.057381
-0.336159	-0.029551	-1.416360	3.241240	-2.840160	-0.391561
-1.853462	-2.443070	-0.611195	-1.941553	-2.482011	-2.731752
-1.326497	-2.997521	-2.949094	-1.197373	-2.788883	-2.903954
-0.086264	-2.771404	-1.965857	-2.825619	-3.062176	-3.701167
-0.784464	-2.774720	-1.230784	-2.628991	-3.301088	-4.383990
-2.189297	-3.176867	1.203327	-0.838588	-0.482717	-2.468623
-3.501363	-2.673047	-0.753824	-1.175509	0.999838	-2.444366
-2.559665	-0.429359	0.586663	-2.274154	2.387978	0.412080
0.388499	-0.065604	0.923989	-1.784123	3.661006	2.192617
2.814727	2.675820	0.173455	-1.250413	4.008922	5.251645
3.299519	3.520112	1.242562	-1.629026	0.640028	3.622763
4.854273	2.063271	2.334410	1.056940	0.535126	2.000772
1.523690	4.143999	2.133199	-0.665515	-0.023684	-0.247428
0.247168	0.487294	3.568632	0.740510	-0.150000	-1.442837
-1.098893	-0.424242	3.941307	1.074315	-2.013421	-3.961054
-1.374793	-0.750611	4.234727	2.869902	0.083755	-3.345079
1.011666	-2.399911	3.379391	0.068771	1.739330	-3.049513
1.737584	2.108957	1.036101	2.632621	3.242403	-0.993354
0.761660	3.324492	-0.297443	-0.759645	2.585277	1.866397
0.169193	2.727596	2.317460	0.822173	4.393653	1.800240
-1.715016	2.197169	0.575711	-0.313325	3.470932	0.605876
-2.357870	0.769109	-2.784890	-1.110438	-0.108684	1.296504
-1.240969	0.147718	-0.286841	-2.519966	-2.848595	-0.365774
-1.437713	-3.195904	-2.175742	-2.807107	-3.488900	1.072840
-1.099603	0.415941	0.076108	-0.079062	-3.136896	3.235248
2.893960	2.012855	1.330609	1.133571	-1.648584	3.955650
2.358375	2.936338	0.740063	4.222892	0.547739	4.031945
3.304341	2.625589	-1.554930	4.412302	0.651773	1.590633
2.852759	3.260009	0.144031	2.952001	-0.281181	1.545916
3.791626	-1.210502	0.121147	-0.389709	-1.474521	-1.142807
2.127543	0.060755	-1.576681	-0.110129	-1.816047	-3.122237
3.841108	-0.651919	-0.168553	-3.047358	1.574243	-4.090371
0.109721	1.610676	0.664133	0.740906	3.849349	-0.017612
-2.109219	1.259140	0.123577	2.543062	3.852872	0.501543
-1.758813	1.316273	-1.652920	1.557612	5.113614	3.569992
-1.644962	1.216774	0.106543	1.395255	3.500776	1.490436
-2.899765	1.367045	-0.459834	-1.885407	3.178558	0.482175
-1.616826	0.087485	-0.386949	-2.821173	2.330061	2.917809
-1.438443	1.467394	1.181399	-2.438643	5.064286	2.964738
-2.513418	-0.711927	-0.315690	-0.131417	2.140535	3.815263
0.834949	-2.165779	-2.423915	3.211506	2.200507	5.168583
0.320056	-0.351362	-1.356876	4.207428	0.441204	4.173998
0.062703	-1.900876	-1.259270	3.387648	1.452927	3.188709
-0.526010	0.089880	-0.698898	3.221068	-0.026024	0.427416
0.599114	-1.496594	-1.086958	1.005188	-0.299248	-2.301281
-0.558924	-2.018699	-2.980450	-0.015092	-1.481443	-4.854483
-0.023226	-0.427534	-2.431973	-2.505070	-2.324611	-3.936589
2.957609	-1.439899	-1.163526	-2.859346	-2.400248	-4.192198
2.849078	-0.002494	0.068992	-3.261319	-4.498956	1.051888
3.373382	-1.238820	-2.094419	-1.165389	-0.937132	1.837871
0.176519	0.890025	0.346743	-0.795255	-4.883778	1.533549
2.504788	0.888839	2.011478	-0.728116	-0.708891	-0.800476
3.260090	3.095024	-1.058013	1.701429	1.426629	-1.687205
3.183122	4.146778	1.240072	1.347579	1.701582	-0.007638
1.619685	2.303603	0.099632	2.143637	-0.406331	-2.568274
-0.671223	2.876099	-1.045132	-1.584598	-0.086509	0.001586
-0.603002	-0.559136	-0.780218	-2.787224	-3.732552	-0.837258
-0.546553	-1.907999	-3.493426	-3.935541	-3.957360	-3.445905
-1.190577	-2.678193	-2.970955	-3.290249	-5.260531	-1.873556
-2.196576	-1.355516	-2.419604	-3.547346	-4.440965	0.968289
1.848552	-4.200868	-0.570973	-1.641132	-1.335563	1.508130
1.661804	-2.545049	1.379840	-1.200307	-2.368222	0.699868
1.977380	-0.281560	-0.287065	-0.694668	-2.391544	0.475702
4.627879	-1.966600	-0.691988	-2.431817	-2.462727	-0.543767
2.713900	-1.376969	-1.900127	-0.743251	-2.446171	-2.919840
0.649443	-0.438167	-1.857382	2.690129	0.254725	-4.802217
-1.506093	-0.255993	-1.792451	2.947924	0.471860	-2.727098
-2.926010	-1.976649	-1.425435	4.854636	2.004535	-1.889683
-1.907307	-0.143334	-1.605732	4.218564	2.318151	0.340029
-3.660085	-0.109347	-0.992442	4.484910	2.263808	-0.440364
-0.167746	-0.258889	-0.135464	5.844574	1.884906	-0.553860
2.649610	1.479940	0.431102	3.260857	3.672246	-0.708561
4.574082	2.284941	3.960558	4.497360	2.278827	1.221734
5.242769	1.778313	3.092904	3.424083	1.840251	2.537625
2.670672	0.868657	0.250140	-0.119773	0.002217	-0.110388
0.959188	-0.383227	-1.081832	-1.258406	-1.998275	-0.466506
-1.249282	-2.400340	-1.626813	-3.598418	-4.838124	-1.774328
-1.656240	-1.751681	0.371599	-4.469206	-5.241330	-3.450554
-2.982786	-0.094950	1.802205	-1.281070	-1.762892	-2.499186
-1.356621	2.333553	1.426804	-3.429709	4.284289	-1.186122
0.350554	2.080928	1.780397	-0.618523	5.435213	0.486938
-1.253461	3.051975	-0.396714	0.085989	3.260081	0.938692
0.035133	2.457194	0.899870	0.088828	3.895393	2.601541
-2.340065	1.761885	-0.145250	-1.948805	1.442850	1.124985
-0.272355	0.875049	-1.863574	-1.184411	-0.158550	-0.165577
-0.758138	-2.396316	-0.930800	-2.042587	-1.040805	-1.196843
-0.085114	-3.077507	-0.971428	-1.343633	1.451283	-1.482216
-0.817386	-0.715227	-0.901358	-1.433649	-0.463183	-0.530394
-1.098352	-2.745874	-0.451790	0.711166	1.243595	-0.891678
-0.926014	-2.134848	1.219878	1.275413	4.310317	3.010732
-2.152572	0.178951	0.206345	3.655193	4.393484	2.278836
-1.361627	0.941022	-1.279587	2.332806	1.903496	4.363434
-1.436280	-0.060634	-1.781219	3.987653	0.740352	5.561425
-0.981530	-1.044117	-2.727250	1.588334	-0.169246	6.017810
0.160020	-2.496127	-1.972880	-2.090349	-0.051201	3.120988
-1.524129	-0.358564	-0.487807	-3.537996	1.945790	-0.954641
-1.198878	-0.149028	-2.959633	-1.889406	4.073925	-1.221576
-1.127028	-0.533619	-0.078456	-3.977279	4.653304	-1.355819
-0.172378	1.879463	-0.035976	-1.048714	5.191528	-0.502169
0.980570	2.147819	0.799508	0.835190	3.817997	0.735173
-0.566285	0.455148	0.236695	1.397234	2.563410	2.613708
-1.835942	0.914150	5.334885	2.395718	3.310768	2.728734
-1.368803	3.317926	5.439981	1.725742	0.877369	2.420853
-0.077067	0.757176	3.713380	0.769508	-0.405185	4.532864
0.191664	-1.294101	3.522485	1.288517	1.784705	2.847766
0.947190	1.051196	2.157794	1.669568	3.583439	1.354360
-1.749089	1.267066	0.589109	0.004362	1.923517	1.219346
0.243227	0.116311	-0.812171	-0.729899	0.345438	-3.663378
-1.236365	-2.407771	-2.120245	-1.601916	0.229003	-1.754610
-1.728663	-2.191178	-0.479013	-3.783887	-2.911388	-4.531152
-0.029768	-2.516712	-1.233474	-0.355412	-2.660237	-3.398303
-2.029880	-0.901371	0.957570	2.660609	-2.196042	-1.136364
-1.742901	-1.302456	4.259121	6.155978	1.989396	-0.613534
1.162769	0.066233	2.730879	3.275894	1.533676	-1.686014
1.675831	3.425997	4.263943	2.731959	1.064499	1.851996
5.106383	1.535435	1.629515	1.062173	-1.062736	-0.050504
4.299525	1.392348	0.608793	-0.771864	-1.947528	-0.591714
5.517558	0.263235	0.082279	-3.673250	-3.305379	-0.209335
4.570979	0.103297	-2.100029	-2.209185	-3.654388	-3.895266
6.245790	0.083334	-1.983529	-3.371770	-1.951855	-4.731909
4.524490	-1.269755	-1.442122	-3.573202	-2.400782	-3.275962
0.886178	-1.747768	-2.841607	-2.657882	-2.839467	-2.792026
-2.024046	-2.447906	1.247214	-3.041709	-0.179811	-2.973202
-3.847982	-0.744670	-0.422957	-1.003482	1.162885	-0.505889
-3.770831	-0.705458	-0.587720	-1.502702	2.671521	1.015213
-2.683192	-0.457371	-0.976076	-2.549467	0.582997	0.690102
-2.085567	0.197891	-0.796225	0.468623	2.211814	1.971380
0.005445	1.154229	-2.366867	-0.433532	4.039469	3.493646
0.131743	-0.556357	0.071999	4.703969	3.105464	6.094900
0.347327	-1.085568	0.798071	2.518626	1.961897	6.635042
-0.584602	-0.062504	2.273551	3.359541	1.253870	3.002171
1.770153	-0.263164	0.553138	-1.089988	-1.575820	-2.380912
0.390094	-1.012647	-0.217669	-1.567059	-3.942072	-1.595108
-0.552280	1.629845	1.855932	-1.803871	-2.177985	-3.132717
-1.949669	0.332213	2.526838	0.282774	-0.834362	-6.967238
0.225427	3.129357	4.489952	1.650479	-0.719201	-4.418372
-0.825092	3.593277	6.699271	0.805042	-1.161204	0.547680
-0.039828	4.507274	5.207197	2.612966	-0.701570	-0.401480
-1.258179	2.737147	3.460429	1.775149	-0.096101	-1.573054
-2.494446	3.928497	1.805767	-0.922808	-0.991395	-2.734341
-2.201329	3.153922	-1.544790	-4.047104	-1.964055	-2.445341
-0.260228	0.698125	-2.257641	-3.499040	-1.714179	-1.464955
-0.733644	-1.065296	-1.875987	-1.153314	-4.088668	1.397018
-0.584876	-3.956040	-1.567728	-2.189627	-2.036024	2.008777
-0.504325	-1.340407	-2.305765	-1.707378	-2.978745	4.562522
-0.911290	-2.253197	-1.149397	-4.109568	-1.997633	4.903454
-3.260372	-3.208610	0.434576	-0.616695	-2.080287	0.619272
-0.020971	-3.275946	-1.233548	-0.645961	-0.119909	3.185676
0.945214	-0.538904	0.546832	0.932136	1.064002	2.612366
0.021281	-1.692386	-0.819284	4.094496	2.993344	4.501942
-1.216068	1.372710	2.383603	3.234719	0.602018	4.260705
-1.882835	-1.433116	4.625892	1.500004	1.214424	0.913153
0.439682	-0.754165	3.331084	2.188352	-1.037740	1.947188
-2.858019	-0.675537	2.065379	0.843763	1.075627	1.568709
-0.303236	-1.420130	2.990275	-0.225262	0.171924	-0.174885
-0.778271	-1.296146	-0.461027	-2.317025	-0.891950	-2.577792
-1.276522	-2.095584	-2.179627	0.852276	-2.351294	-3.551313
-1.396491	-0.833444	-1.295327	1.340540	-0.321710	-4.050948
-1.561876	-0.913826	-4.685026	2.289767	0.216103	-1.734997
-1.236379	-1.162529	-3.028225	-0.492542	-0.822857	0.627240
-0.931398	-0.560355	-1.848424	0.225511	-3.045689	3.477664
1.715566	0.230198	-2.097623	-0.699672	-1.840994	6.579373
6.166413	1.050129	-0.077723	2.667208	3.018727	4.400269
6.879444	2.166639	0.933576	3.504950	0.409974	3.935451
5.610558	4.022427	4.349473	5.633055	3.709147	1.678620
4.249855	5.661094	5.425269	4.328323	3.196745	-0.583125
1.414536	5.405640	2.294462	4.980654	4.407568	-0.593083
-0.896999	4.930964	1.279253	4.785046	2.862015	-0.866455
-2.387251	3.286467	-0.561760	2.946101	1.013085	-1.007840
-3.587218	3.866549	-1.047876	1.442917	-0.324321	-0.532538
-3.181202	-1.865290	-0.569495	2.079895	-0.094905	-2.589749
-1.296301	-0.144750	-0.916119	3.430535	1.263934	-2.487073
-0.896916	-0.258231	1.147552	1.016335	2.388794	0.423890
-2.043947	-0.817733	-0.733481	0.642396	1.270375	-1.339960
-2.188293	-2.032556	-1.313020	-0.495082	-1.166523	1.760877
0.852345	-2.011399	-0.994065	-4.787901	0.022999	-0.837297
0.221769	-3.299964	-1.897816	-1.578160	-0.342860	-0.573485
-3.244423	-1.963648	-3.148773	-0.687960	-0.050799	-1.047784
-0.853129	-0.160054	-1.064438	4.656299	0.463380	-0.499796
-0.102050	-1.611080	-0.562410	3.063416	0.420277	-1.742119
-1.895785	0.855873	0.594811	1.165090	1.713491	-0.657555
-0.746534	-0.522094	0.759123	1.541223	1.850222	0.741999
-1.754998	-0.455081	2.395926	1.922912	-0.350331	-1.373560
0.614225	-1.262489	0.936320	-0.771043	-0.364368	-0.799929
4.666434	-0.855418	-1.061495	-1.892442	-2.276590	-3.211110
6.034629	-1.173667	-1.450020	-2.985787	-1.715997	-2.603002
5.334711	1.893764	-1.970255	-2.038876	0.278509	-1.392404
4.509080	1.503174	0.856100	0.161088	2.661428	-0.973617
1.415837	3.184264	-0.147557	-1.066195	3.675960	-2.316840
-1.874920	1.977134	-1.566126	-1.050925	1.226404	-0.839373
-1.455888	1.339183	-1.916106	-1.600803	-1.092240	-2.449617
-3.444569	-0.922788	0.738702	-1.113331	0.304926	-2.316470
-2.588962	-0.835180	0.134497	1.426792	-0.732798	-1.557432
-1.444567	-0.539492	-1.467421	4.036265	2.065288	-0.813804
-0.501983	-0.191524	-2.038852	4.859586	2.492582	-0.613985
-2.761511	0.290323	-0.625197	4.304055	0.993884	0.336925
-0.453550	-1.663250	2.037043	2.928571	0.907094	0.735026
1.344501	-1.615044	3.261269	2.979233	0.260611	1.932519
-1.747560	-2.576158	0.625981	-1.546559	-0.347167	-0.405097
0.503670	-0.837393	-1.570423	-1.847907	-3.456739	-2.008620
-3.257711	-2.629648	-2.499843	-2.936312	-3.032106	-1.913951
-1.435702	-1.771125	-2.989578	-4.256874	-2.564170	-2.511690
-1.601602	-2.669722	-0.009430	-1.366694	-1.464730	-2.777737
-0.156712	-1.477339	-0.376299	1.437326	-0.214789	-2.196790
0.336368	-0.551678	-0.832985	3.275886	2.568355	-1.163751
0.972040	-0.729938	-0.571188	-0.170316	-0.527800	-0.676618
-0.958297	-1.458418	-2.957208	-1.441181	-1.444956	0.167608
-1.464843	-0.409420	-0.196147	0.114392	-1.329012	-1.728471
2.024403	-1.611143	-0.728205	-3.842001	-3.595469	-0.988057
3.155740	-1.470688	-1.759180	-2.590660	-1.958028	-1.232849
1.330770	-0.140854	-2.188275	-2.923385	-3.797991	-3.768847
0.371892	-0.787442	-1.781590	-1.601578	-3.118657	-2.564650
-1.778794	0.055249	-4.556524	-1.460541	-1.057028	-2.797358
-2.287386	-2.552682	-0.791078	-3.947274	0.397296	-3.828070
-3.113786	-2.789636	-1.174552	0.737321	-2.705287	-3.151988
-1.467793	-2.637311	-2.462146	-2.660957	-1.724476	-3.875411
0.492794	-4.662709	-1.786162	-2.502609	-4.866574	-1.684537
-0.174626	-2.020729	-2.828599	-1.281336	-1.687180	0.259232
3.766147	2.893428	-0.174456	-1.928540	-0.920696	0.045997
2.553915	2.830362	2.225764	-0.681622	1.267977	-0.581241
3.752477	3.181173	2.638762	0.535417	0.807139	1.626217
1.219033	0.928161	4.123839	0.631375	1.671288	2.066771
-0.866017	3.094925	2.384493	3.050951	1.576624	-1.187377
-3.379771	2.685966	1.114224	4.372944	0.467346	-1.443229
-2.791031	0.394183	0.231233	1.947253	0.096653	-1.278883
-3.060896	0.095376	-1.499782	0.472475	-2.254956	-2.819340
-2.348466	-2.097156	-4.245920	-1.089791	-1.801082	-1.927500
-0.634141	-1.176512	-2.053082	-1.981045	2.654074	-1.804862
-1.292020	-0.320793	-2.167967	-1.792789	3.591811	0.866874
1.983297	1.483100	0.161724	0.797075	2.401729	4.763708
1.207309	1.278269	1.380891	4.509345	3.915525	4.958839
1.679017	1.252111	2.637133	5.576121	4.388200	6.087669
-1.768179	3.285128	1.257551	4.169901	4.439451	6.989998
-0.417979	1.611118	-0.171856	0.682083	1.624879	4.854524
-0.350882	0.541682	-1.430388	0.440665	1.759682	4.196050
-1.324689	-2.962581	-0.131645	-1.542752	-1.570540	2.611974
-0.124900	-2.546171	0.375673	-0.303172	-1.627390	2.204096
-1.544414	-1.597689	-0.539435	1.576904	1.437232	1.852218
0.935169	-2.681135	1.525432	3.710175	1.393126	4.849238
3.237648	0.567791	2.613973	5.152839	3.667989	5.481057
2.052724	0.696988	2.658289	4.250895	2.426621	3.271676
0.840597	-1.135143	3.292578	3.465141	1.344421	1.956193
0.274667	-0.018104	2.613242	1.983975	0.350688	2.945110
3.199134	0.376205	-0.244121	2.837997	1.516521	1.143025
3.053299	2.562784	-0.493110	2.208903	3.272218	-1.226360
4.556060	2.532333	0.681975	3.371294	1.992278	-0.691346
4.052518	3.537750	1.295533	3.492766	2.416701	-2.735933
0.519174	3.369236	1.273064	4.760920	2.454585	0.472480
-0.085273	3.498090	-0.753931	2.463952	1.378030	0.514491
-2.195923	3.281312	-0.967253	2.536061	0.293733	2.499302
-3.615175	-0.209398	-1.706101	0.169046	1.200994	3.164612
-1.063431	-3.461842	-2.358177	-0.564094	-2.076788	3.096921
-2.197689	-0.895620	-3.753880	-3.974663	0.385885	2.578129
-0.062549	1.680169	-0.287709	-3.307860	1.329513	3.209436
2.836587	5.300122	1.078334	-3.385688	3.079794	2.692141
2.452021	6.918441	1.749950	-2.020248	3.533927	1.742246
5.584151	6.777824	3.497539	-1.344943	4.200312	0.723649
5.339679	5.391471	3.476600	-0.180673	4.992145	0.158551
4.809504	4.161081	4.246335	2.011960	2.720628	0.538051
2.440226	5.265554	3.234842	-0.547946	-0.823342	-3.876551
-0.564855	1.222389	2.560822	-0.801793	-3.682966	-1.581854
-2.720239	2.176187	1.862474	0.746218	-3.214645	-2.931959
-2.247627	0.957245	-0.410901	-2.221214	-2.319180	0.857233
-3.922018	1.064264	-2.387503	-0.622192	-2.061573	2.185123
-2.984812	-2.011657	-3.015033	-2.860217	-0.991724	-0.430789
-0.403909	-1.701718	-1.455790	-2.866290	-3.321735	1.981296
-0.690410	-1.010721	0.697825	-0.193413	-0.243607	2.707578
-0.061315	-0.258165	-2.229787	-0.827288	-2.365142	4.655257
-0.285324	-0.966851	-2.509326	-0.929517	-2.397140	0.920633
-1.787537	-2.824380	-2.402293	-3.361700	-2.631202	0.535605
-0.013954	-1.061453	-0.286287	-1.368640	-2.789331	-2.140126
-0.436075	-2.711170	0.389892	-1.583738	-1.526026	-2.786862
-1.252000	-1.686431	3.092243	-3.059096	-2.311490	-5.475102
-0.804730	-3.711938	1.170067	1.171485	-0.114524	-5.297747
2.476635	-1.555590	1.782864	-0.755396	-0.585128	-3.754596
3.316495	1.864810	1.067334	-2.110642	0.309095	-0.413051
1.747950	-0.642836	-1.487024	-0.558654	-0.904954	-3.439711
0.127900	-1.513431	0.607391	-0.266833	-4.639279	-2.180577
0.833945	-0.564974	-3.322620	-2.864181	-0.706179	0.134151
2.262084	0.591234	-0.315059	-1.464900	-1.385356	-3.114428
2.210417	-1.310108	-1.535325	-0.221590	-3.233011	-0.326614
2.730744	-0.321701	-1.277217	-2.004054	-1.296946	-1.200406
0.405564	-0.656545	-2.463136	-3.454292	-4.145761	-2.744306
-1.385622	-1.869740	0.192718	-0.884007	-0.248658	-2.700415
-2.212414	-0.495289	-1.381555	-1.935000	2.539361	1.750469
-1.549714	-2.052391	0.494845	-1.893572	3.165797	0.469344
0.569980	0.773653	-1.402580	-1.522924	6.580447	0.266010
-0.585235	2.916843	1.494067	0.242341	2.044510	3.137166
-0.807156	2.051177	1.334289	-0.039977	2.555985	3.845013
1.943514	0.248555	-0.954516	-1.176380	2.738670	3.928849
1.105576	0.839076	-0.266248	0.196631	0.230566	4.840874
1.638729	-0.258061	0.041495	-0.686345	-0.191630	4.758288
-1.669626	-0.925756	-0.762788	-2.322211	-1.198019	5.331191
-2.238490	-1.145609	-1.716197	-4.064567	-4.139402	2.461582
-0.637064	-1.779223	-0.159432	-0.723714	-2.304280	3.837860
-0.873147	-2.139797	-1.745792	-1.966655	-3.496954	0.813725
-0.948140	-2.431532	-1.332079	-1.802689	-0.866426	-0.735523
2.574257	-3.531729	-0.535490	0.172981	-2.408596	-4.024786
-0.105157	-0.635389	2.497373	-2.012245	-1.738866	-3.638962
-1.626981	-1.140412	2.257411	1.329930	0.011062	-3.410554
