X1	X2	X3	X4	X5	X6
-0.902011	-2.877691	-5.534370	-2.645190	-2.171098	-3.473712
-1.906522	-4.617763	-4.667564	-2.425344	-3.346263	-2.730846
-0.133637	-3.535225	-3.639475	-3.525438	-3.185842	-2.409850
-1.007859	-2.495277	0.019394	1.099525	-3.127938	-4.271623
-2.866586	-0.852221	1.962141	-0.061456	-0.738553	-1.815867
-2.053620	-1.404758	2.617165	1.992117	-0.559890	-1.685981
-0.167962	-0.613090	2.801561	0.359943	-2.047351	0.008035
1.504190	1.238882	3.290930	0.928619	-2.537740	1.020480
4.117533	0.687457	0.822367	0.443144	-2.903258	0.501054
4.414068	0.616635	0.049071	1.200316	-0.093007	1.224957
3.468794	0.354412	-2.096760	-1.373467	-1.326791	1.907790
1.209711	2.200889	-1.706929	-0.380407	-2.389613	4.227151
-1.976881	0.502364	-0.909637	-0.675805	-2.344473	2.839441
-1.199784	2.833136	0.680412	-0.815765	-2.389075	1.835560
-2.492397	0.500204	-1.994982	-1.894086	-2.470222	2.055108
-0.717420	0.880966	-1.919123	-0.419072	-1.433315	2.275085
-1.626455	-0.214778	-0.852212	0.806376	1.265542	4.714091
1.786399	-2.408530	-1.556051	-3.455444	0.594548	2.614026
2.361241	-1.231490	0.179958	-0.592934	0.211301	2.134490
2.755472	-0.100061	-1.114588	-3.249996	0.640297	1.337884
1.270990	-0.199943	-1.200590	-1.629932	1.365135	0.755108
1.627095	-1.873137	-1.695250	-2.295944	-1.212188	1.515862
-0.334913	-2.661644	-1.709871	-1.859834	-0.370175	0.101746
-2.340733	-4.642865	-2.984554	0.185997	-2.343926	-4.830740
-3.004468	-4.371602	-4.149801	-1.404654	-2.069545	-2.582395
-1.650916	-4.595455	-3.549115	-3.952289	-2.211834	-4.666119
-4.331677	-2.448126	-1.461996	-1.625809	-2.602195	-3.285912
-0.209153	1.634985	1.724454	-0.359417	-2.620230	-0.448972
1.136356	3.481977	1.836731	-0.740315	-0.783642	2.035599
0.487351	2.091948	1.718936	-0.125104	3.477468	2.457803
1.169032	3.040897	-0.325535	-0.319187	1.575197	2.851240
-1.370203	1.127125	-1.041782	-0.924565	1.905644	1.764411
-1.487753	-1.979271	-1.667608	-1.856340	0.171105	1.611316
-2.775318	-0.008491	-1.756314	-0.872515	0.783480	2.513755
-2.083298	0.606463	-0.228502	-0.968692	2.214465	1.484029
-2.004694	0.473092	0.479427	-0.888372	4.986260	0.669139
-0.122305	0.319694	0.274771	0.073442	4.674161	0.223985
0.061867	2.161167	0.497929	-0.244651	1.163468	-1.029333
-0.559676	0.844512	0.874498	-1.061953	1.211777	-0.223212
0.502265	4.569228	4.474178	-0.862567	3.656188	2.477546
1.403290	3.774413	6.126466	0.061106	4.048898	3.792942
3.341499	4.531366	5.009363	0.224263	4.913305	2.814878
4.549591	5.672488	6.576365	4.908203	6.234007	3.442155
4.496168	3.581276	4.670472	5.004023	4.793603	3.942871
5.139328	5.222031	5.493683	4.832522	6.224891	2.204530
4.528973	1.884752	3.914395	3.662498	5.739768	1.400130
1.144500	3.104537	3.015708	4.268049	3.661834	0.651673
0.813612	0.478186	2.953421	3.463772	0.808585	1.637060
0.914508	-0.992502	2.599332	3.758566	-0.053678	-0.470508
-0.198713	-1.170127	1.751040	3.015329	-0.036259	-1.435832
-2.688449	-3.772691	-0.669256	-0.576241	-1.085859	-1.953809
-2.521802	-1.440993	-1.648657	-1.450347	-2.556479	-3.795839
-1.976071	0.603365	3.122935	-1.158089	-2.551921	0.139278
-1.587055	0.997082	1.584120	0.304230	-0.967387	-1.342856
0.264145	1.035759	3.222097	0.717008	-2.218179	-3.827140
1.907429	0.568094	1.599663	-0.551057	-2.008497	-2.024875
0.213897	1.052286	0.865920	0.294633	-0.262345	-3.402458
-0.187950	0.323635	0.570764	0.588077	-1.646722	-5.054089
-0.118713	0.117741	-0.445703	0.425772	-1.911531	-1.516267
1.775110	-0.527198	-2.689785	1.941517	-0.533773	-2.051491
-2.704383	-0.128081	-1.329080	3.747110	3.427550	-1.187260
-0.382991	-3.653010	3.019210	4.584149	4.283137	-1.399974
1.361587	-0.807285	3.907884	4.723531	4.320186	1.022670
-1.467150	2.294193	1.897041	3.021156	2.454297	1.318270
-0.262201	-1.367376	0.223980	1.114121	1.450967	0.521030
