X1	X2	X3	X4	X5	X6	X7	X8	X9
-1.107060	-4.194314	-4.668873	-5.996910	-4.401091	-2.114065	-5.170590	-1.899307	-5.302302
-0.998490	-2.987285	-3.363954	-6.162563	-2.876260	-2.462266	-4.029470	-3.989909	-4.346618
2.523805	-2.743154	-2.654806	-5.643606	-2.017747	-1.613614	-5.580220	-4.226404	-2.239019
5.400624	-1.944821	-2.803430	-3.021242	-2.709053	-3.153309	-4.414845	-3.868393	-1.602205
5.113468	-1.943587	2.428270	-2.754971	-1.406277	0.719748	-2.704048	0.301523	-0.758778
3.877538	1.173646	0.279195	-1.011993	1.043280	1.548757	0.148169	1.330943	-0.260437
5.087733	2.286278	2.224541	-0.420911	1.564518	0.230218	3.245603	2.798864	0.883715
4.846054	0.337509	0.379109	1.512876	2.219438	1.823331	2.024151	3.383385	1.519179
3.004002	2.825638	0.108195	0.661266	2.076940	-0.680606	2.746709	1.721904	2.873153
-1.035724	1.040963	-1.719002	3.821358	1.770823	3.306209	2.516876	1.322322	1.286237
-2.443523	0.433684	-1.809683	1.474751	1.465688	1.502874	0.549547	-1.037265	2.198731
-4.822994	0.822701	-1.503450	2.718344	-0.427466	1.189890	-2.272679	-1.131858	1.608132
-2.419137	-1.554588	-1.414205	0.623837	-2.111339	-0.454944	-2.663906	-2.976857	3.305041
-1.909553	-2.816783	-1.361049	0.634528	-0.497431	-1.625328	-3.453536	-4.687565	2.725657
0.068561	-1.849985	3.419416	0.434816	0.897659	1.716638	-1.721272	-1.574982	4.430479
0.443803	0.059106	1.331689	3.279201	1.531130	3.622854	-0.733117	1.412790	3.367506
-0.093425	2.404788	3.132867	2.995881	3.882982	5.871120	0.880926	1.279751	2.793737
0.071377	-0.396939	2.644249	2.172756	2.216015	2.418835	2.409355	3.945297	2.663073
0.399810	1.879824	-0.335366	0.510125	0.897929	-1.406601	1.856067	3.317330	1.059512
-1.650827	1.816577	-0.407281	1.560387	0.683324	1.273813	2.830459	4.645046	1.099252
-1.423632	-2.757082	1.766704	2.926441	-0.376301	4.365377	1.523628	2.207546	3.289395
-3.091504	1.534247	1.703287	4.112386	0.723055	1.691789	1.437773	4.061827	-0.067561
-1.673445	0.608164	2.272966	2.165221	-0.147708	4.818651	2.416490	3.108190	2.390782
0.279548	1.125866	1.209139	0.397746	1.104209	3.793262	1.363978	2.886931	0.961126
-1.806125	-1.466745	-0.550795	0.834659	0.963807	0.044122	-0.933968	-0.277948	-1.291332
-2.608864	-2.762972	-2.823638	-1.235840	-2.280115	-3.732269	-3.088049	-2.830950	-1.774391
-1.795768	-3.901314	-4.258691	-1.439552	-2.769358	-6.589810	-3.673667	-2.535175	-1.746153
0.048564	-2.463173	-5.392955	-3.359578	-3.524620	-7.623902	-3.637326	-5.175425	-2.703819
-2.055769	-0.792149	-3.436933	-2.168419	-2.073602	-3.401845	-1.684627	-1.996401	-2.243288
0.957136	0.383557	-3.974926	-0.325176	0.562395	1.339362	1.611927	0.292697	-1.432961
4.487678	0.447245	-2.239736	0.200952	1.119271	0.413818	1.134933	-0.441232	-1.056639
4.613659	3.202713	0.899037	1.783762	0.736227	0.202724	-0.397910	-0.063690	-3.862123
6.603379	1.774561	1.987290	-0.318746	-1.928338	-1.950120	-0.098305	-0.531677	-2.280614
5.716138	3.673688	1.260321	-1.465273	-0.821024	-0.379414	1.225346	-1.530294	-3.749611
3.685338	0.282694	-0.890169	-3.357219	-2.261031	-3.823258	-0.004860	-1.722442	-2.713116
1.668479	1.627078	-1.861484	-2.708785	-1.434959	-2.478352	-2.071125	-2.628622	-2.673629
-0.710938	-0.249161	-0.801724	-3.004173	-3.479610	-2.583895	-3.846351	-2.096635	-3.666850
-1.825312	-1.824923	-2.441291	-3.008582	-3.718282	-2.778787	-1.226940	-0.153181	-2.821181
-0.512642	-1.943210	-3.196787	-3.392114	-2.011076	-3.319028	0.237405	-0.544661	-2.189321
-3.202228	0.781578	-2.281312	-3.573069	-2.738292	0.795582	3.231384	1.033425	-3.168172
-0.379268	-2.947259	-3.250969	-1.065548	-2.115031	-0.928556	1.365393	1.110575	-2.803733
