"","V1lag","V2lag","V3lag","V4lag","V5lag","V6lag","V7lag","V8lag","V9lag","V10lag","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"V1",0.0884,0,0,0,0.2126,0,0.745,0,0.2777,0,0,0,0,0.5469,0.0572,0.046,0,0,0,0
"V2",0,0.0099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V3",0,0.0113,0.0115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V4",65.4853,0,0,107.7166,0,64.8332,0,92.0001,0,0,76.718,0,0,0,0,0,0,0,0,0
"V5",0,0,0,3e-04,1e-04,0.0015,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V6",0,0,0,0,0,0.0018,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019
"V7",0,0,0,0,0,0,0.0019,0,0,0.002,0,0,0,0,0,0,0,0,0,0
"V8",0,0.0103,0,0,0,0,0,0.0017,5e-04,0,0,0,0,0,0,0,0,0,0,0
"V9",0,0,0,0,0,0.0016,0,0.009,0.0018,0,0,0,0,0,0,0,0,0.0062,0,0
"V10",0,0,0,0,0,0.0055,0,0,0,0.0162,0,0,0,0,0,0.0191,0,0,0,0
