"","V1lag","V2lag","V3lag","V4lag","V5lag","V6lag","V7lag","V8lag","V9lag","V10lag","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"V1",0.092,0,0,0,0.2341,0,0.8105,0,0.3021,0,0,0,0,0.5944,0.0651,0.0518,0,0,0,0
"V2",0,0.0099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V3",0,0.0111,0.0116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V4",136.8641,0,0,224.9311,0,135.0004,0,191.3564,0,0,160.0633,0,0,0,0,0,0,0,0,0
"V5",0,0,0,3e-04,1e-04,0.0017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V6",0,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021
"V7",0,0,0,0,0,0,0.0018,0,0,0.0021,0,0,0,0,0,0,0,0,0,0
"V8",0,0.0101,0,0,0,0,0,0.0018,6e-04,0,0,0,0,0,0,0,0,0,0,0
"V9",0,0,0,0,0,0.0017,0,0.0085,0.0017,0,0,0,0,0,0,0,0,0.006,0,0
"V10",0,0,0,0,0,0.0059,0,0,0,0.0174,0,0,0,0,0,0.0205,0,0,0,0
