"","V1lag","V2lag","V3lag","V4lag","V5lag","V6lag","V7lag","V8lag","V9lag","V10lag","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"V1",0.1335,0,0,0,0.3605,0,1.2316,0,0.4609,0,0,0,0,0.9062,0.1022,0.0703,0,0,0,0
"V2",0,0.0096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V3",0,0.0111,0.0115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V4",367.9691,0,0,604.9628,0,362.3991,0,516.8654,0,0,430.7617,0,0,0,0,0,0,0,0,0
"V5",0,0,0,3e-04,1e-04,0.0018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V6",0,0,0,0,0,0.0021,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023
"V7",0,0,0,0,0,0,0.0015,0,0,0.0022,0,0,0,0,0,0,0,0,0,0
"V8",0,0.0096,0,0,0,0,0,0.0017,5e-04,0,0,0,0,0,0,0,0,0,0,0
"V9",0,0,0,0,0,0.0019,0,0.0086,0.0017,0,0,0,0,0,0,0,0,0.006,0,0
"V10",0,0,0,0,0,0.0059,0,0,0,0.0173,0,0,0,0,0,0.0203,0,0,0,0
