"","V1lag","V2lag","V3lag","V4lag","V5lag","V6lag","V7lag","V8lag","V9lag","V10lag","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"V1",0.1245,0,0,0,0.3123,0,1.0904,0,0.4012,0,0,0,0,0.7938,0.0853,0.0596,0,0,0,0
"V2",0,0.0094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V3",0,0.011,0.0116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V4",43.3067,0,0,71.2016,0,42.7272,0,60.6118,0,0,50.6962,0,0,0,0,0,0,0,0,0
"V5",0,0,0,3e-04,1e-04,0.0017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V6",0,0,0,0,0,0.0021,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0022
"V7",0,0,0,0,0,0,0.0015,0,0,0.0021,0,0,0,0,0,0,0,0,0,0
"V8",0,0.0096,0,0,0,0,0,0.0017,5e-04,0,0,0,0,0,0,0,0,0,0,0
"V9",0,0,0,0,0,0.0018,0,0.0084,0.0017,0,0,0,0,0,0,0,0,0.0059,0,0
"V10",0,0,0,0,0,0.0059,0,0,0,0.0167,0,0,0,0,0,0.0198,0,0,0,0
