"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.0103,0,0,0,0,0,0,0,0.0108,0,0,0,0,0,0,0.0086,0,0.0111,0,0
"X2",0,0.0135,0.0124,0,0.0124,0,0,0.0132,0,0.013,0,0,0,0,0.0122,0,0,0.0126,0,0.013
"X3",0,0,0.0117,0,0,0,0.0101,0,0.0095,0,0,0.0117,0,0,0,0,0,0,0,0.0096
"X4",0,0,0.0107,0.0107,0,0,0,0,0,0,0.0092,0.0109,0,0,0.0093,0,0.0095,0,0,0
"X5",0,0,0,0.0139,0.0121,0,0.0153,0,0,0.0146,0,0,0,0,0,0.0122,0.0149,0,0,0.0161
"X6",0,0,0,0.0169,0,0.0138,0,0,0,0.0147,0,0,0,0.0176,0,0,0,0,0.0126,0
"X7",0,0,0,0,0,0.0099,0.0104,0,0,0,0,0,0.0104,0,0,0,0,0,0,0.0117
"X8",0,0,0,0,0,0.0141,0,0.0123,0.0129,0.0151,0,0,0,0,0,0.0137,0,0,0,0.0153
"X9",0.0101,0.013,0,0,0,0,0,0,0.0114,0,0,0.0137,0,0.0108,0,0,0,0.011,0,0.0099
"X10",0,0,0,0,0,0,0.0097,0,0,0.011,0,0,0,0,0,0.0089,0,0,0,0
