"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.0105,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0.0095,0,0.0105,0,0
"X2",0,0.0139,0.0131,0,0.0142,0,0,0.0141,0,0.0136,0,0,0,0,0.0141,0,0,0.0134,0,0.0135
"X3",0,0,0.0115,0,0,0,0.0109,0,0.0094,0,0,0.011,0,0,0,0,0,0,0,0.0096
"X4",0,0,0.011,0.0107,0,0,0,0,0,0,0.0103,0.011,0,0,0.011,0,0.0106,0,0,0
"X5",0,0,0,0.0124,0.0122,0,0.0145,0,0,0.0134,0,0,0,0,0,0.0129,0.014,0,0,0.0146
"X6",0,0,0,0.0142,0,0.0137,0,0,0,0.013,0,0,0,0.0143,0,0,0,0,0.0113,0
"X7",0,0,0,0,0,0.0107,0.0109,0,0,0,0,0,0.0094,0,0,0,0,0,0,0.0112
"X8",0,0,0,0,0,0.0159,0,0.0127,0.013,0.0153,0,0,0,0,0,0.0157,0,0,0,0.0153
"X9",0.0102,0.0123,0,0,0,0,0,0,0.0104,0,0,0.0125,0,0.0098,0,0,0,0.0107,0,0.0095
"X10",0,0,0,0,0,0,0.0104,0,0,0.0112,0,0,0,0,0,0.0105,0,0,0,0
