"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.0105,0,0,0,0,0,0,0,0.0102,0,0,0,0,0,0,0.0087,0,0.011,0,0
"X2",0,0.0131,0.0116,0,0.0116,0,0,0.013,0,0.0122,0,0,0,0,0.0113,0,0,0.0122,0,0.0123
"X3",0,0,0.0117,0,0,0,0.0107,0,0.0093,0,0,0.0119,0,0,0,0,0,0,0,0.0098
"X4",0,0,0.0124,0.0106,0,0,0,0,0,0,0.011,0.0129,0,0,0.0105,0,0.0116,0,0,0
"X5",0,0,0,0.0122,0.0122,0,0.0164,0,0,0.0152,0,0,0,0,0,0.0128,0.0162,0,0,0.0169
"X6",0,0,0,0.0147,0,0.0136,0,0,0,0.0143,0,0,0,0.0146,0,0,0,0,0.0124,0
"X7",0,0,0,0,0,0.0094,0.0106,0,0,0,0,0,0.0098,0,0,0,0,0,0,0.0112
"X8",0,0,0,0,0,0.0142,0,0.0123,0.0124,0.0149,0,0,0,0,0,0.0136,0,0,0,0.0151
"X9",0.0103,0.0136,0,0,0,0,0,0,0.0107,0,0,0.0144,0,0.0089,0,0,0,0.0113,0,0.0099
"X10",0,0,0,0,0,0,0.0103,0,0,0.0111,0,0,0,0,0,0.0088,0,0,0,0
