"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.0104,0,0,0,0,0,0,0,0.0098,0,0,0,0,0,0,0.0096,0,0.0102,0,0
"X2",0,0.0128,0.0124,0,0.0152,0,0,0.0145,0,0.0143,0,0,0,0,0.0149,0,0,0.0141,0,0.0144
"X3",0,0,0.0114,0,0,0,0.0116,0,0.0094,0,0,0.0104,0,0,0,0,0,0,0,0.0102
"X4",0,0,0.0102,0.0108,0,0,0,0,0,0,0.0103,0.0098,0,0,0.0109,0,0.011,0,0,0
"X5",0,0,0,0.0124,0.0123,0,0.0148,0,0,0.0134,0,0,0,0,0,0.0141,0.0145,0,0,0.0154
"X6",0,0,0,0.0143,0,0.0145,0,0,0,0.0134,0,0,0,0.0142,0,0,0,0,0.0107,0
"X7",0,0,0,0,0,0.0111,0.0106,0,0,0,0,0,0.0091,0,0,0,0,0,0,0.0116
"X8",0,0,0,0,0,0.017,0,0.0126,0.0128,0.0156,0,0,0,0,0,0.0165,0,0,0,0.016
"X9",0.0105,0.0122,0,0,0,0,0,0,0.0103,0,0,0.0122,0,0.01,0,0,0,0.0107,0,0.0099
"X10",0,0,0,0,0,0,0.0102,0,0,0.0109,0,0,0,0,0,0.0102,0,0,0,0
