"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.0104,0,0,0,0,0,0,0,0.0105,0,0,0,0,0,0,0.0099,0,0.0101,0,0
"X2",0,0.0131,0.0129,0,0.016,0,0,0.0138,0,0.0142,0,0,0,0,0.016,0,0,0.0135,0,0.014
"X3",0,0,0.0106,0,0,0,0.011,0,0.0088,0,0,0.0094,0,0,0,0,0,0,0,0.0092
"X4",0,0,0.0112,0.0111,0,0,0,0,0,0,0.0109,0.0103,0,0,0.0129,0,0.0121,0,0,0
"X5",0,0,0,0.0102,0.0115,0,0.0139,0,0,0.0123,0,0,0,0,0,0.0124,0.0138,0,0,0.0134
"X6",0,0,0,0.013,0,0.0138,0,0,0,0.0122,0,0,0,0.0129,0,0,0,0,0.0101,0
"X7",0,0,0,0,0,0.0105,0.0106,0,0,0,0,0,0.0094,0,0,0,0,0,0,0.0103
"X8",0,0,0,0,0,0.0174,0,0.0129,0.0141,0.016,0,0,0,0,0,0.0174,0,0,0,0.0159
"X9",0.0101,0.0122,0,0,0,0,0,0,0.0105,0,0,0.0123,0,0.0093,0,0,0,0.0104,0,0.0094
"X10",0,0,0,0,0,0,0.0112,0,0,0.0115,0,0,0,0,0,0.0111,0,0,0,0
