"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.0416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0349,0,0
"X2",0,0.0429,0.042,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033,0.0398,0.0406,0
"X3",0,0.0437,0.0454,0,0,0,0,0,0,0,0,0.0409,0,0,0,0,0.0341,0,0,0
"X4",0,0,0,0.0377,0,0,0,0,0,0,0,0.039,0,0,0,0.033,0,0,0,0
"X5",0,0,0,0,0.0358,0,0,0,0,0.0286,0,0,0,0.0358,0,0,0,0,0,0.0285
"X6",0,0,0,0,0,0.0407,0,0,0,0.0423,0,0,0,0,0,0,0,0,0,0.0261
"X7",0,0,0,0,0,0,0.0398,0,0,0,0,0,0,0.0435,0,0,0,0,0,0
"X8",0,0,0,0,0,0,0,0.0333,0,0,0,0,0,0,0,0.0316,0,0,0.037,0
"X9",0,0,0,0,0,0,0,0,0.0382,0,0,0,0,0,0,0.0346,0,0,0,0
"X10",0,0,0,0,0,0,0,0,0,0.0383,0,0,0,0,0,0,0.0446,0,0,0
