"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.0391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0325,0,0
"X2",0,0.0378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0572,0.0566,0
"X3",0,0,0.0279,0,0,0,0,0,0,0,0,0.0264,0,0,0,0,0.0304,0,0,0
"X4",0,0,0,0.0359,0,0,0,0,0,0,0,0.0397,0,0,0,0.0482,0,0,0,0
"X5",0,0,0,0,0.0293,0,0,0,0,0,0,0,0,0.0328,0,0.0384,0,0,0,0
"X6",0,0,0,0,0,0.0268,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0217
"X7",0,0,0,0,0,0,0.0353,0,0,0,0,0,0,0.0305,0,0,0,0,0,0
"X8",0,0,0,0,0,0,0,0.0287,0,0,0,0,0,0,0,0,0,0,0.029,0
"X9",0,0,0,0,0,0.0445,0,0,0.0419,0,0,0,0,0,0,0.0378,0,0,0,0
"X10",0,0,0,0,0,0,0,0,0,0.0403,0,0,0,0,0,0,0.0559,0,0,0
