"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.0389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024,0,0
"X2",0,0.0362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0395,0.0587,0
"X3",0,0,0.0312,0,0,0,0,0,0,0,0,0.0292,0,0,0,0,0.0363,0,0,0
"X4",0,0,0,0.0413,0.0484,0,0,0,0,0,0,0.0398,0,0,0,0.0423,0,0,0,0
"X5",0,0,0,0,0.0399,0,0,0,0,0,0,0,0,0.0394,0,0,0,0,0,0.0299
"X6",0,0,0,0,0.035,0.0336,0,0,0,0.0328,0.0357,0.031,0,0,0,0,0,0,0,0.0289
"X7",0,0,0,0,0,0,0.0392,0,0,0,0,0,0,0.0353,0,0,0,0,0,0
"X8",0,0,0,0,0,0,0,0.0438,0.0565,0,0,0,0,0,0,0,0,0,0.0439,0
"X9",0,0,0,0,0,0,0,0,0.0324,0,0,0,0,0.0404,0,0.0385,0,0,0,0
"X10",0,0.0461,0,0,0,0,0,0,0,0.0421,0,0.0421,0,0,0,0,0.05,0,0,0
