"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.038,0,0,0,0,0,0,0,0,0,0,0,0,0.0322,0,0,0,0.0367,0,0
"X2",0,0.0325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0376,0.0483,0.0545,0
"X3",0,0,0.0259,0,0,0,0,0,0,0,0,0.027,0,0,0,0,0.0295,0,0,0
"X4",0,0,0,0.0338,0,0,0,0,0,0,0,0.0427,0,0,0,0.0526,0,0,0,0
"X5",0,0,0,0.0544,0.0434,0,0,0,0,0,0,0,0,0.038,0,0,0,0,0,0
"X6",0,0,0,0,0,0.0265,0,0,0,0,0,0,0,0,0.0242,0,0,0,0,0.0319
"X7",0,0,0,0,0,0,0.0369,0,0,0,0,0,0,0.0348,0,0,0,0,0,0
"X8",0,0,0,0,0,0,0,0.0293,0,0,0,0,0,0,0,0,0,0,0.0321,0
"X9",0,0,0,0,0,0,0,0,0.0336,0,0,0,0,0,0,0.0311,0,0,0,0
"X10",0,0,0,0,0,0,0,0,0,0.0369,0,0,0,0,0,0,0.0381,0,0,0
