X1	X2	X3	X4	X5
-3.004137	1.065956	-0.792601	-4.313227	-3.924509
-3.317985	0.908873	-0.448034	-1.931429	-2.073321
-1.899345	0.455209	-0.544750	-1.160846	-1.834878
-1.819217	-1.557833	-1.998949	-3.677481	-2.728182
-1.671103	-1.358853	-1.722033	0.108769	-2.590635
-3.138203	0.144251	-1.524203	0.691403	-0.930937
-2.106521	-1.527120	0.081240	2.693820	-2.064393
-2.127256	-1.014064	-3.227204	3.995922	-1.649402
-2.260510	-1.897780	-4.323837	3.644907	-3.107967
-2.789584	-1.063567	-4.552960	3.629577	-1.440491
-3.390280	-0.161923	-0.421874	2.115530	1.331126
-3.138499	-0.939446	2.998420	-0.224732	1.734581
-2.188342	0.539264	2.639522	-0.455811	3.732572
-4.061609	-0.243992	2.951130	-2.189005	3.525599
-0.810904	0.893490	0.146843	-2.126916	2.923558
-0.076526	-2.759492	1.351061	-0.269742	0.413549
0.247823	-1.551734	0.436983	-1.015284	1.062868
2.191642	1.658965	1.233807	0.186558	1.910816
4.325530	3.057105	0.398133	0.649885	1.273389
4.283885	6.084788	1.308359	-1.920704	1.775487
4.214906	4.335016	-1.181614	2.453491	-0.059993
5.075093	6.241089	1.178012	1.233270	0.064648
5.235644	5.077110	-0.048363	1.328835	-1.083292
4.137558	0.368378	2.014458	0.701283	-1.724815
4.771533	0.241197	0.573777	-0.032084	0.616878
4.649269	-1.017534	0.572391	0.172634	2.455185
3.146365	-1.435512	0.824501	2.441636	3.269405
2.072019	-2.660737	-2.597096	2.001923	1.516336
2.538030	-1.385907	-0.979399	2.399795	0.797076
3.828497	-1.702421	1.011991	2.893951	-1.455376
4.640620	-2.950378	3.869872	-1.172908	0.337978
3.962796	-1.748577	4.401745	-0.338282	0.853637
3.894025	-0.868216	3.485108	-2.088471	1.857099
2.803406	-1.108394	1.135361	0.907025	0.717663
1.035738	-0.751010	3.010102	-1.369694	0.126427
-0.883381	-1.591263	-0.837968	-2.476328	-3.233011
-2.809051	-0.434852	-1.025850	-0.606677	-2.728051
-4.950074	1.609225	0.756754	0.199458	-4.001695
-3.426350	1.357668	0.313844	-1.353421	-0.226745
-0.636980	-1.054321	1.322920	-0.120014	-0.800102
0.720533	-1.909041	2.036781	-1.945923	-1.894867
1.241990	-0.312092	3.207425	0.607753	-0.368242
-0.246011	-1.589871	1.417454	-0.028085	1.609873
-0.767170	-0.298979	4.264865	0.976962	3.191574
-0.911089	-2.308714	1.790958	-0.994306	2.002262
-2.011569	-1.956674	-0.081667	2.707911	-0.792064
-3.571711	-1.639660	-1.555411	0.371614	-1.251907
-4.835316	-0.457670	-0.575175	-1.854799	1.009932
-3.057184	-2.685303	-1.129158	-2.238126	2.297853
-3.239917	-1.545958	0.575037	-3.841767	2.169454
-2.413816	-1.866134	-1.128388	-3.533624	3.731234
-2.594282	-3.037431	-2.011136	-0.713195	5.113791
-3.155015	-0.540847	-0.092806	0.211719	2.389125
-3.883117	-1.399381	0.819402	-0.652381	1.767935
-2.191189	0.424966	-0.494215	3.202603	0.585019
-1.476131	1.421897	-4.490854	4.050073	-0.873324
-0.871946	0.488012	-6.217419	2.261528	-1.794794
3.037168	-0.039989	-2.871908	0.909368	-1.912993
3.900408	0.827696	-0.081023	1.301094	1.624878
6.123873	-0.700633	2.449537	0.733204	4.916418
3.967663	2.094026	3.379870	0.102999	4.078726
2.606376	0.603371	1.419477	0.042180	1.936501
-2.215487	0.288506	1.563757	-0.189555	-0.497157
-0.712529	2.920629	-2.021891	1.170496	-1.763750
2.450750	5.452842	-3.080767	2.148831	1.765822
1.611648	5.049146	-1.225572	-0.998949	1.712857
4.246666	1.822740	1.483296	0.601456	2.484954
3.969802	-0.141774	3.003333	-0.340254	5.441214
1.440955	-2.667996	0.911842	-0.682980	2.202035
0.835025	-1.410625	2.347621	-0.204621	-0.327485
-4.651790	-1.547461	0.201469	-3.539078	-3.737144
-3.279291	-3.175703	0.400287	-0.234251	-3.155045
-3.493178	-1.694952	-0.272825	-1.699139	-2.065788
-2.836152	-0.597705	1.357131	-1.021442	-2.475873
-2.326515	-1.840163	-0.250744	1.402838	-2.860302
-2.027066	-2.670826	-2.156551	1.405402	-1.034875
-2.189907	-2.328393	-0.294390	-0.814649	-1.417693
-2.337139	-2.225963	-0.440361	-3.619117	-2.423756
-1.067763	-0.347937	-1.517564	-4.334401	-1.154765
-2.592479	-0.211214	-1.686700	-3.467701	-1.855620
-1.959388	-0.166993	-4.127569	-1.237718	-3.003923
-3.463691	1.971125	-5.922671	0.577648	0.109727
-3.033789	2.409241	-7.579506	3.578398	1.231929
-3.455583	3.030556	-6.580974	3.974531	3.469682
-1.446973	1.456068	-3.735777	1.231947	3.708687
0.536439	-1.611820	-1.715413	0.324247	2.964841
2.242653	-3.360410	1.453018	-1.343072	1.493646
1.492068	-1.372701	0.296814	-3.314107	-2.049599
0.027084	-3.142493	-0.377024	-1.361960	-0.566896
-2.445401	-0.676986	-1.374697	-1.456330	-1.720243
-3.158787	-0.224779	-1.282403	-0.906819	-1.383942
-2.436175	-0.076873	-1.609644	0.111475	-2.262392
-2.143966	-1.902467	0.373280	0.255951	-2.819195
1.794839	-2.106062	1.775770	-0.866891	-0.342249
5.859840	-2.045558	2.197926	-0.135652	-2.444757
5.201437	-0.328554	3.768346	-2.076231	-1.130117
4.791527	-1.601350	4.237833	0.836271	-0.811830
3.222011	-1.766847	1.449884	-2.138945	0.125804
2.785288	-1.098644	3.192201	-0.977281	-2.528216
2.824957	-1.394842	2.567484	-0.103535	-0.071289
5.518318	-0.956741	4.312832	-0.819809	-0.076416
3.135469	-1.586541	1.830945	-1.051302	-1.592196
1.512411	0.631358	1.052725	-1.200115	0.097970
0.733442	-1.990844	2.120070	-2.094247	-1.609019
1.886262	1.010652	2.940280	-1.074099	-0.506961
1.956370	2.867247	2.012057	-0.151771	-1.624257
0.434566	5.177241	-0.610000	0.971836	-1.045307
-2.527852	5.113032	-2.045591	0.919823	-1.380611
-1.758383	5.933820	-4.147015	0.840490	-4.550568
2.097672	4.827006	-3.052373	1.140536	-0.573980
1.884412	5.791490	1.637136	1.786962	1.382655
1.818637	4.785370	1.724412	1.363466	4.907336
5.848446	2.464546	0.325655	0.213949	5.409763
3.840338	1.349919	-0.026334	4.736111	2.215037
5.745713	4.354887	1.217344	3.437552	1.763258
4.405671	3.545151	2.222491	3.563970	-0.071374
2.982910	4.113010	1.949605	4.324568	-1.968159
4.081632	5.683863	2.920688	5.305443	-2.958796
-0.127966	4.588810	3.702840	2.083996	-0.299986
-2.297784	2.794651	3.361162	1.650927	1.150971
-4.888021	-0.611415	3.361253	-0.744664	0.166877
-3.296179	-0.513388	2.801113	-1.959777	1.642432
-3.376558	-1.207069	3.284644	1.966586	1.353535
-1.742857	-2.412359	-1.781954	-0.243373	-1.178213
-2.277579	0.473343	-3.431581	1.158546	-0.089211
-1.617422	3.308035	-4.949137	1.706141	-2.275159
-1.013188	3.891217	-4.611420	0.162813	-3.527558
-1.999777	5.734088	-3.822531	-1.145538	-2.157705
-2.466589	3.486448	-1.745170	-1.934213	-3.594102
-1.207124	2.677797	-1.715434	-0.633011	-3.355548
-2.740183	2.738033	-0.692025	-0.601032	1.263859
-0.750066	-0.266544	-0.196842	-1.565477	4.254718
-1.632373	-1.598435	-1.681484	0.429554	4.396730
-1.410304	-1.147041	-2.068050	-1.163039	3.276595
-1.039261	0.062239	-0.036640	-2.612656	-0.368686
-1.885843	-1.845698	-0.625753	-2.391497	-1.074613
-2.279650	-2.604351	-0.522489	-0.525462	-2.957685
-2.839582	-1.989021	-1.970148	-0.613551	-2.407801
-0.232740	-1.176709	0.746572	-0.613364	-1.971361
-0.962324	-0.028216	-5.113928	-0.423702	-1.680864
-1.866434	-0.137842	-3.777649	-0.101064	-1.259211
-1.664669	-0.252589	-1.004090	2.368949	-2.061899
0.971868	-1.378857	2.779951	3.302738	0.132772
0.028280	-0.580947	4.225574	1.346802	1.672001
-0.925435	1.395741	3.454679	-0.872158	1.604191
-1.631976	2.260805	1.523667	-0.569743	1.737341
-1.883943	0.699644	-1.725961	-0.780652	-2.548147
-0.875737	-1.659742	-4.305103	-0.749586	-3.225174
2.031642	-0.552853	-2.356860	1.998355	-2.053138
4.042795	-0.206992	0.193769	0.734471	-0.206238
2.066221	-1.555958	0.174885	0.786663	-2.205175
1.598821	-2.627754	-1.368011	1.176730	-2.113546
-0.546605	-0.182579	-0.649117	1.056972	0.013449
-2.768658	-0.331534	-3.963735	-1.095910	-0.720190
-3.468436	4.044379	-3.119561	-0.403117	0.980338
-4.044741	2.715760	-1.369296	-0.548948	3.912234
-1.609772	2.120108	-3.025139	1.605096	4.887700
-1.288428	0.952821	-0.706289	-0.359885	3.089935
-1.124310	-2.424201	-0.471745	-0.570089	-1.610760
-2.392217	-3.643059	2.810895	0.572181	-1.930182
-2.455750	-2.869854	1.422530	-1.344672	-1.862633
-3.608807	-1.557487	1.004762	-0.895950	-1.129810
-0.219289	-1.688259	2.026992	-2.184652	5.056086
2.563205	-2.298571	2.677121	0.171022	5.215158
3.753274	-2.693325	4.539150	2.081673	4.902305
4.283420	-0.323120	5.137379	0.647799	3.170630
5.170643	-1.589258	4.842910	0.808202	1.534831
4.404242	-1.830341	1.832844	-0.962119	-0.393388
2.358719	-0.994969	2.533382	-1.379063	-1.799929
5.373073	1.679458	0.314024	-2.887931	-0.077788
3.446605	3.775637	2.419073	1.169878	-0.636867
4.231116	3.676068	1.180628	0.202364	-0.496063
2.826006	2.717049	2.872491	3.316728	-0.732876
3.440775	0.284881	2.588764	-0.958031	-1.417305
2.096223	-2.781939	3.687646	0.541487	-0.188749
-0.671347	-0.786111	0.848140	-2.694517	-2.093106
-0.959637	-2.968637	0.092945	-0.602543	-2.595577
-3.630946	-3.620418	-2.107636	-2.524991	-1.343259
-2.825972	-1.981953	-1.158302	-0.919761	-3.152353
-2.830116	3.092054	-3.813953	-2.237052	-0.814056
-0.580877	5.601904	-4.057288	1.080235	1.379631
-2.191354	4.912995	-2.499004	-0.863498	3.265210
-0.889147	1.739626	-1.408902	-0.015752	1.614482
-0.587055	1.734596	0.336920	-1.252627	1.543649
-2.194278	-0.284896	-0.171537	-0.509822	-0.051190
-0.674514	0.151148	-2.562572	-2.487737	-3.628034
-3.138363	-0.174971	-0.786483	-2.493272	-0.091280
-2.202425	-0.221456	-2.609870	-0.182927	-2.419028
-2.029598	1.017793	-3.458032	-0.412200	-0.920678
-0.778483	0.827874	-4.992567	0.088707	-3.478228
-1.106277	-1.761813	-5.877574	1.663696	-4.985177
-1.325681	-1.294170	-8.463852	4.093167	-2.391424
-1.872793	0.610202	-2.789100	0.649719	-1.885168
-1.488314	-0.724498	0.458183	1.955054	-1.741909
-2.119741	-2.426570	4.588098	0.876071	0.678555
-1.736475	-0.588617	2.701546	-2.919728	-1.668875
-1.556614	-1.944239	0.207429	-3.220345	-2.299999
-0.095258	-1.623937	0.518047	-2.458278	0.917185
3.198994	-1.663013	-0.001898	1.453773	-0.075722
1.818244	-1.622367	3.085895	-0.100091	-1.712420
1.160491	-0.479101	2.056526	-0.192772	-0.920207
0.550638	-2.320215	-1.245402	-1.398967	-1.435283
-0.275216	-3.246311	0.157210	-2.371776	0.333953
-1.165269	-2.079690	-1.699435	-1.566400	4.570803
-1.640421	-2.189352	-0.554738	-2.877838	3.728467
-3.435970	-1.410700	-1.656496	-0.691890	5.481246
-2.075215	0.832866	-0.637610	-4.684754	4.085242
-1.212156	4.384546	-2.450877	-1.436932	1.269654
-1.945192	5.491937	-2.309397	0.806478	1.027484
-1.740821	2.287939	-2.090669	1.098876	-0.608167
-1.194743	0.464150	0.028909	-1.172137	-2.299699
0.203643	-0.854129	-0.333264	-3.038062	-1.628110
-0.528361	-2.779701	1.031115	-2.101097	-3.453900
0.640745	-0.853967	1.008445	-1.714043	0.801833
-2.405438	-0.867127	-0.206972	-2.875699	0.942088
-2.499009	-2.034382	-2.484334	-2.379765	2.153067
-2.583466	-1.112134	-0.519942	-1.674539	3.760571
-2.710109	-0.643783	1.013305	-2.534623	2.902400
-1.650737	-1.925631	1.502910	-2.007615	-1.932644
-0.577948	-2.124578	2.422371	-2.395415	-1.360662
-0.418042	0.148374	0.693091	-0.333222	-1.126751
-2.807817	-1.109276	-2.107531	-2.658437	-1.585313
-2.083773	0.109272	0.203407	-0.876158	-1.208645
-1.827109	0.803917	-1.546894	-2.031285	-1.650347
-1.696423	2.021157	-2.932934	-1.360018	-1.044018
-1.629315	4.295791	0.695188	0.009843	-0.006959
0.769417	4.020620	-1.110028	2.530799	2.320633
3.720374	6.149241	2.672519	2.106151	3.293857
3.921556	3.047654	3.773831	2.467999	2.975315
3.946465	3.004257	5.136507	2.976842	1.462506
3.655401	6.092751	4.963948	3.595283	0.215132
0.385966	6.066834	4.286855	2.358120	0.407893
-2.392139	3.110205	0.306128	4.324556	-0.715310
-2.066313	4.105163	2.403967	1.694389	-0.250978
2.527544	1.493307	2.108774	2.940720	2.531492
3.903234	-0.392763	4.658749	3.662050	0.672498
3.481057	-0.905248	4.190991	2.259180	2.026742
2.360916	-4.033449	4.294202	5.053509	2.150524
1.367510	-1.941068	2.854881	4.006238	-1.244655
1.727341	-2.571904	-2.664270	4.561667	-0.820795
2.260309	-0.708259	-0.338952	3.137197	-3.343196
3.190916	1.755967	-1.259764	5.270629	-0.167458
4.928663	-0.907527	3.144094	1.925362	-0.429379
4.632350	0.159658	5.248421	1.804897	-0.127759
4.590478	-0.147479	1.514519	0.350134	-0.241599
5.418949	-2.421638	3.308488	-0.128626	0.086402
3.648463	-1.774320	0.972327	-0.174583	1.579444
0.071621	-1.821426	-1.188164	0.948364	0.428329
-3.419975	-1.456957	-1.526984	-1.131485	4.906754
-5.157826	-2.399312	-1.264134	-1.101830	5.093822
-5.145530	-0.293394	-0.765913	-1.943471	3.974132
-3.784186	0.591298	-2.201922	0.652994	0.130484
-1.910394	1.688963	-1.879860	-0.941536	-2.267921
-1.738253	1.193100	-0.665829	-0.498361	-4.222184
