X1	X2	X3	X4	X5	X6	X7	X8	X9	X10
-1.416272	-5.912778	-5.302449	-2.757337	-2.320620	-5.839004	-2.061058	-4.066127	-4.538931	-4.112801
-1.422916	-5.822476	-5.155009	-2.759177	-2.272799	-5.673557	-1.587513	-4.083802	-4.523878	-4.040216
-1.429804	-5.238920	-4.763273	-2.530310	-1.513094	-4.568413	-1.186102	-3.996462	-4.082399	-3.710305
-1.439355	-4.764270	-4.499570	-2.241046	-0.851781	-3.836804	-1.216215	-3.769273	-3.381847	-3.418278
-1.449652	-2.558342	-3.154859	-1.343362	-0.434532	-1.355003	-0.629424	-2.703889	-0.427679	-2.691189
-1.463886	0.558310	0.003277	0.462834	0.261130	0.435558	0.369890	-1.085258	1.450788	-1.496161
-1.478641	1.441967	1.589592	1.532531	0.501641	0.616147	0.363774	-0.040552	1.790997	-0.858708
-1.491281	0.644370	1.507909	1.288650	-0.174444	-0.290186	-0.427757	0.257478	1.216648	-0.979950
-1.503053	-0.883117	0.975397	0.413794	-0.681905	-1.873809	-1.111238	-0.304616	-0.399700	-1.607367
-1.511779	-2.245527	0.033811	-0.092867	0.773544	-2.126628	-1.059971	-1.257885	-1.810110	-1.901753
-1.513082	-2.396818	-0.435303	0.041908	2.853037	-1.223582	-0.664454	-2.030248	-2.269559	-1.684185
-1.514565	-1.407453	0.342748	0.311193	3.686893	-0.906493	-0.566367	-2.401092	-2.279049	-1.440181
-1.518689	-0.760200	1.228913	0.043982	2.696052	-1.391487	-1.037147	-2.464062	-1.686191	-1.629257
-1.530297	-0.217320	1.835398	-0.706723	0.396054	-1.056631	-1.667241	-1.662467	0.485771	-1.785945
-1.514783	-0.329243	1.596630	-1.604558	-2.349369	-0.939155	-2.145758	-0.534447	1.422115	-1.830188
-0.599361	0.501505	1.106519	-1.759329	-3.273211	-0.290287	-0.969331	0.090448	1.303870	-1.695937
1.475103	2.426162	1.515360	-0.208098	0.217394	1.955074	2.048148	0.787884	1.648525	0.082480
3.124004	3.010581	1.757440	1.714088	3.710681	3.207612	2.968843	1.528594	1.962107	2.341711
3.305519	2.811084	1.511589	2.639026	5.029205	3.192285	2.480520	1.630174	1.464255	3.245039
2.598965	2.255948	1.099496	2.739534	5.016532	2.329717	1.496393	1.084023	0.581874	2.848683
1.315060	0.393081	0.015195	2.079663	3.683243	-0.167928	0.048428	-0.059935	-1.153126	1.459404
