"file","lhs","op","rhs","beta","se","z","pval","level"
"data1","X1","~","X1lag",-0.197719213310193,0.00956144789841103,-20.678794196332,0,"group"
"data1","X2","~","X2lag",0.113112944929728,0.0146664768348479,7.71234606670971,1.24344978758018e-14,"group"
"data1","X3","~","X3lag",-0.769764619128666,0.0104127020874129,-73.9255394677213,0,"group"
"data1","X4","~","X4lag",-1.11871460173547,0.0320093092928713,-34.9496639086998,0,"group"
"data1","X5","~","X5lag",-0.633962280806531,0.00929287535428295,-68.2202500988402,0,"group"
"data1","X6","~","X6lag",0.250988232362151,0.0132251473623301,18.9781047791614,0,"group"
"data1","X7","~","X7lag",0.156100132913269,0.0150275762851371,10.3875788052168,0,"group"
"data1","X8","~","X8lag",0.45446028690127,0.0208519017977263,21.7946684820291,0,"group"
"data1","X9","~","X9lag",0.0844125693827057,0.00776484646175009,10.8711189330691,0,"group"
"data1","X10","~","X10lag",0.114490820840089,0.0136199896064686,8.40608724001616,0,"group"
"data1","X2","~","X3lag",-0.712530149278323,0.0108397709246546,-65.7329526823951,0,"group"
"data1","X4","~","X2lag",1.72185293675024,0.0396467894460096,43.4298201899812,0,"group"
"data1","X1","~","X4lag",0.0922974635168684,0.0122306305771406,7.54641904476905,4.46309655899313e-14,"group"
"data1","X7","~","X2lag",0.847999867761041,0.0151767279277002,55.8750128354933,0,"group"
"data1","X8","~","X3lag",1.08379134822584,0.0157367672971305,68.8700117223859,0,"group"
"data1","X9","~","X7",0.299026799333352,0.0073936676287253,40.4436356013078,0,"group"
"data1","X9","~","X8",0.716225781558749,0.00961116138509326,74.5202117477293,0,"group"
"data1","X3","~","X2lag",1.03194726073578,0.0101383963514079,101.78604435725,0,"group"
"data1","X5","~","X8lag",0.16475259240435,0.00683129463781727,24.1173307753845,0,"group"
"data1","X5","~","X1",0.601954641031146,0.0124638090773156,48.2962020115277,0,"group"
"data1","X4","~","X9lag",-1.77443972828745,0.0381594723650683,-46.500635839813,0,"group"
"data1","X9","~","X7lag",-0.065815118713388,0.00953184240180599,-6.90476362690575,5.02864416773718e-12,"group"
"data1","X1","~","X3",-0.210549085864078,0.00951438473682731,-22.1295534801222,0,"group"
"data1","X1","~","X6lag",0.111477251997976,0.00284825334968288,39.1388118653098,0,"group"
"data1","X4","~","X5lag",0.393544738252081,0.0134914275325533,29.1699849628589,0,"group"
"data1","X2","~","X7",-0.33081250603159,0.00783208182405953,-42.238132014321,0,"group"
"data1","X2","~","X3",0.332750261841423,0.0114972389473138,28.9417540477547,0,"group"
"data1","X4","~","X8lag",1.52255387662509,0.0380375645396508,40.0276383373063,0,"group"
"data1","X4","~","X3lag",0.205997453125903,0.0175510395777703,11.7370513702683,0,"group"
"data1","X9","~","X3",0.186646365674497,0.0115362383276144,16.1791357263936,0,"group"
"data1","X9","~","X6",-0.0824939342815509,0.00379361151929811,-21.7454881349616,0,"group"
"data1","X5","~","X4lag",-0.219915740751629,0.00690986765681102,-31.8263318017183,0,"group"
"data1","X5","~","X7lag",-0.328393608394618,0.00548954595509173,-59.8216338985235,0,"group"
"data1","X5","~","X4",-0.0310926763038823,0.00624364185417201,-4.97989427165911,6.36190194525099e-07,"group"
"data1","X5","~","X9",-0.0920625552142192,0.00379884799511156,-24.2343350754458,0,"group"
"data1","X5","~","X10lag",-0.0370697348087664,0.00163283190235914,-22.7027257093688,0,"group"
"data1","X8","~","X3",-0.432917298165588,0.0113271808143387,-38.2193332358189,0,"group"
"data1","X9","~","X10",-0.100720259685039,0.00378658057319967,-26.5992648876689,0,"group"
"data1","X6","~","X10lag",-0.331613188726836,0.0125519325422066,-26.4192934125298,0,"group"
"data1","X5","~","X6lag",0.0248720722991177,0.00156236488582636,15.9195028797403,0,"group"
"data1","X8","~","X10lag",-0.183069726027918,0.00710445810194126,-25.7682885029465,0,"group"
"data1","X8","~","X9lag",-0.572520660945878,0.0207569015688482,-27.5821831619182,0,"group"
"data1","X8","~","X6lag",-0.134484943101347,0.00651571392769654,-20.6400932566557,0,"group"
"data1","X7","~","X6",0.162775763322398,0.00586391937000152,27.7588679263092,0,"group"
"data1","X1","~","X10lag",-0.0981458177128752,0.00308911596381191,-31.7714902459554,0,"group"
"data1","X1","~","X4",1.0029724367563,0.0177987958752476,56.3505780832689,0,"group"
"data1","X1","~","X3lag",-0.231553904478751,0.012236187482885,-18.923697009598,0,"group"
"data1","X4","~","X1",-2.14156518633133,0.0641159497718406,-33.4014421365071,0,"group"
"data1","X4","~","X6lag",0.18894985248533,0.00783677282031836,24.1106711675297,0,"group"
"data1","X1","~","X5",0.36861415549009,0.00943520251054302,39.067964368353,0,"group"
"data1","X4","~","X10lag",-0.21953241055761,0.00837313388183249,-26.2186671867194,0,"group"
"data1","X4","~","X1lag",-0.49714625177807,0.0228164325987463,-21.7889562545105,0,"group"
