X1	X2	X3	X4	X5	X6	X7
0.389250	0.613356	-0.169318	0.044325	0.944927	1.596023	1.461348
0.267551	0.354540	-0.102660	0.094637	0.904933	1.266780	1.254380
0.055319	-0.105919	0.021422	0.192365	0.839777	0.676743	0.875718
-0.192254	-0.665771	0.185929	0.331433	0.774416	-0.052333	0.388910
-0.409086	-1.199209	0.368515	0.501985	0.736110	-0.771825	-0.126524
-0.533448	-1.583453	0.544585	0.690042	0.745009	-1.337819	-0.590465
-0.522857	-1.724275	0.690757	0.877565	0.806483	-1.642677	-0.937070
-0.364122	-1.575695	0.787831	1.043205	0.906723	-1.636517	-1.126144
-0.077333	-1.149245	0.823036	1.164043	1.014020	-1.337391	-1.149011
0.288369	-0.511237	0.791326	1.218008	1.084546	-0.825045	-1.027404
0.664904	0.231130	0.695460	1.186932	1.072886	-0.222430	-0.806461
0.980256	0.951863	0.545319	1.059609	0.943392	0.333211	-0.543163
1.173486	1.531393	0.356305	0.834273	0.681234	0.720636	-0.293271
1.208283	1.879910	0.147359	0.520246	0.298941	0.861129	-0.099440
1.079685	1.953675	-0.061027	0.137866	-0.163134	0.735011	0.016573
0.814985	1.761394	-0.249264	-0.282926	-0.642394	0.384035	0.056415
0.466651	1.359589	-0.400354	-0.705796	-1.065806	-0.099648	0.041764
0.100283	0.838600	-0.501828	-1.092269	-1.364736	-0.596166	0.006328
-0.220153	0.302455	-0.546957	-1.406454	-1.490035	-0.985645	-0.014593
-0.445880	-0.152706	-0.535696	-1.619825	-1.423857	-1.176278	0.005517
-0.553297	-0.457190	-0.475036	-1.714940	-1.185378	-1.124085	0.076768
-0.547669	-0.579204	-0.378307	-1.687769	-0.828401	-0.842243	0.189726
-0.459799	-0.527589	-0.264019	-1.548072	-0.431737	-0.396635	0.317713
-0.337131	-0.345579	-0.153398	-1.317919	-0.083249	0.110835	0.423670
-0.230985	-0.097777	-0.067239	-1.028702	0.138250	0.566539	0.470134
-0.183177	0.146400	-0.022413	-0.716438	0.180546	0.871825	0.429779
-0.215493	0.328834	-0.028539	-0.417145	0.030083	0.965772	0.293791
-0.324302	0.414691	-0.085058	-0.161962	-0.283627	0.838370	0.076363
-0.481101	0.397961	-0.180449	0.026756	-0.692412	0.532399	-0.186638
-0.639957	0.299751	-0.292925	0.137771	-1.102577	0.131968	-0.443828
-0.748705	0.160320	-0.393494	0.171932	-1.413424	-0.257511	-0.638849
-0.762443	0.027146	-0.451134	0.141014	-1.538212	-0.534989	-0.722479
-0.655026	-0.057820	-0.438881	0.065262	-1.422425	-0.626797	-0.664068
-0.427120	-0.068456	-0.340341	-0.030105	-1.056242	-0.504529	-0.459424
-0.107713	-0.000203	-0.154908	-0.119364	-0.478072	-0.190858	-0.133443
0.250607	0.129976	0.099555	-0.180318	0.231382	0.245681	0.263139
0.581693	0.289080	0.387369	-0.197760	0.963594	0.707289	0.662452
0.819040	0.437175	0.659219	-0.165961	1.602317	1.089324	0.991839
0.909573	0.537856	0.860054	-0.089485	2.044907	1.304684	1.187454
0.824244	0.567028	0.938921	0.017531	2.221298	1.304085	1.206510
0.564386	0.518439	0.859105	0.133647	2.106176	1.086671	1.035465
0.161587	0.404232	0.607230	0.233736	1.722349	0.700358	0.692753
-0.327993	0.250970	0.198225	0.293179	1.135229	0.230536	0.225892
-0.833973	0.092275	-0.323903	0.292455	0.439328	-0.219778	-0.297164
-1.284036	-0.039840	-0.891030	0.221016	-0.260101	-0.552957	-0.799650
-1.615728	-0.122779	-1.420493	0.080186	-0.866348	-0.699012	-1.209180
-1.785598	-0.148258	-1.828419	-0.115774	-1.307456	-0.630904	-1.469397
-1.774040	-0.123366	-2.043664	-0.340291	-1.546753	-0.369939	-1.548567
-1.585409	-0.067481	-2.020453	-0.557377	-1.585263	0.019369	-1.443042
-1.243671	-0.006419	-1.747395	-0.726072	-1.456844	0.444527	-1.176122
-0.786165	0.034886	-1.250376	-0.806295	-1.216984	0.805771	-0.792000
-0.255979	0.038768	-0.589195	-0.764892	-0.928743	1.018478	-0.346953
0.304467	-0.001053	0.151673	-0.581337	-0.648531	1.031313	0.100744
0.857468	-0.078868	0.876751	-0.252197	-0.415473	0.837001	0.500273
1.371376	-0.179762	1.494917	0.206565	-0.245884	0.472335	0.815306
1.819502	-0.284892	1.933821	0.760064	-0.134341	0.009614	1.027572
2.178366	-0.377696	2.150576	1.357170	-0.059928	-0.460635	1.136854
2.425092	-0.449154	2.136554	1.936140	0.004000	-0.849772	1.157775
2.537653	-0.500683	1.916391	2.431456	0.078925	-1.090459	1.114149
2.495715	-0.543573	1.540434	2.782037	0.172925	-1.150267	1.032600
2.285178	-0.595423	1.073444	2.938641	0.276080	-1.037581	0.936427
1.902773	-0.674038	0.581430	2.870508	0.361745	-0.798093	0.841174
1.361088	-0.791042	0.119445	2.569579	0.392635	-0.502390	0.752218
0.691773	-0.946632	-0.277005	2.051814	0.331008	-0.229703	0.665101
-0.054518	-1.127259	-0.595667	1.356068	0.149400	-0.048996	0.567983
-0.812369	-1.307122	-0.845513	0.539955	-0.159503	-0.003391	0.445645
-1.509400	-1.453049	-1.049886	-0.326469	-0.577391	-0.101017	0.284358
-2.076563	-1.532191	-1.237001	-1.167958	-1.060231	-0.313212	0.076228
-2.459270	-1.520120	-1.429294	-1.912097	-1.544042	-0.581620	-0.177421
-2.626659	-1.407620	-1.635350	-2.496608	-1.955589	-0.830863	-0.464344
-2.577278	-1.204205	-1.845159	-2.875400	-2.225521	-0.985217	-0.761835
-2.339326	-0.937133	-2.030980	-3.022810	-2.301519	-0.984618	-1.039324
-1.965394	-0.646260	-2.152387	-2.935567	-2.158830	-0.797750	-1.262320
-1.522472	-0.375412	-2.165805	-2.632622	-1.805127	-0.428122	-1.397767
-1.079308	-0.162440	-2.034863	-2.152702	-1.279890	0.086107	-1.419283
-0.693091	-0.030510	-1.740448	-1.550276	-0.647457	0.679566	-1.311920
-0.399524	0.017555	-1.287350	-0.889855	0.014792	1.271828	-1.075571
-0.206597	0.000231	-0.706072	-0.239414	0.629682	1.781693	-0.726020
-0.095065	-0.047048	-0.049593	0.336565	1.133899	2.140883	-0.293866
-0.024865	-0.080289	0.615039	0.783867	1.487654	2.305077	0.178995
0.054472	-0.057793	1.217674	1.064457	1.680054	2.259130	0.644721
0.190574	0.049427	1.697004	1.160989	1.728077	2.018272	1.056008
0.415817	0.249807	2.011135	1.078940	1.670490	1.622890	1.372582
0.738432	0.528173	2.143802	0.846584	1.558129	1.131078	1.566846
1.138810	0.848319	2.105922	0.511840	1.441882	0.608379	1.627204
1.571868	1.160579	1.932009	0.136291	1.362303	0.118278	1.559169
1.975695	1.412868	1.671980	-0.212527	1.341488	-0.286260	1.383421
