42	21	56	14	60	22	46	20	37	18
53	45	26	23	21	25	56	4	57	31
19	24	6	28	17	1	48	12	36	8
59	30	52	42	28	34	19	56	57	14
18	21	51	6	12	17	19	39	47	3
5	1	12	2	27	14	50	38	26	4
32	40	36	24	7	45	14	27	42	53
19	51	4	42	59	26	55	9	56	45
30	25	8	53	1	11	18	3	58	38
29	20	14	26	11	18	15	44	37	55
35	17	16	15	38	29	5	3	14	23
18	41	56	45	36	42	59	32	54	21
37	15	17	2	20	8	23	9	44	38
6	49	14	7	38	53	44	34	18	15
27	21	51	1	40	19	17	35	48	46
60	5	8	56	6	38	51	58	46	2
21	15	58	49	45	50	43	56	17	38
40	18	20	52	2	39	12	44	54	6
38	7	47	52	18	16	1	27	57	60
19	36	46	7	33	48	38	13	18	28
5	25	14	28	46	21	57	6	48	11
23	39	44	10	29	55	59	5	3	26
27	29	10	21	50	41	23	49	5	58
57	6	23	17	5	11	58	16	37	13
58	19	9	32	45	25	54	24	16	13
58	14	23	13	16	24	54	49	29	31
5	35	53	27	23	6	36	58	54	22
40	35	44	37	29	52	33	34	57	58
23	43	31	21	25	38	13	52	51	15
21	59	46	58	36	45	25	55	7	27
43	15	31	22	45	37	54	50	30	5
25	11	58	30	50	36	26	6	51	32
10	24	52	31	57	25	60	14	15	28
34	25	53	18	37	16	14	19	42	28
36	14	6	37	55	58	11	1	44	25
29	54	25	32	40	5	28	26	45	57
8	36	10	23	30	49	59	42	7	27
54	7	37	5	24	40	6	43	34	46
38	25	60	28	6	36	52	26	32	31
14	40	10	45	12	58	59	60	9	32
16	60	49	23	6	11	20	47	32	14
22	53	59	26	16	31	10	46	13	9
2	20	33	47	46	60	21	27	25	3
38	35	18	25	8	17	42	2	15	51
27	10	52	2	7	14	42	48	12	35
50	56	51	23	53	25	9	17	36	48
57	36	56	24	3	17	2	46	23	5
9	15	13	50	43	19	21	32	28	18
52	16	55	23	39	59	2	50	28	35
37	45	57	42	49	55	58	8	17	2
42	57	43	60	10	20	32	25	44	59
20	28	40	34	8	2	7	12	24	59
60	43	57	4	36	53	15	51	47	10
45	11	7	18	20	22	16	17	38	49
6	17	35	48	44	31	2	36	45	4
22	16	26	18	55	8	12	48	33	21
22	39	43	42	54	3	23	1	37	40
34	2	1	57	12	46	20	25	6	40
28	18	21	60	25	39	37	1	5	24
47	49	37	21	50	14	4	39	40	46
