X1	X2	X3	X4	X5	X6	X7
-0.385717	-0.893776	-0.669162	-0.088905	0.151433	-0.920697	-0.863841
-0.372884	-0.721246	-0.476130	-0.136965	0.135508	-0.776126	-0.560184
-0.352535	-0.412256	-0.140646	-0.223455	0.094889	-0.520282	-0.027333
-0.333458	-0.030752	0.248859	-0.330894	0.015340	-0.211885	0.603084
-0.324798	0.345968	0.588527	-0.437137	-0.117071	0.078882	1.172885
-0.332501	0.644720	0.785563	-0.519412	-0.309327	0.287194	1.534217
-0.356416	0.812830	0.782361	-0.558297	-0.555714	0.369363	1.584290
-0.388938	0.829686	0.572238	-0.541066	-0.834675	0.313890	1.289928
-0.415747	0.710732	0.202716	-0.463620	-1.109407	0.145120	0.696354
-0.418607	0.503003	-0.234569	-0.330894	-1.332469	-0.081502	-0.081830
-0.379735	0.273242	-0.625223	-0.155537	-1.453695	-0.291729	-0.885385
-0.286633	0.091314	-0.859666	0.044499	-1.429996	-0.409678	-1.545374
-0.136248	0.012815	-0.860424	0.249185	-1.234920	-0.376143	-1.920269
0.062656	0.064949	-0.602526	0.439582	-0.865979	-0.163872	-1.926956
0.289710	0.239034	-0.122009	0.600450	-0.347902	0.213752	-1.558748
0.515825	0.491508	0.489738	0.721824	0.269021	0.702792	-0.886442
0.708362	0.753360	1.104820	0.799394	0.915524	1.217953	-0.042407
0.837464	0.945971	1.586649	0.833823	1.513759	1.659154	0.808458
0.882277	0.999814	1.820514	0.829263	1.989658	1.932169	1.504347
0.835597	0.871869	1.739865	0.791628	2.284868	1.968953	1.920589
0.705911	0.557573	1.342282	0.727034	2.366115	1.743336	1.994692
0.516234	0.094612	0.691420	0.640765	2.230106	1.278556	1.736996
0.299969	-0.442677	-0.095629	0.537023	1.903218	0.644822	1.225032
0.094594	-0.957215	-0.872706	0.419331	1.436097	-0.052831	0.583376
-0.065537	-1.348684	-1.495240	0.291372	0.894308	-0.694121	-0.046011
-0.155721	-1.534426	-1.850349	0.157983	0.346998	-1.166572	-0.535910
-0.165385	-1.467395	-1.879678	0.025768	-0.144230	-1.387415	-0.801092
-0.099640	-1.147206	-1.590070	-0.096809	-0.534165	-1.319816	-0.814662
0.022401	-0.621937	-1.049897	-0.200102	-0.799000	-0.980085	-0.610244
0.172092	0.019862	-0.372278	-0.274570	-0.936893	-0.434387	-0.270097
0.317424	0.665379	0.310752	-0.312439	-0.964363	0.214372	0.097474
0.429545	1.198669	0.877048	-0.309385	-0.909676	0.846770	0.385678
0.488193	1.522486	1.239528	-0.265747	-0.804953	1.350041	0.515058
0.484879	1.576430	1.362169	-0.187023	-0.678783	1.639424	0.451482
0.423283	1.347860	1.263580	-0.083433	-0.551036	1.673403	0.212430
0.316963	0.873581	1.007848	0.031406	-0.430721	1.459795	-0.139579
0.185071	0.232174	0.685385	0.142458	-0.317145	1.051699	-0.514372
0.047226	-0.471243	0.388739	0.235449	-0.203679	0.534349	-0.817596
-0.081071	-1.124604	0.189366	0.298876	-0.082938	0.005930	-0.974550
-0.191482	-1.628922	0.120917	0.325428	0.048287	-0.443481	-0.948378
-0.283528	-1.914867	0.172886	0.312528	0.185629	-0.750288	-0.748465
-0.362952	-1.952987	0.295804	0.262084	0.316379	-0.889220	-0.427078
-0.438279	-1.756023	0.416284	0.179388	0.421621	-0.876305	-0.065570
-0.516582	-1.373488	0.457932	0.071749	0.480737	-0.762554	0.246440
-0.599734	-0.880132	0.362707	-0.052991	0.477175	-0.620038	0.433447
