X1	X2	X3	X4	X5	X6	X7
-1.891705	0.482804	-1.831014	-1.307525	-0.438059	-1.852154	-0.886959
-1.622607	0.522737	-1.534408	-1.164623	-0.364953	-1.626375	-0.671498
-1.133574	0.591411	-0.992932	-0.890447	-0.228645	-1.209410	-0.279183
-0.512936	0.669445	-0.299784	-0.508060	-0.047556	-0.664341	0.220068
0.129659	0.734427	0.428786	-0.051264	0.153944	-0.071690	0.738170
0.685162	0.766977	1.076056	0.436922	0.348852	0.484467	1.185147
1.066410	0.756041	1.546965	0.907081	0.511036	0.930629	1.485374
1.224367	0.701975	1.785097	1.307626	0.618472	1.215587	1.590528
1.155992	0.616576	1.781155	1.590375	0.655722	1.317696	1.486854
0.902310	0.519847	1.571372	1.716867	0.615381	1.246450	1.195522
0.537366	0.434282	1.226463	1.664453	0.498419	1.038344	0.766319
0.150703	0.377970	0.833829	1.431094	0.313560	0.748072	0.266281
-0.172588	0.358388	0.477066	1.037583	0.075885	0.436965	-0.234094
-0.369867	0.368510	0.217371	0.526538	-0.194974	0.161077	-0.674131
-0.413158	0.386478	0.080976	-0.042333	-0.476733	-0.038759	-1.012999
-0.313016	0.379284	0.055223	-0.600147	-0.746290	-0.143051	-1.234547
-0.113650	0.309883	0.094015	-1.078957	-0.981293	-0.154971	-1.346344
0.119384	0.146308	0.131174	-1.422420	-1.161498	-0.096956	-1.373575
0.315753	-0.129175	0.098582	-1.595096	-1.270032	-0.003590	-1.349567
0.417294	-0.513124	-0.055257	-1.588575	-1.294551	0.087443	-1.305450
0.391403	-0.977934	-0.350507	-1.423187	-1.228453	0.144290	-1.261485
0.237947	-1.473938	-0.768631	-1.144625	-1.072047	0.147784	-1.222164
-0.011790	-1.936492	-1.254216	-0.815960	-0.833488	0.094854	-1.176123
-0.303535	-2.296951	-1.725612	-0.506303	-0.529204	-0.002086	-1.100769
-0.573649	-2.495472	-2.092240	-0.278125	-0.183523	-0.119375	-0.970323
-0.764661	-2.493005	-2.274715	-0.175550	0.172785	-0.228815	-0.765095
-0.838811	-2.280032	-2.223271	-0.215894	0.505190	-0.305129	-0.479664
-0.786584	-1.879953	-1.930398	-0.386073	0.779076	-0.332372	-0.127602
-0.628162	-1.346318	-1.434695	-0.644651	0.964208	-0.307749	0.258510
-0.407565	-0.754108	-0.814892	-0.929311	1.039185	-0.241988	0.632073
-0.181105	-0.186726	-0.175072	-1.168282	0.995224	-0.156230	0.941532
-0.002833	0.278944	0.375849	-1.293748	0.838477	-0.076230	1.141489
0.089311	0.586347	0.746229	-1.254621	0.590279	-0.025334	1.203298
0.083354	0.709305	0.880696	-1.026343	0.285016	-0.017967	1.122708
-0.003254	0.656251	0.771991	-0.615863	-0.034275	-0.055301	0.922487
-0.127534	0.467808	0.463168	-0.060882	-0.321985	-0.124211	0.649315
-0.231290	0.208256	0.039507	0.576441	-0.536767	-0.199923	0.365241
-0.255472	-0.047424	-0.388229	1.220067	-0.647987	-0.251809	0.135498
-0.155268	-0.228223	-0.705891	1.792907	-0.640602	-0.251065	0.015031
0.087735	-0.280642	-0.818882	2.229510	-0.517525	-0.178479	0.036811
0.459093	-0.178392	-0.671447	2.486213	-0.298973	-0.030420	0.204321
0.912532	0.073531	-0.258344	2.547082	-0.018876	0.178480	0.490026
1.378200	0.441016	0.373272	2.424635	0.281110	0.416785	0.840246
1.776523	0.868563	1.132067	2.155532	0.558794	0.641731	1.185523
2.034569	1.290728	1.899152	1.792325	0.778548	0.807730	1.454353
2.101296	1.644859	2.549729	1.393025	0.916928	0.876118	1.587534
1.958387	1.882386	2.975566	1.010629	0.965711	0.824037	1.550055
1.624221	1.976509	3.103929	0.684616	0.931867	0.650441	1.338169
1.150200	1.924907	2.909618	0.435855	0.834507	0.377771	0.980168
0.610223	1.747326	2.418011	0.265635	0.699569	0.048738	0.530743
0.085756	1.478942	1.699024	0.158669	0.553430	-0.281322	0.060232
-0.350314	1.161357	0.853502	0.089036	0.416995	-0.555027	-0.359050
-0.647461	0.833445	-0.004973	0.027595	0.301508	-0.724345	-0.666487
-0.786092	0.524128	-0.769242	-0.050838	0.207116	-0.760440	-0.824052
-0.779172	0.248660	-1.355113	-0.162023	0.124531	-0.659819	-0.822381
-0.666885	0.008972	-1.712444	-0.309584	0.039300	-0.445464	-0.680872
-0.505684	-0.202406	-1.829272	-0.485329	-0.062263	-0.162583	-0.442136
-0.354474	-0.396108	-1.728876	-0.672191	-0.187047	0.130236	-0.162204
-0.261052	-0.579339	-1.461126	-0.848885	-0.330572	0.372634	0.101238
-0.251899	-0.750799	-1.090417	-0.994989	-0.475222	0.514545	0.300004
-0.327446	-0.898591	-0.682921	-1.095203	-0.591970	0.526143	0.403658
-0.463675	-1.001852	-0.295746	-1.141833	-0.645538	0.403669	0.403292
-0.619408	-1.035729	0.030191	-1.135112	-0.602123	0.169887	0.310359
-0.747364	-0.978556	0.272690	-1.081504	-0.438022	-0.130868	0.151255
-0.806252	-0.819266	0.426481	-0.990634	-0.147316	-0.442018	-0.040794
-0.771058	-0.563176	0.498361	-0.871966	0.253304	-0.706408	-0.234387
-0.639143	-0.234341	0.500928	-0.732115	0.723956	-0.877873	-0.407070
-0.430895	0.126365	0.446812	-0.573756	1.205717	-0.930238	-0.549244
-0.184909	0.467386	0.344861	-0.396367	1.629162	-0.861918	-0.664162
0.050938	0.735660	0.199092	-0.198630	1.925765	-0.695214	-0.764236
0.230405	0.886978	0.010376	0.018191	2.040145	-0.470571	-0.864832
0.319104	0.895207	-0.219996	0.246995	1.940690	-0.237159	-0.977440
0.301753	0.758235	-0.486095	0.472844	1.626385	-0.041945	-1.104008
0.184811	0.499218	-0.774019	0.673046	1.128314	0.080341	-1.234234
-0.005829	0.162621	-1.060641	0.819735	0.505376	0.114106	-1.346529
-0.231463	-0.194186	-1.315085	0.884714	-0.165215	0.065202	-1.412627
-0.449693	-0.512135	-1.502895	0.845663	-0.800814	-0.041770	-1.404777
-0.623865	-0.742119	-1.592099	0.692362	-1.327266	-0.170430	-1.303746
-0.730585	-0.854571	-1.559856	0.431446	-1.691178	-0.282160	-1.105556
-0.763703	-0.845013	-1.398109	0.088260	-1.868155	-0.345929	-0.825165
-0.733994	-0.734359	-1.116900	-0.294908	-1.865450	-0.346059	-0.495953
-0.664932	-0.563934	-0.744325	-0.664394	-1.718656	-0.286068	-0.164690
-0.585794	-0.386405	-0.323017	-0.963767	-1.483111	-0.187665	0.116981
-0.523958	-0.254523	0.096401	-1.143917	-1.221951	-0.085058	0.302949
-0.498368	-0.210217	0.463636	-1.172810	-0.993195	-0.015935	0.362599
-0.515648	-0.276236	0.737223	-1.042749	-0.838592	-0.011171	0.288115
-0.569681	-0.452118	0.891534	-0.773590	-0.776309	-0.085802	0.097355
-0.644483	-0.715116	0.920900	-0.410934	-0.798966	-0.233433	-0.168485
-0.719369	-1.025661	0.840019	-0.019311	-0.877066	-0.425612	-0.452139
-0.774800	-1.335919	0.680611	0.328511	-0.967005	-0.616526	-0.691129
-0.797299	-1.599465	0.485022	0.564322	-1.021766	-0.752185	-0.829937
-0.782039	-1.779792	0.297994	0.636861	-1.001873	-0.782194	-0.831090
-0.732538	-1.855922	0.158287	0.521534	-0.884338	-0.671542	-0.682742
-0.657670	-1.824062	0.091724	0.225454	-0.667707	-0.409747	-0.401272
-0.567045	-1.695307	0.106963	-0.213215	-0.372293	-0.015244	-0.028265
-0.466303	-1.490289	0.194730	-0.731557	-0.035704	0.466190	0.377472
-0.353959	-1.232440	0.330486	-1.252704	0.295138	0.968846	0.751241
-0.220987	-0.941719	0.479934	-1.699066	0.573697	1.418910	1.034777
-0.053518	-0.630491	0.606178	-2.005449	0.763036	1.748380	1.187160
0.161760	-0.302544	0.677050	-2.129598	0.842630	1.908143	1.192112
0.431005	0.044606	0.671295	-2.058154	0.811431	1.877511	1.060362
0.747300	0.414967	0.582344	-1.807059	0.686743	1.668176	0.826814
1.087370	0.808324	0.419213	-1.416453	0.499407	1.321748	0.543209
1.412462	1.215335	0.204385	-0.941385	0.286592	0.901386	0.267995
1.673797	1.615040	-0.030745	-0.440317	0.083917	0.479286	0.055445
1.822011	1.975823	-0.251877	0.036045	-0.081268	0.122649	-0.053768
1.818687	2.259908	-0.428066	0.453300	-0.194054	-0.118910	-0.038914
1.647360	2.430510	-0.537100	0.797608	-0.252904	-0.221957	0.098605
1.321255	2.460040	-0.568995	1.074844	-0.267365	-0.192116	0.337160
0.885358	2.337345	-0.527092	1.305220	-0.253410	-0.060807	0.640171
0.411577	2.072092	-0.426663	1.514658	-0.227812	0.123238	0.963385
-0.012638	1.695015	-0.291456	1.725181	-0.203006	0.305681	1.262484
-0.300490	1.253657	-0.148866	1.946670	-0.183769	0.438804	1.499534
-0.383654	0.804431	-0.024698	2.171924	-0.166453	0.491520	1.647306
-0.227992	0.402535	0.061452	2.376467	-0.140869	0.455052	1.690964
0.156496	0.092050	0.099522	2.523115	-0.094181	0.343111	1.627455
0.714019	-0.101629	0.090392	2.570453	-0.015675	0.186766	1.463291
1.350684	-0.175257	0.045220	2.483334	0.098951	0.025392	1.211709
1.950508	-0.146389	-0.016995	2.242955	0.244939	-0.104021	0.890186
2.396854	-0.047498	-0.073216	1.854121	0.408312	-0.176601	0.518825
2.595146	0.082827	-0.100797	1.347835	0.568242	-0.185978	0.119853
2.492158	0.209586	-0.081706	0.778351	0.701449	-0.145827	-0.282178
2.087754	0.309431	-0.005918	0.214938	0.787554	-0.086180	-0.660078
1.436285	0.375149	0.126621	-0.270061	0.814049	-0.045453	-0.984454
0.637113	0.415455	0.305716	-0.614587	0.779641	-0.060118	-1.225408
-0.184186	0.450138	0.512349	-0.778894	0.695075	-0.154584	-1.355737
-0.900136	0.501904	0.721502	-0.753670	0.581232	-0.333809	-1.355297
-1.406405	0.587087	0.905971	-0.562422	0.464826	-0.580531	-1.215771
-1.642186	0.707798	1.040481	-0.257565	0.372729	-0.857960	-0.944602
-1.601718	0.847809	1.105498	0.089236	0.326214	-1.117404	-0.566974
-1.334360	0.973622	1.090202	0.400559	0.336445	-1.309173	-0.124906
-0.933098	1.040830	0.994125	0.607927	0.402215	-1.394182	0.326986
-0.513833	1.004571	0.827267	0.664750	0.510435	-1.353534	0.728625
-0.189792	0.831664	0.608755	0.554923	0.639203	-1.193659	1.023572
-0.046510	0.511459	0.364137	0.295355	0.762662	-0.945657	1.168467
-0.122785	0.062494	0.121887	-0.068033	0.856544	-0.658779	1.140967
-0.401799	-0.467046	-0.090521	-0.470000	0.903036	-0.389379	0.944599
-0.814393	-1.005857	-0.250302	-0.839313	0.894012	-0.187808	0.609287
-1.253988	-1.471993	-0.342341	-1.112976	0.831848	-0.086255	0.187279
-1.600054	-1.788913	-0.361111	-1.248477	0.727944	-0.090474	-0.254956
-1.745134	-1.901692	-0.311248	-1.231535	0.599331	-0.177490	-0.647579
-1.619739	-1.789693	-0.206748	-1.077985	0.464370	-0.300095	-0.928956
-1.209565	-1.472653	-0.068987	-0.829406	0.338625	-0.397377	-1.055842
-0.561354	-1.008515	0.076199	-0.543719	0.231863	-0.409091	-1.010391
0.224160	-0.483056	0.201965	-0.282725	0.146846	-0.290727	-0.802682
1.010872	0.006738	0.283944	-0.099315	0.079955	-0.025771	-0.468415
1.653783	0.372070	0.303354	-0.027012	0.023341	0.367741	-0.062335
2.027889	0.550421	0.249381	-0.073959	-0.032198	0.838250	0.351272
2.053522	0.518264	0.120541	-0.222428	-0.094472	1.309367	0.709185
1.712894	0.295530	-0.075077	-0.433778	-0.168092	1.694745	0.959023
1.054354	-0.059289	-0.320750	-0.657606	-0.253988	1.916084	1.066473
0.183554	-0.462417	-0.593058	-0.842942	-0.350296	1.920467	1.018995
-0.756725	-0.823637	-0.864622	-0.949073	-0.454145	1.693224	0.825651
-1.613907	-1.066503	-1.107331	-0.953677	-0.563585	1.263277	0.513467
-2.254532	-1.145378	-1.295699	-0.856573	-0.678862	0.699568	0.121528
-2.588848	-1.055485	-1.409959	-0.678639	-0.802504	0.098911	-0.305946
-2.586309	-0.833558	-1.438561	-0.456159	-0.937901	-0.432444	-0.726112
-2.278891	-0.548924	-1.379711	-0.232255	-1.086790	-0.799875	-1.102552
-1.751996	-0.286958	-1.241731	-0.047318	-1.246301	-0.939751	-1.408221
-1.125047	-0.128612	-1.042180	0.069375	-1.406618	-0.833021	-1.626324
-0.526044	-0.130714	-0.805685	0.104992	-1.550248	-0.510064	-1.749483
-0.065516	-0.311568	-0.560800	0.064475	-1.653459	-0.045605	-1.777994
0.184837	-0.645264	-0.336184	-0.032252	-1.690085	0.455446	-1.717826
0.204541	-1.066114	-0.156645	-0.156269	-1.637041	0.878506	-1.579125
0.025544	-1.482420	-0.039641	-0.277299	-1.480421	1.122069	-1.375323
-0.277524	-1.796492	0.007283	-0.370998	-1.220653	1.118136	-1.122950
-0.605666	-1.926565	-0.012452	-0.424224	-0.875245	0.846180	-0.841611
-0.858115	-1.825551	-0.085038	-0.437075	-0.478045	0.337817	-0.553732
-0.954355	-1.492463	-0.188564	-0.421241	-0.074702	-0.328733	-0.283545
-0.850888	-0.973737	-0.296639	-0.395359	0.285044	-1.043269	-0.055101
-0.549441	-0.354104	-0.382827	-0.378572	0.556827	-1.684326	0.110582
-0.095176	0.261034	-0.425083	-0.384075	0.710820	-2.141840	0.198801
0.434276	0.767906	-0.409486	-0.414316	0.738417	-2.337216	0.204135
0.946275	1.086371	-0.332486	-0.459247	0.654684	-2.236989	0.132323
1.353108	1.176765	-0.201259	-0.498080	0.495651	-1.857495	0.000470
1.590047	1.047792	-0.032124	-0.504282	0.310669	-1.260003	-0.164798
1.627737	0.753862	0.152789	-0.452586	0.151285	-0.537625	-0.331081
1.476558	0.382416	0.329865	-0.326344	0.059011	0.203066	-0.465225
1.182279	0.034198	0.478512	-0.123381	0.054776	0.861766	-0.538771
0.814485	-0.199080	0.584854	0.141250	0.132736	1.361531	-0.532714
0.450478	-0.254690	0.643881	0.436468	0.260161	1.659969	-0.440661
0.158444	-0.112025	0.659564	0.720206	0.383984	1.752671	-0.269766
-0.016428	0.203942	0.642874	0.947503	0.442848	1.668754	-0.039226
-0.060021	0.629373	0.608244	1.079753	0.382318	1.460109	0.223199
0.009982	1.076868	0.569238	1.093253	0.169890	1.187154	0.486021
0.150508	1.455627	0.534566	0.984992	-0.193772	0.904518	0.719012
0.304892	1.691810	0.505415	0.774378	-0.670161	0.649885	0.897556
0.417147	1.744447	0.474947	0.500288	-1.186614	0.438267	1.005441
0.445497	1.613381	0.430175	0.214030	-1.647941	0.262635	1.035832
0.372023	1.337580	0.355995	-0.030486	-1.954264	0.100260	0.990528
0.206485	0.984492	0.240542	-0.187301	-2.021351	-0.077202	0.878008
-0.016371	0.633180	0.080528	-0.227509	-1.799338	-0.292657	0.711021
-0.245245	0.355346	-0.114761	-0.144990	-1.285663	-0.554481	0.504509
-0.424353	0.198801	-0.322019	0.042398	-0.529063	-0.851741	0.274360
-0.506398	0.177290	-0.505859	0.296463	0.376540	-1.154934	0.037197
-0.463493	0.268994	-0.624070	0.566384	1.307581	-1.422105	-0.189059
-0.293703	0.423845	-0.635510	0.798861	2.132825	-1.608790	-0.384459
-0.021897	0.577782	-0.509166	0.948647	2.737531	-1.679314	-0.526838
0.305171	0.670286	-0.232586	0.987326	3.044797	-1.616589	-0.592877
0.628298	0.660809	0.182341	0.908566	3.029695	-1.427886	-0.560673
0.887702	0.539981	0.697701	0.728938	2.723111	-1.144960	-0.413713
1.034753	0.332772	1.252880	0.484178	2.204519	-0.818299	-0.145538
1.041131	0.092697	1.772641	0.221803	1.585006	-0.506630	0.236021
0.903686	-0.111600	2.178915	-0.008331	0.984210	-0.263988	0.706191
0.644197	-0.214200	2.404170	-0.163648	0.505973	-0.127319	1.223388
0.304372	-0.169844	2.403889	-0.216761	0.217866	-0.107538	1.732643
-0.062578	0.032462	2.165757	-0.160165	0.138923	-0.186214	2.172250
-0.401919	0.363670	1.713432	-0.007105	0.238091	-0.318862	2.482823
-0.666814	0.758406	1.104052	0.211464	0.443685	-0.444321	2.617108
-0.825383	1.127679	0.419571	0.452946	0.661573	-0.498267	2.548749
-0.864267	1.377798	-0.246641	0.670894	0.798104	-0.427985	2.278068
-0.788391	1.431443	-0.805475	0.823041	0.782605	-0.205134	1.833445
-0.617491	1.245939	-1.187204	0.878084	0.584483	0.166376	1.267715
-0.380547	0.824616	-1.353132	0.820212	0.221122	0.649234	0.649970
-0.109611	0.218411	-1.301550	0.650828	-0.245173	1.178741	0.054185
0.165591	-0.482771	-1.066855	0.387482	-0.720528	1.674804	-0.453180
0.421195	-1.167250	-0.712062	0.060561	-1.100213	2.057506	-0.824242
0.640540	-1.723688	-0.316211	-0.291502	-1.292124	2.262936	-1.037105
0.813442	-2.063273	0.040805	-0.627578	-1.237960	2.256015	-1.098151
0.934180	-2.137285	0.292993	-0.908996	-0.927306	2.037577	-1.038804
0.999119	-1.946193	0.399645	-1.103849	-0.401693	1.644265	-0.907357
1.004991	-1.538534	0.351318	-1.190223	0.252402	1.141282	-0.757813
0.948455	-0.999841	0.169254	-1.158166	0.920043	0.609598	-0.637971
0.827131	-0.434365	-0.101231	-1.010496	1.480237	0.130313	-0.579503
0.641814	0.056434	-0.401850	-0.762484	1.829597	-0.230484	-0.592042
0.399050	0.393823	-0.674445	-0.440548	1.902161	-0.433301	-0.662501
0.113192	0.535930	-0.873103	-0.079876	1.681360	-0.470905	-0.759737
-0.193037	0.483297	-0.972868	0.278908	1.201825	-0.367173	-0.843311
-0.489935	0.274979	-0.973183	0.594000	0.540891	-0.169593	-0.874240
-0.744337	-0.023415	-0.895639	0.827332	-0.198007	0.062633	-0.825282
-0.924665	-0.336639	-0.776759	0.949610	-0.906407	0.272124	-0.688257
-1.006635	-0.597582	-0.657688	0.944847	-1.491630	0.415430	-0.476713
-0.978329	-0.761746	-0.573333	0.813551	-1.893079	0.471052	-0.223339
-0.843467	-0.815223	-0.543552	0.573749	-2.090759	0.441779	0.027286
-0.622018	-0.774697	-0.568403	0.259383	-2.104683	0.351065	0.228919
-0.347753	-0.679827	-0.628628	-0.084090	-1.985827	0.234555	0.344389
-0.063088	-0.580326	-0.691082	-0.406461	-1.801155	0.129022	0.354363
0.187971	-0.521126	-0.717794	-0.660907	-1.616419	0.061502	0.262051
0.367327	-0.529457	-0.676430	-0.812078	-1.480753	0.041366	0.092700
0.449439	-0.607060	-0.549547	-0.842665	-1.416453	0.057326	-0.112025
0.425647	-0.729407	-0.340336	-0.756894	-1.415993	0.080175	-0.303445
0.305424	-0.851990	-0.073359	-0.580181	-1.446600	0.070694	-0.436939
0.114266	-0.922078	0.210022	-0.354601	-1.460901	-0.009158	-0.482072
-0.111329	-0.892865	0.460605	-0.130937	-1.410784	-0.184446	-0.429426
-0.330757	-0.736469	0.632627	0.041281	-1.261099	-0.457783	-0.292582
-0.506722	-0.452487	0.694795	0.123846	-0.999774	-0.804673	-0.104801
-0.611703	-0.069945	0.638340	0.097854	-0.642173	-1.175110	0.088782
-0.632258	0.357927	0.480177	-0.032021	-0.228618	-1.501488	0.241604
-0.570462	0.764861	0.260172	-0.238158	0.184064	-1.711424	0.316308
-0.442294	1.086052	0.032959	-0.475435	0.534963	-1.742937	0.293048
-0.273542	1.272505	-0.143998	-0.690558	0.772470	-1.558742	0.173617
-0.094173	1.301822	-0.223509	-0.833320	0.865532	-1.156528	-0.019591
0.067592	1.182921	-0.179945	-0.867498	0.810238	-0.572794	-0.249329
0.190266	0.953529	-0.016117	-0.778899	0.630388	0.120895	-0.472591
0.262173	0.671156	0.235984	-0.578842	0.372000	0.828810	-0.650773
0.282165	0.399699	0.520959	-0.302173	0.093264	1.447165	-0.758374
0.258001	0.194858	0.771142	-0.000131	-0.147790	1.882401	-0.788243
0.202974	0.091872	0.920943	0.270403	-0.305065	2.068076	-0.752029
0.131661	0.098326	0.921215	0.459004	-0.353047	1.977024	-0.675928
0.055892	0.193722	0.750562	0.532450	-0.290673	1.626373	-0.592755
-0.018168	0.335679	0.421122	0.481757	-0.139781	1.074413	-0.532485
-0.091168	0.471196	-0.022631	0.323852	0.061137	0.409900	-0.513665
-0.169738	0.550152	-0.511848	0.097559	0.266289	-0.264062	-0.537926
-0.263928	0.537692	-0.966511	-0.145331	0.432717	-0.848439	-0.589096
-0.383601	0.422616	-1.311091	-0.351772	0.529025	-1.265403	-0.637165
-0.534615	0.219722	-1.489475	-0.479431	0.540923	-1.470935	-0.646294
-0.715711	-0.034235	-1.475987	-0.506062	0.472698	-1.460631	-0.584749
-0.916852	-0.289936	-1.280260	-0.434205	0.344672	-1.267801	-0.434423
-1.119450	-0.497778	-0.944930	-0.290086	0.187683	-0.954557	-0.197348
-1.298468	-0.619943	-0.536790	-0.116969	0.036127	-0.597922	0.102552
