"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.3858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3486,0,0
"X2",0,0.233,0,0,0,0,0,0,0,0,0,0,0,0.5679,0,0,0,0.2551,0.0231,0
"X3",0,0,0.0327,0,0,0,0,0,0,0,0,0.3264,0,0,0,0,0.4377,0,0,0
"X4",0,0,0,0.3878,0,0,0,0,0,0,0,-0.324,0,0,0,0.1678,0,0,0.6455,0
"X5",0,0,0,0,0.1295,0,0,0,0,0,0,0,0,0.6982,0,0,0,0,0,0
"X6",0,0,0,0,0,0.0165,0,0,0.3657,0,0,0,0,0,0,0,0,0,0,0.4938
"X7",0,0,0,0,0,0,0.3175,0,0,0,0,0,0,0.3996,0,0,0,0,0,0
"X8",0,0,0,0,0,0,0,0.2817,0,0,0,0,0,0,0,0,0,0,0.6956,0
"X9",0,0,0,0,0,-0.2355,0,0,0.1985,0,0,0,0,0,0,0.4385,0,0,0,0
"X10",0,0,0,0,0,0,0,0,0,0.2821,0,0,0,0,0,0,0.3636,0,0.2419,0
