"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.3047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2266,0,0
"X2",0,0.174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2007,0.2049,0.2535,0
"X3",0,0,0.0339,0,0,0,0,0,0,0,0,0.7178,0,0,0,0,0.1684,0,0,0
"X4",0,0,0,0.2718,0,0,0,0,0,0,0,0.1835,0,0,0,0.2146,0,0,0.2664,0
"X5",0,0,0,-0.2379,0.3632,0,0,0,0,0,0,0,0,0.5179,0,0.163,0,0,0,0
"X6",0,0,0,0,0,0.251,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6065
"X7",0,0,0,0,0,0,0.3249,0,0,0,0,0,0,0.2956,0,0,0,0,0,0
"X8",0,0,0,0,0,0,0,0.2808,0,0,0,0,0,0,0,0,0,0,0.6486,0
"X9",0,0,0,0,0,-0.238,0,0,0.3494,0,0,0,0,0,0,0.6393,0,0,0,0
"X10",0,0,0,0,0,0,0,0,0,0.2502,0,0,0,0,0,0,0.3818,0,0,0
