"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.1398,0,0,0,0,0,0,-0.2917,0,0,0,0,0,0,0,0,0,0.4352,0,0
"X2",0,0.3803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1936,0.2078,0.1774,0
"X3",0,-0.1962,0.116,0,0,0,0,0,0,0,0,0.6581,0,0,0,0,0.2621,0,0,0
"X4",0,0,0,0.2511,0.2011,0,0,0,0,0,0,0.2389,0,0,0,0.3026,0,0,0,0
"X5",0,0,0,-0.3296,0.0478,0,0,0,0,0,0,0,0,0.5504,0,0,0,0,0,0.2504
"X6",0.1349,0,0,0,0,0.2351,0,0,0.1853,0,0,0,0,0,0,0,0,0,0,0.5148
"X7",0,0,0,0,0,0,0.3655,0,0,0,0,0,0,0.0781,0,0,0,0,0,0
"X8",0,0,0,0,0,0,0,0.2459,0,0,0,0,0,0,0,0,0,0,0.6757,0
"X9",0,0,0,0,0,0,0,0,0.1647,0,0,0,0,0,0.1765,0.5207,0,0,0,0
"X10",0,0,0,0,0,0,0,0,0,0.2361,0,0,0,0,0,0,0.4236,0,0,0
