"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.2705,0,0,0,0,0,0,0,0,0,0,0,0,0.1783,0,0,0,0.3955,0,0
"X2",0,0.3796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201,0.225,0.1563,0
"X3",0,0,0.0169,0,0,0,0,0,0,0,0,0.6073,0,0,0,0,0.3321,0,0,0
"X4",0,0,0,0.2392,0,0,0,0,0,0,0,0.275,0,0,0,0.3179,0,0,0,0
"X5",0,0,0,0,0.2081,0,0,0,0,0,0,0,0,0.4774,0,0.2131,0,0,0,0
"X6",0,0,0,0,0,0.1944,0,0,0,0,0,0,0,0,0,0,0,0.2667,0,0.5455
"X7",0,0,0,0,0,0,0.2408,0,0,0,0,0,0,0.3308,0,0,0,0,0,0
"X8",0,0,0,0,0,0,0,0.1717,-0.2774,0,0,0,0,0,0,0,0,0,0.6793,0
"X9",0,0,0,0,0,0,0,0.3291,0.2153,0,0,0,0,0,0,0.2961,0,0,0,0
"X10",0,0,0,0,0,0,0,0,0,0.2689,0,0,0,0,0,0,0.3649,0.1987,0,0
