"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.01,0,0,0,0,0,0,0,0.0106,0,0,0,0,0,0,0.0092,0,0.0108,0,0
"X2",0,0.0133,0.0134,0,0.0148,0,0,0.0141,0,0.015,0,0,0,0,0.0147,0,0,0.0137,0,0.0147
"X3",0,0,0.0109,0,0,0,0.011,0,0.009,0,0,0.0098,0,0,0,0,0,0,0,0.0098
"X4",0,0,0.0105,0.0108,0,0,0,0,0,0,0.0095,0.0099,0,0,0.0103,0,0.0106,0,0,0
"X5",0,0,0,0.0124,0.0118,0,0.0149,0,0,0.014,0,0,0,0,0,0.0114,0.0146,0,0,0.0154
"X6",0,0,0,0.0157,0,0.0139,0,0,0,0.0146,0,0,0,0.016,0,0,0,0,0.0125,0
"X7",0,0,0,0,0,0.0098,0.011,0,0,0,0,0,0.01,0,0,0,0,0,0,0.0115
"X8",0,0,0,0,0,0.0152,0,0.0124,0.0136,0.0157,0,0,0,0,0,0.0142,0,0,0,0.016
"X9",0.0098,0.0121,0,0,0,0,0,0,0.0107,0,0,0.0124,0,0.0104,0,0,0,0.0105,0,0.0103
"X10",0,0,0,0,0,0,0.0104,0,0,0.011,0,0,0,0,0,0.0089,0,0,0,0
