"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.0105,0,0,0,0,0,0,0,0.0106,0,0,0,0,0,0,0.01,0,0.0111,0,0
"X2",0,0.013,0.0135,0,0.0157,0,0,0.0147,0,0.0152,0,0,0,0,0.0155,0,0,0.0143,0,0.0151
"X3",0,0,0.0108,0,0,0,0.0108,0,0.0089,0,0,0.0092,0,0,0,0,0,0,0,0.0098
"X4",0,0,0.0104,0.0106,0,0,0,0,0,0,0.01,0.0092,0,0,0.0105,0,0.0105,0,0,0
"X5",0,0,0,0.0118,0.0119,0,0.0145,0,0,0.0137,0,0,0,0,0,0.0133,0.0142,0,0,0.0156
"X6",0,0,0,0.0144,0,0.0143,0,0,0,0.0137,0,0,0,0.0149,0,0,0,0,0.011,0
"X7",0,0,0,0,0,0.0113,0.0108,0,0,0,0,0,0.01,0,0,0,0,0,0,0.0121
"X8",0,0,0,0,0,0.0169,0,0.0126,0.0131,0.0159,0,0,0,0,0,0.016,0,0,0,0.0164
"X9",0.0106,0.0122,0,0,0,0,0,0,0.0113,0,0,0.0125,0,0.0108,0,0,0,0.0116,0,0.0106
"X10",0,0,0,0,0,0,0.0098,0,0,0.0109,0,0,0,0,0,0.0098,0,0,0,0
