"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.0104,0,0,0,0,0,0,0,0.0103,0,0,0,0,0,0,0.0105,0,0.0115,0,0
"X2",0,0.0138,0.0137,0,0.0154,0,0,0.0144,0,0.015,0,0,0,0,0.0155,0,0,0.014,0,0.0149
"X3",0,0,0.0117,0,0,0,0.0107,0,0.0089,0,0,0.0105,0,0,0,0,0,0,0,0.0101
"X4",0,0,0.0112,0.0111,0,0,0,0,0,0,0.0096,0.0102,0,0,0.0114,0,0.0106,0,0,0
"X5",0,0,0,0.0121,0.0122,0,0.0139,0,0,0.0134,0,0,0,0,0,0.0125,0.0138,0,0,0.0145
"X6",0,0,0,0.0138,0,0.0138,0,0,0,0.0131,0,0,0,0.0143,0,0,0,0,0.0106,0
"X7",0,0,0,0,0,0.0107,0.0099,0,0,0,0,0,0.0091,0,0,0,0,0,0,0.0115
"X8",0,0,0,0,0,0.0164,0,0.0127,0.0125,0.0156,0,0,0,0,0,0.0159,0,0,0,0.0158
"X9",0.0103,0.0123,0,0,0,0,0,0,0.0107,0,0,0.0126,0,0.0107,0,0,0,0.0118,0,0.0107
"X10",0,0,0,0,0,0,0.0098,0,0,0.0114,0,0,0,0,0,0.0101,0,0,0,0
