"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0,0,0,0,0,0,0,0,0,0,0.4881,0,0,0,0,0,0,0,0,0
"X2",0,0,0,0,0,0,0,0,0,0,0,0.412,0,0,0,0,0,0,0,0
"X3",0,0,0,0,0,0,0,0,0,0,0,0,0.3301,0,0,0,0,0,0,0
"X4",0,0,0,0,0,0,0,0,0,0,0,0,0,0.3887,0,0,0,0,0,0
"X5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.383,0,0,0,0,0
"X6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3548,0,0,0,0
"X7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4947,0,0,0
"X8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3859,0,0
"X9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3264,0
"X10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4059
