"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.6682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1877,0,0,0,0
"X2",0,0.5802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3193,0,0
"X3",0,0,0.5228,0,0,0,0,0,0,0,0,0.3819,0,0,0,0,0,0,0,0
"X4",0,0,0,0.6242,0,0,0,0,0,0,0,0,0,0,0,0.3043,0,0,0,0
"X5",0,0,0,0,0.5215,0,0,0,0,0,0,0,0,0.4118,0,0,0,0,0,0
"X6",0,0,0,0,0,0.416,0,0,0,0,0,0,0,0,0,0,0,0,0,0.527
"X7",0,0,0,0,0,0,0.5792,0,0,0,0,0,0.1167,0,0,0,0,0,0,0.2448
"X8",0,0,0,0,0,0,0,0.4444,0,0,0,0,0,0,0,0,0,0,0.4097,0
"X9",0,0,0,0,0,0,0,0.2439,0.4189,0,0,0,0,0,0,0.2929,0,0,0,0
"X10",0,0,0,0,0,0,0,0,0,0.6672,0,0.1341,0,0,0,0,0,0,0,0
