"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.6619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1008,0,0,0,0
"X2",0,0.5125,0,0,0,0,0,0,0,0,0,0,0,0,0.227,0,0,0.2544,0,0
"X3",0,0,0.5214,0,0,0,0,0,0,0,0,0.3491,0,0,0,0,0,0,0,0
"X4",0,0,0,0.4693,0,0,0,0,0,0,0,0,0,0,0.496,0.0437,0,0,0,0
"X5",0,0,0,0,0.7656,0,0,0,0,0,0,0,0,-0.1552,0,0.3047,0,0,0,0
"X6",0,0,0,0,0,0.5171,0,0,0,0,0,0,0,0,0,0,0,0,0,0.384
"X7",0,0,0,0,0,0,0.5596,0,0,0,0,0,0.1915,0,0,0,0,0,0,0.2266
"X8",0,0,0,0,0,0,0,0.6076,0,0,0,0,0,0,0,0,0,0,0.3131,0
"X9",0,0,0,0,0,0,0,0,0.6476,0,0,0,0,0,0,0.2382,0,0,0,0
"X10",0,0,0,0,0,0,0,0,0,0.6924,0,0.1116,0,0,0,0,0,0,0,0
