"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.6472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0733,0,0,0,0
"X2",0,0.6402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2146,0,0
"X3",0,0,0.502,0,0,0,0,0,0,0,0,0.4629,0,0,0,0,0,0,0,0
"X4",0,0,0,0.6988,0,0,0,0,0,0,0,0,0,0,0,0.2281,0,0,0,0
"X5",0,0,0,0,0.5539,0,0,0,0,0,0,0,0,0.3611,0,0,0,0,0,0
"X6",0,0,0,0,0,0.3574,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5111
"X7",0,0,0,0,0,0,0.5605,0,0,0,0,0,0.2183,0,0,0,0,0,0,0.1316
"X8",0,0,0,0,0,0,0,0.8268,0,0,0,0,0,0,0,0,0,0,-0.0515,0
"X9",0,0,0,0,0,0,0,0,0.4921,0,0,0,0,0,0,0.1121,0,0.4358,0,0
"X10",0,0,0,0,0,0.4444,0,0,0,0.3754,0,0.1429,0,0,0,0,0,0,0,0
