"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.6156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1534,0,0,0,0
"X2",0,0.5549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3242,0,0
"X3",0,0,0.6251,0,0,0,0,0,0,0,0,0.2928,0,0,0,0,0,0,0,0
"X4",0,0,0,0.5762,0,0,0,0,0,0,0,0.2305,0,0,0,0.192,0,0,0,0
"X5",0,0,0,0,0.5261,0,0,0,0,0,0,0,0,0.3813,0,0,0,0,0,0
"X6",0,0,0,0,0,0.4203,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4526
"X7",0,0,0,0,0,0,0.5708,0,0,0,0,0,0.101,0,0,0,0,0,0,0.2073
"X8",0,0,0,0,0,0,0,0.3423,0,0,0,0,0,0,0,0,0,0,0.5813,0
"X9",0,0,0,0,0,0,0,0,0.6293,0,0,0,0,0,0,0.2728,0,0,0,0
"X10",0,0,0,0,0,0.3715,0,0,0,0.4459,0,0.1008,0,0,0,0,0,0,0,0
