"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.6569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1393,0,0,0,0
"X2",0,0.6342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2542,0,0
"X3",0,0,0.4846,0,0,0,0,0,0,0,0,0.4691,0,0,0,0,0,0,0,0
"X4",0,0,0,0.6862,0,0,0,0,0,0,0,0,0,0,0,0.2402,0,0,0,0
"X5",0,0,0,0,0.5386,0,0,0,0,0,0,0,0,0.3948,0,0,0,0,0,0
"X6",0,0,0,0,0,0.5375,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3345
"X7",0,0,0,0,0,0,0.5315,0,0,0,0,0,0.3046,0,0,0,0,0,0,0.1485
"X8",0,0,0,0,0,0,0,0.6372,0,0,0,0,0,0,0,0,0,0,0.19,0
"X9",0,0,0,0,0,0,0,0,0.5552,0,0,0,0,0,0,0.2917,0,0,0,0
"X10",0,0,0,0,0,0,0,0,0,0.607,0,0.2317,0,0,0,0,0,0,0,0
