"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.6247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247,0,0,0,0
"X2",0,0.5708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.329,0,0
"X3",0,0,0.4823,0,0,0,0,0,0,0,0,0.4585,0,0,0,0,0,0,0,0
"X4",0,0,0,0.553,0,0,0,0,0,0,0,0,0,0,0,0.172,0.2819,0,0,0
"X5",0,0,0,0,0.5483,0,0,0,0,0,0,0,0,0.3971,0,0,0,0,0,0
"X6",0,0,0,0,0,0.3668,0,0,0,0,0,0,0,0,0,0,0,0.1919,0,0.4101
"X7",0,0,0,0,0,0,0.6511,0,0,0,0,0,0.1552,0,0,0,0,0,0,0.0768
"X8",0,0,0,0,0,0,0,0.6376,0,0,0,0,0,0,0,0,0,0,0.2154,0
"X9",0,0,0,0,0,0,0,0.3263,0.4431,0,0,0,0,0,0,0.2094,0,0,0,0
"X10",0,0,0,0,0,0.4674,0,0,0,0.3511,0,0.1172,0,0,0,0,0,0,0,0
