"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.6026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2012,0,0,0,0
"X2",0,0.5842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3014,0,0
"X3",0,0,0.5562,0,0,0,0,0,0,0,0,0.363,0,0,0,0,0,0,0,0
"X4",0,0,0,0.4797,0.2808,0,0,0,0,0,0,0,0,0,0,0.2172,0,0,0,0
"X5",0,0,0,0,0.4868,0,0,0,0,0,0,0,0,0.3844,0,0,0,0,0,0
"X6",0,0,0,0,0,0.3938,0,0,0,0,0,0,0,0,0,0,0,0,0,0.495
"X7",0,0,0,0,0,0,0.6814,0,0,0,0,0,0.0661,0,0,0,0,0,0,0.1199
"X8",0,0,0,0,0,0,0,0.54,0,0,0,0,0,0,0,0,0,0,0.3606,0
"X9",0,0,0,0,0,0,0,0,0.6283,0,0,0,0,0,0,0.2902,0,0,0,0
"X10",0,0,0,0,0,0.3545,0,0,0,0.4722,0,0.0329,0,0,0,0,0,0,0,0
