X1	X2	X3	X4	X5
-2.000610	-1.889964	-0.189698	-2.123976	-2.170055
-1.526234	-1.457359	0.681714	-2.056121	-0.361932
-2.049625	-2.927874	0.224477	-3.115621	-0.654343
-1.137182	-2.027211	1.126090	-3.041077	-0.567691
-2.268910	-3.910570	-0.707149	-2.892890	-0.399877
-1.045508	-1.540254	-0.175642	-3.160761	0.871697
-0.749278	-1.531962	-1.189391	-1.541288	-1.879371
-2.438923	-1.167397	-4.066198	2.986826	-1.939782
0.016957	-3.452860	-7.332164	2.117482	-3.317238
-1.160840	-4.196252	-6.560691	1.918878	-2.232642
-2.484117	-2.424674	-5.766381	2.914716	-4.250595
0.004526	-0.953028	-5.881436	2.528493	-5.482398
0.115088	0.100686	-0.977957	3.522610	-3.901954
-1.830634	0.652265	3.337553	3.526567	-3.059265
-0.242841	2.981709	4.947292	2.924463	-2.413431
-0.895434	4.172516	4.413560	3.955098	-0.798756
0.089385	4.759285	6.228153	1.973271	-2.579840
2.898415	3.872015	2.012770	0.878082	0.054814
1.503154	3.409504	-1.846091	-0.856669	-0.441496
1.834901	1.926252	-3.036631	-1.766482	1.414528
-0.997545	1.459057	-3.419753	-2.658458	1.408386
-1.107386	0.899218	-3.226758	-0.631796	1.885674
-1.878523	0.635834	-2.224649	-0.031398	2.665690
-0.639757	1.499102	-5.420727	2.495138	4.273734
-0.850790	2.234323	-3.121294	0.274510	4.165203
2.908677	3.013695	-1.412152	3.147818	3.573894
0.377343	2.065117	1.174397	0.086563	4.854907
3.243006	4.049686	4.151451	1.219044	2.244039
3.866466	2.959904	5.118108	-0.020838	3.392689
5.610121	0.462667	3.533368	0.447915	4.341054
7.621370	-1.656725	2.930926	-1.116995	0.944532
5.346312	-3.162874	2.701683	1.846330	0.624121
5.661645	-2.209780	3.447435	1.441492	1.623420
3.589069	-1.203844	1.396681	0.277490	3.599527
-0.449518	-0.419969	-1.243580	-1.077076	0.615439
0.920084	1.483145	-6.348552	2.597094	2.258155
-1.482127	2.588297	-8.865335	1.142700	0.023273
-1.421352	3.827885	-4.364232	3.710842	-3.213610
-0.823691	2.462509	-2.012343	1.903620	-3.550395
0.478953	0.909167	2.662128	0.047835	-4.647784
-1.301419	-1.762242	3.066879	-1.883613	-1.594579
-1.835109	1.930481	4.985410	-1.959425	-1.288783
-2.636818	-4.908466	3.609619	-3.018601	1.898804
-0.831646	-2.164883	4.015302	-1.064639	2.093978
0.792305	-2.214371	-0.026040	1.491360	5.264738
-0.335065	-0.638832	-0.831911	-0.629004	1.155882
-1.257558	-0.825566	-2.053312	-0.676730	-1.024392
-1.941574	-2.366975	-1.843144	-3.944018	-2.505886
-0.331313	-0.417060	1.345890	-3.835269	-2.404002
3.764622	-1.831523	2.124088	-0.257181	-1.872942
3.038632	-1.267863	1.347149	1.479045	-0.753507
3.480215	1.725618	4.663572	2.010810	0.177299
0.415271	3.843819	2.759554	1.777814	-1.293024
-1.330901	-0.750362	-0.458706	-0.406742	0.756621
-1.743401	-0.339224	-1.495911	-0.285059	0.036232
-2.430731	-1.902370	4.228839	-1.983736	-1.108393
-2.073991	-3.692700	5.111641	-0.661372	-0.653155
-1.055081	-3.578016	5.593094	1.317832	-0.636456
-1.459103	-2.962518	3.867096	2.196878	0.777501
-3.136957	-0.954806	0.966745	2.650365	0.006914
-0.750544	-2.120683	-2.450259	1.940994	-2.302417
-0.531464	-2.699250	-6.129020	-0.973635	-2.967996
-0.032617	-1.778406	-3.367638	-2.355720	-2.664124
-2.068705	-2.510253	-2.031215	-2.084863	-2.236203
-0.254028	-2.021492	0.844647	-3.905062	-1.885035
0.831113	-1.703224	3.018446	-2.564417	-0.493822
3.955219	-0.879250	2.132982	-1.728927	-2.779265
3.507088	-2.307671	1.747253	-1.615193	-0.251667
1.637920	-1.220287	1.804956	-0.774813	0.643571
2.203815	1.601001	-2.253909	-0.291686	3.445047
0.722372	2.916091	-4.415144	0.957986	3.768058
-1.768209	4.162784	-0.393951	-0.318394	4.794404
-1.850030	3.756677	1.741370	-0.208727	5.622582
-2.644289	3.703371	3.292416	1.555689	4.222791
0.109312	1.888965	5.910986	3.370953	0.891628
3.626973	4.703157	5.106079	1.532166	0.286193
4.762894	4.291147	1.496493	1.030929	0.774282
2.947974	5.105134	-0.958673	3.141643	1.402195
0.190914	4.248218	-3.132120	-0.164793	3.097030
-1.019988	3.077097	-1.346850	0.816723	3.541984
-1.284732	1.677872	-0.451865	-0.331110	4.419357
-3.129717	-1.313059	-0.175965	-1.908989	3.571547
-2.240244	-0.649097	1.964849	-1.922615	5.157151
-1.298514	-3.767841	2.574874	-0.338688	5.348969
0.080773	-1.733493	0.173510	-4.631006	2.480698
-0.777782	-1.627353	2.221956	-1.836569	5.934037
-2.450481	-1.322422	1.900910	-2.700276	2.071584
0.078477	-1.546201	2.179471	-2.808727	5.251838
-1.967508	0.406410	3.671438	-0.064820	3.201198
-1.535737	2.655811	2.347510	1.950543	1.937960
-0.807410	3.100700	0.479285	2.658966	0.021825
-1.636727	4.218177	-3.373337	2.347347	-1.832910
-2.360888	5.091243	-10.162557	1.985187	-4.015146
-0.447993	3.610495	-11.310278	0.712488	-5.536185
-0.228243	2.512434	-3.827798	1.863050	-5.870428
-0.773437	1.510560	0.301879	-0.313827	-2.316876
-0.305977	-1.865429	1.212754	-2.311042	-2.057531
-0.258560	-1.573033	1.255225	-2.611594	-0.437495
-1.627689	-0.889452	1.080391	-4.092082	-2.212969
-0.455663	0.754514	0.085253	-0.746706	0.106946
-0.149881	1.907064	0.709307	-2.241565	-1.302952
0.055055	2.685997	2.016854	-0.774459	-2.327063
0.771747	-0.399286	0.093293	-2.051986	-1.283090
0.131093	-1.070687	0.088523	-1.370946	-1.636234
1.795794	-1.379004	2.751444	-5.899539	-0.056995
1.256150	1.594060	0.381353	-2.883964	-0.966576
0.816560	1.298907	1.060351	-1.531520	-1.399777
-0.169874	3.026135	-2.336563	-0.116406	-3.864000
-0.685954	1.099744	0.033310	-0.942022	-2.697146
