X1	X2	X3	X4	X5
-1.013383	-2.363076	-2.622464	-3.086725	-2.559789
-1.244633	-1.396463	-4.247181	-3.801245	-3.249261
-1.884157	-0.749606	-3.708327	-2.797805	-4.547400
-1.291656	-0.504503	-4.927708	-2.576710	-1.820610
-2.178831	-0.338556	-2.616429	-3.303365	-2.109593
-2.447484	-1.214463	-4.837995	-5.257473	-2.332554
-2.288515	-1.280826	-5.829812	-4.231739	-3.487596
0.204873	-0.880643	-2.729783	-3.852468	-3.434322
-2.178721	-0.248115	-3.463215	-4.956364	-2.065336
-0.418697	-0.753642	-3.250512	-4.186631	-2.735140
-1.249957	-1.355924	-3.089380	-3.646974	-1.217439
-2.005003	-1.225160	-4.005924	-5.271698	1.731964
-0.889636	-0.616352	-3.964749	-2.063906	2.178666
-1.819157	0.024602	-2.788661	-2.500004	1.285063
-1.093767	-1.496299	-2.603063	-1.933196	0.548753
-1.816968	0.849145	-3.167662	-2.269386	-0.783369
-1.900161	-1.006765	-4.262563	-1.848578	-4.481704
-3.206548	-1.502031	-3.794570	-4.144578	-1.542458
-1.085229	1.101249	-2.613089	-2.833791	-0.629532
-0.951706	0.105174	-3.030326	-3.169219	-2.549131
-2.598080	1.593944	-2.806785	-1.974568	-2.330657
-1.507754	2.728560	-1.591371	-0.856443	-3.277313
-4.266027	5.772621	-1.344890	0.205852	-2.752104
-2.189201	4.803326	-0.038146	1.925913	-0.716931
-2.030978	4.050777	0.099755	2.742735	-1.070098
-0.987360	4.585973	1.106508	1.166913	-0.536309
1.924654	3.729414	2.204607	0.935243	1.302134
1.556461	3.187800	1.465949	0.824320	0.740128
2.181060	-0.637769	4.427727	1.067141	-0.618031
2.448950	-0.705193	1.450437	0.888500	1.904755
2.015130	0.735128	3.822474	2.532392	2.300882
3.823097	-0.171407	4.294032	3.909314	3.857347
2.159752	-0.418596	6.318407	4.069361	5.863848
1.832092	-2.536242	6.092393	4.113028	6.243982
4.109416	-3.446842	4.799785	3.779012	6.277546
2.991323	0.105802	4.826780	4.871906	4.107836
4.633612	-0.863010	2.953570	2.843508	3.327950
4.787581	-0.791477	2.371652	1.284312	-0.363315
2.099329	0.683899	-0.784879	-0.659386	-3.202261
2.177755	1.210320	-2.990228	-1.110890	-2.275292
0.278657	1.070885	2.023599	0.653195	-0.518711
0.870135	-2.292507	3.276098	1.495365	3.024581
1.540286	-1.133555	3.342164	4.339516	3.083881
2.111610	-1.209459	2.511492	2.784642	3.074984
1.953205	-1.540920	4.746778	1.608540	-1.182809
-1.023829	-2.722538	-2.788784	-0.471194	-4.894904
0.278705	-2.366213	-4.052197	-4.906165	-5.582201
-0.196894	-0.282045	-6.638268	-6.944278	-3.758405
-2.038126	0.158966	-5.519900	-8.054736	-1.137316
-2.148893	0.618019	-2.187599	-0.634944	3.076562
-3.853496	-1.859986	3.902231	1.934494	4.753427
-3.395437	-1.339248	5.184286	5.051874	4.774177
0.058483	0.230731	5.645061	5.793991	5.416309
-2.940737	0.549752	3.851151	4.888442	3.860021
-1.860798	-0.422785	5.081351	4.711422	2.537810
-2.292902	-1.952482	4.092458	4.650527	0.280275
-2.114449	1.181763	3.948567	2.334153	0.970813
-0.406541	-1.611352	3.359973	2.044296	2.652621
0.208820	1.830473	4.211271	2.911051	3.288298
2.554134	2.412739	2.875459	1.377515	1.823642
0.386999	-2.627556	5.331830	4.785084	4.098050
0.530514	0.257490	2.984081	2.955654	1.513621
0.755378	-4.781226	3.283208	3.837420	2.237552
-0.211010	-1.207203	5.504206	2.654779	2.816541
1.946849	-0.609941	5.153271	3.666428	4.232887
2.069252	0.100159	3.466999	3.407861	3.369887
2.166100	0.640198	4.671286	6.343975	3.069140
0.998990	-1.191927	2.663427	4.520867	1.847244
1.383322	-1.163313	1.302019	4.844332	0.173296
0.483095	-0.571363	1.005258	5.175068	0.098596
0.994507	-0.732476	-0.402561	-0.466131	-2.733759
0.586657	-2.226553	-2.670341	-4.884567	-3.697371
-0.109856	-1.647894	-5.887586	-5.435244	-4.105440
0.684066	-0.543800	-3.106800	-8.053567	-1.833669
0.876824	-1.015770	-4.657687	-5.542937	-2.738459
-1.223286	0.030894	-0.614451	-2.389160	-2.311512
2.859137	-1.934607	-1.778195	-0.844738	0.728271
3.860691	-0.993475	1.724377	0.707224	2.004388
3.577275	-0.649109	2.823361	3.784225	2.313237
2.982788	-0.306210	2.809253	4.531259	3.414118
3.892929	0.196522	3.920151	4.664524	3.063829
2.161196	2.579286	3.220550	5.304417	1.390268
1.962088	3.505782	2.558047	5.406433	0.430035
0.497804	4.346009	1.671039	4.766770	0.457828
0.596944	4.757666	1.675122	3.161925	-1.213455
0.237205	5.808755	2.375893	2.199594	1.165085
4.054888	2.927573	4.694748	4.024574	1.979448
0.924890	0.070420	3.708484	3.468162	3.707532
-0.302390	-2.095003	5.574899	3.406156	2.881337
0.167348	-1.778098	2.633988	3.344051	0.199960
