X1	X2	X3	X4	X5	X6	X7	X8
-0.448471	-0.396845	-0.643890	-2.979061	-3.138534	-2.637758	-3.011390	-1.102592
-1.221409	0.601079	-2.352938	1.167705	-2.419143	-1.823306	-1.177753	-4.023619
-0.164611	-1.187381	-1.827095	1.892343	-1.835182	-2.464964	-1.608074	0.575176
0.656422	-1.139026	-0.460261	-0.235047	-3.290053	-2.759531	-2.240553	1.420893
0.838391	-0.286855	-2.004937	-0.853464	-2.337256	-5.421210	-2.749694	1.965532
2.237098	-1.424071	-0.553325	-1.170707	-0.881493	-0.681902	-1.265395	2.096191
1.882143	-0.565973	0.212076	-1.440476	3.666734	-2.274110	0.899542	2.819772
0.614727	0.686938	1.190664	1.748231	4.157125	-0.538735	0.381715	0.226374
-1.105950	1.632261	0.713139	-0.169086	4.109678	-0.096578	1.483224	-0.732404
0.406012	2.635995	1.212300	0.172775	4.120092	1.309159	1.598269	0.120838
-0.048084	1.137040	-0.091854	0.807613	2.493466	1.714473	0.931747	-2.772800
-1.188639	-0.329505	1.986976	-1.581469	-0.590401	1.577264	-0.740341	-0.282019
-0.492052	-0.495740	-1.444010	-0.752871	-1.845012	-1.270970	-2.601097	-1.144519
-1.295522	-0.574167	-1.824013	-0.170892	-1.442466	0.282470	-1.209721	2.173100
-0.592349	-0.927586	-1.660333	-0.283731	-1.561965	2.641380	-1.621115	2.461237
0.012969	-1.226397	-0.486872	-1.907787	1.909689	4.677261	-1.123378	3.669992
-1.168469	0.372699	0.717970	-2.558458	3.466497	4.409211	1.376187	3.295964
-0.521262	-0.269500	0.553592	1.013256	2.696755	3.685828	1.117081	2.708854
-1.972409	0.668408	1.488694	0.868956	2.777965	4.646910	1.782903	0.591361
-0.367809	-1.609480	-2.229824	-0.669056	2.234723	4.076656	2.861652	0.289384
-2.522761	-1.129163	-1.743264	-0.211280	-0.444970	3.266965	1.805926	-0.206377
0.269734	-1.964843	-0.329526	-0.628313	-2.894316	3.161835	5.370627	-3.689922
2.440978	-2.017219	1.260490	-0.390355	-3.820216	0.954864	1.595352	-2.948251
1.983471	0.145407	2.478482	1.360494	-4.888470	-0.331148	0.875701	-5.159866
4.587214	-0.247765	1.560651	1.134638	-4.957381	-2.994803	-1.274826	-4.217066
3.743307	0.408165	1.278196	0.438976	-3.669148	-3.404903	-1.644730	-2.483551
0.021051	-2.232005	1.369416	0.410810	-1.932173	-3.506648	-5.841611	-4.010823
-1.940753	-0.305674	-3.455189	3.317641	-1.377156	-3.898440	-3.104371	-2.561881
-2.150205	-0.981243	-2.490720	2.784271	1.667401	-3.248581	-0.350609	-0.813726
-1.328704	-0.236113	-0.438776	1.393801	3.248297	-0.831072	1.576173	-1.481158
-2.772150	-0.277884	2.007041	3.453332	2.443632	-0.457514	2.297076	-1.023378
-1.626542	-0.556856	0.545631	0.361666	4.498305	1.864493	2.803199	0.940214
-0.030880	-1.280931	0.923893	-0.621796	2.702315	1.070245	2.041341	-0.006482
-2.989962	-1.540809	2.265628	-0.655053	3.243961	-0.532156	0.797002	0.590833
-0.393689	-1.496790	2.000735	-1.262104	2.265843	0.126386	-1.109219	-0.302441
-2.971459	-1.157974	4.645213	0.267454	3.477259	0.061172	-0.119921	2.709296
0.655427	2.374337	5.570962	3.272322	5.206909	0.198199	1.836895	3.181643
-2.374530	5.222444	6.255582	4.156200	2.645192	2.199667	0.272928	2.686100
-0.396428	7.108146	2.962172	4.125091	2.391908	1.790275	1.331778	4.072366
-0.500669	4.338643	0.375933	1.369995	-0.673945	3.621422	-0.955055	3.865041
-2.024350	1.287334	1.161863	-0.894784	0.157334	3.256707	-2.276171	3.285025
-1.510472	1.409218	-1.086338	-2.483548	-1.917657	2.311828	-0.595371	-0.582783
-1.211435	-0.302204	-1.970369	-4.014092	-0.875518	2.764985	-0.330455	-2.426182
-0.999636	0.296467	-0.123232	-3.182017	-1.744650	2.561376	-2.797923	-2.317574
-0.848377	-1.485669	-1.213025	-3.565420	-2.912953	2.240002	-1.813475	-4.041658
-0.733057	-1.294313	-2.826451	0.036599	-3.930127	0.347160	-2.302711	-5.334836
0.071726	-1.058166	-0.605908	-1.227757	-4.280274	0.768250	-1.621033	-2.868007
-1.472029	0.019974	0.671002	-0.838487	-3.550294	-1.258828	-3.453539	-3.383871
-0.893522	-0.847296	-0.098420	-0.822289	-4.768587	-2.003877	-2.408829	-2.334730
1.318949	-0.875074	-0.203075	-0.226562	-1.208053	-3.988195	-1.982905	-3.171883
2.630484	-1.043062	0.787238	-0.161505	0.179606	-4.126086	-0.699065	-4.398230
2.633083	-0.714059	-1.007782	-0.310615	-1.014909	-2.342548	-3.366711	-4.220473
2.027747	0.320533	1.524064	-1.338991	0.960101	-1.698083	3.266259	-1.267011
3.853976	-0.185784	2.204677	-0.269232	-1.322564	-0.394092	2.749143	-1.006544
4.255571	-1.183212	2.404957	1.564964	0.449595	-2.077174	2.182143	0.198926
5.119332	2.030849	2.924703	1.798599	-1.803421	-1.830932	2.229057	0.673400
6.051659	4.974599	4.249015	0.536174	-0.742914	-2.626665	4.917387	1.796878
3.548453	2.241838	3.790593	1.785891	-0.386583	-1.527975	3.512632	3.251059
3.620615	2.917865	2.927938	2.243652	2.284272	-0.956861	4.008793	1.669642
1.025044	1.746981	1.407448	0.506958	4.901350	0.846775	6.460469	-0.165272
-2.097558	2.406285	-1.597776	-0.890890	2.310751	2.348634	4.658760	1.836217
-1.962392	0.038377	-1.859035	-2.561789	4.031174	-0.105986	2.310268	3.269607
-3.978757	-0.826643	-0.922327	-2.194838	2.602621	0.912116	1.547091	5.465099
-2.054453	0.543724	-0.143454	-2.155035	4.949890	-0.451362	-0.961069	4.461593
-0.989879	-1.434621	-0.896616	-3.431880	2.732982	2.801280	1.258587	4.320787
-1.308534	-1.884479	-1.461412	-1.791169	4.484796	3.172542	0.795060	4.806783
-1.929819	-1.330749	-0.343343	-2.558602	2.052533	2.084723	0.250249	3.690879
0.160667	-0.962833	-0.711908	-2.564877	4.755192	1.546124	0.080656	3.641476
-0.686276	-0.286129	0.013692	-1.888092	1.863974	1.703943	1.490081	2.617272
-0.222247	-0.000339	1.083957	-2.397946	0.498878	-0.941620	1.382423	1.824169
-2.395546	-0.679862	0.002488	-1.826137	0.134805	1.493536	-1.513816	-0.516835
0.479727	0.077902	-0.876116	-1.977664	-3.005345	0.294809	-2.530237	2.570961
-0.863927	0.143352	-0.672155	-1.276124	-4.121373	-3.600200	-3.210739	1.984955
0.575292	-0.362711	-0.230928	-1.494717	-4.944078	-3.783092	-2.611122	1.817949
-0.355415	0.656912	-2.255935	-2.077840	-3.733660	-2.783067	-4.139985	3.132542
-1.260649	0.313022	2.494322	-2.164193	-4.814518	-2.856925	-3.934928	3.408233
-0.345309	-1.170482	-2.180954	0.217027	-1.551454	-1.738366	0.670050	3.827922
-0.253194	0.145900	-1.730065	0.348321	0.949835	0.666110	-0.579152	4.007210
0.325695	-0.697631	-8.232210	5.284490	3.723447	3.870702	4.332168	2.985095
-2.115040	0.286724	-7.464890	3.054337	3.892383	3.546410	3.345710	1.747478
-0.684701	0.350665	-5.198804	4.737862	2.336444	5.118935	4.977174	-0.596141
-0.791485	-0.779907	-3.364751	1.846567	2.168529	3.902476	3.260761	-2.493463
-0.698594	-2.450993	-2.513833	0.909553	0.196639	3.516233	1.490772	-2.526788
-0.514326	-1.096092	-4.823348	-2.072577	-3.507825	1.281807	-0.963694	-3.086415
-1.143282	-2.890806	-1.993698	-1.757122	-3.017164	1.294497	-5.222535	-3.032446
-0.681361	0.290068	-0.100681	-4.891782	-1.996177	-0.277897	-2.517651	-0.899380
-1.874663	-0.325773	-1.859797	-2.928954	2.713436	0.473126	0.381958	-1.329318
0.991812	-0.095926	0.032553	-4.055637	2.700977	1.598466	1.782993	1.639141
-2.780135	1.018307	-0.151430	-3.019529	3.796644	2.738222	3.443656	1.051296
-1.421404	0.273526	-0.964846	-2.191930	3.383939	2.177595	1.504845	0.917347
-0.987894	-0.249068	1.113705	0.657963	0.855763	2.386984	0.927062	-1.345406
-0.724207	-0.641475	-4.657576	0.092750	0.435415	-1.100909	-1.517892	-1.169963
-0.287340	-0.558395	-3.219090	3.747534	-0.271104	-1.153085	-3.530718	-0.965624
-0.997395	3.330472	-0.952437	3.635214	-0.919693	-2.571143	-2.037413	-2.228190
-2.178470	3.102126	-3.538515	4.416394	0.511448	-1.180784	-1.929279	-0.517760
1.146833	2.661967	-3.622226	4.647473	-0.026481	0.303494	-1.168513	0.833165
0.102017	2.822096	-2.589768	3.380953	-2.858578	-0.412111	-1.062116	-0.300115
2.225481	-1.486189	0.404758	1.783637	-0.320743	-2.375096	-2.063187	3.001100
