X1	X2	X3	X4	X5	X6	X7	X8	X9	X10
-1.731143	-4.390144	-5.269323	-3.124756	-3.47599	-8.458696	-1.669694	-3.759041	-2.659507	-4.590896
-1.669693	-3.887021	-5.349806	-0.213558	-0.345936	-2.303658	-1.463915	-4.720984	-3.234075	-4.720989
1.806585	-3.72354	-3.049195	0.532809	-0.154476	0.275902	1.733128	-1.527721	-0.453129	-1.83646
1.467091	0.280499	-1.089092	2.175144	4.044791	1.550584	0.465136	-1.032754	3.748231	-0.176609
0.063727	0.905396	0.610403	2.252447	4.224065	1.539686	1.299008	0.632816	0.564105	-1.109438
-1.561306	0.953552	2.429291	2.642919	0.804346	-1.915892	-1.337953	0.709489	-0.486906	0.77465
0.934294	-0.254233	-0.959728	-1.820039	0.119836	-3.577551	0.686853	-0.250137	-1.574002	-1.583846
-2.838372	-1.520459	-1.610256	-0.876029	-1.316366	-5.716994	0.604126	-1.637363	-2.877884	-4.405927
-1.814403	0.090075	-0.771991	-2.777149	-4.76406	-4.02262	3.202768	-3.01199	-3.391251	-1.904895
-1.661498	-1.498832	-1.584034	-3.906899	-4.457945	-2.084532	1.79528	-0.437219	-3.326604	-1.463152
-0.509355	0.018221	-0.136185	-0.58688	-1.297921	0.497771	0.234262	1.235649	0.857458	-0.034499
2.678427	3.637834	0.292456	-0.697392	-1.163488	2.609185	0.397815	1.880213	5.084835	0.440961
3.934349	2.375607	1.050389	2.715467	1.261855	4.317011	1.66854	3.141571	6.560627	2.868428
5.376513	2.72194	3.364014	2.700795	3.975508	1.998547	-0.344362	6.009524	4.783333	3.0596
4.659719	2.581635	2.293732	2.666393	2.518971	3.978392	2.17321	5.139669	5.362653	2.238774
4.206468	4.00849	1.761341	3.556261	3.529844	2.905744	2.793257	4.319105	2.304588	3.57705
4.511262	3.304006	2.134742	2.783499	0.650128	0.748202	0.966879	2.040832	0.872138	-0.471974
1.100203	1.296384	-1.180265	-0.367993	-3.040977	-3.213934	0.080578	0.801448	-2.039898	-2.6694
-0.21721	-3.742676	-2.19838	-1.658915	-1.420671	-8.540267	-2.456246	-2.432247	-5.06672	-4.01443
-2.171975	-4.520775	-0.344303	-3.506767	-3.597754	-7.936998	-2.824791	-1.359456	-7.121527	-7.231364
-4.336391	-0.678412	-0.807234	-3.231449	-3.187924	-5.174327	-2.273157	-6.012578	-5.449221	-4.975905
-2.367257	0.531813	1.210126	-1.974961	-3.618283	-3.828257	-2.244342	-5.250716	-5.137	-4.708854
-0.796272	2.6984	2.336579	-1.940504	-0.80893	-1.998988	0.042354	-2.902869	-3.444765	-2.953013
-4.026135	3.54315	3.503923	-0.935877	4.615036	0.979777	0.714332	-2.118541	1.736783	-0.423283
-0.590045	1.844962	3.891059	0.86172	4.610014	0.888838	1.324693	-1.60223	-1.536356	4.980234
1.2612	1.176737	3.561687	3.540387	5.676605	1.873094	-0.377161	0.611261	2.542719	4.155237
2.533199	2.905276	5.406107	2.143422	4.926409	2.305942	-0.64653	0.135531	2.140407	3.544423
4.127553	0.769877	3.005018	1.586827	3.712227	2.039282	1.085486	0.702579	0.388308	2.720493
-0.195536	0.972042	1.601622	-0.496999	0.444358	3.360412	-1.027209	-2.076596	-4.342878	5.078343
-3.736267	-3.79383	-1.500483	-1.456355	0.931903	1.26873	-1.167817	-3.333695	-3.395751	2.930673
-2.58064	-4.194539	-3.928396	-2.921644	-0.128339	1.534236	-2.563636	-3.402919	-3.818213	1.78538
-3.013654	-5.299484	-4.222317	-1.656363	-0.648966	0.302128	-2.646264	-2.268869	-1.573962	0.753765
-2.080108	-2.164965	-5.412947	-1.910814	-2.030779	1.305703	-1.618401	-0.996547	-3.410399	2.739424
-2.974202	-2.609482	-4.026784	-3.462897	-1.219777	0.574262	-0.070046	-2.439553	-0.841125	3.086156
-1.728234	-0.840235	-2.40373	-3.561312	-3.396661	2.596101	-0.875198	1.516911	-0.68084	2.296261
-1.934804	-1.039224	-0.039283	-2.746859	-3.515729	3.058821	-1.356055	2.119345	0.288856	4.797836
-1.349212	-2.401749	-1.506945	-1.682839	-1.251783	2.421819	0.227083	3.721946	0.951563	2.03598
2.735144	1.274991	-0.222615	1.773449	-1.843421	1.921493	-0.946782	2.999014	3.10998	4.213992
2.961764	3.598795	0.744907	0.762103	0.637556	4.405143	0.16895	4.871549	4.039607	1.50077
2.445048	2.534463	1.77552	1.076524	1.097948	1.554767	0.096381	2.439648	3.455144	4.246913
1.442998	0.472696	1.933326	-0.913888	2.943956	2.577762	-1.348889	3.40851	2.77279	2.730519
-0.899387	0.223693	-0.610877	-1.386435	0.52968	0.677429	-2.831058	0.957736	-0.437255	-0.290813
-2.457805	-0.427445	-0.934587	-3.376715	-1.36888	-0.873936	-0.494325	0.147622	-2.646391	-0.348885
-3.368156	-1.619218	-2.698806	-2.871931	-2.673423	1.016367	-1.787889	0.017369	0.066681	-0.009198
-2.11504	-3.490226	-2.655132	-2.448181	-2.192851	2.009635	-1.511349	-0.169224	-1.22054	1.116848
-0.312356	-3.77227	-3.378367	-2.213766	-3.037262	1.057068	-0.569205	-2.10446	1.947547	-0.257251
-1.145304	-0.880349	-1.90701	-2.450587	-2.029857	2.040564	1.316546	-1.187638	0.457641	-0.712495
-1.107883	-1.562263	-1.399061	1.539455	0.584665	1.97932	2.600805	-0.07726	1.803842	0.710715
-1.119293	2.137588	2.53518	5.470662	0.792904	1.507936	4.289271	1.556372	1.815148	2.495177
-0.951733	1.747804	2.398512	2.763631	1.31976	-0.86809	1.864548	1.834559	3.09166	-0.11551
-1.033804	2.891685	4.023237	3.188764	3.031132	1.04584	1.895634	1.595498	0.949178	-0.015048
-1.243704	2.22373	1.670254	3.649959	3.385222	-2.061276	0.616633	1.02909	2.5986	-1.717137
-0.926633	-0.94936	1.810162	2.356516	-0.892671	-5.309139	-1.205056	-1.644168	-2.284674	-3.47518
-1.140792	-1.734385	2.261463	0.429134	-2.196747	-7.43405	-0.533331	-2.521477	-5.690743	-5.581577
-2.605779	-2.214245	0.150755	-1.432987	-2.355006	-9.432612	-0.19509	-3.766437	-4.75011	-7.70913
-1.378595	-3.45624	0.537739	-3.720647	-4.558747	-7.984727	-0.401434	-3.433649	-3.503774	-3.622639
-2.47354	-2.288971	-4.099786	-2.543446	-1.756871	-4.543395	-0.74176	-1.782814	-0.067036	-4.244207
-0.441012	0.369962	-1.876618	-2.265386	-1.981978	-0.548218	-1.239468	1.170066	-1.104796	-3.052135
1.437488	-2.397139	-1.793659	-2.331167	-2.585467	-0.474699	0.097044	3.08039	-1.015355	-0.311223
2.62276	-0.750076	-1.230408	-0.231089	-0.696138	-0.344939	-1.457624	1.520358	1.687487	-1.637173
1.151104	0.300651	-1.204165	0.493147	-0.886692	4.18016	0.15063	0.951769	0.934728	-0.147687
0.621621	-1.082258	-0.138831	1.387741	0.291472	0.945397	-0.611693	0.345021	1.97627	0.821035
-3.141689	0.639998	-1.287405	0.967692	-1.394947	0.63097	-0.013892	0.972913	-0.595291	-0.011309
-2.922427	-1.581882	-1.774087	2.465	-0.853047	0.743576	0.104534	0.757046	2.368048	0.080881
-1.079892	2.207902	-0.167278	2.241865	0.27927	-0.846584	1.685087	1.432416	4.118383	1.223902
-2.135683	0.203949	-1.083478	3.021985	1.199604	2.097585	-0.241334	2.513225	2.757416	1.161755
-2.890602	4.029561	2.686014	0.99006	-0.219843	1.829884	-0.471225	2.03237	2.427845	-0.930464
-2.818548	3.533936	2.068597	0.26929	-0.655073	-0.98369	0.502012	1.934251	0.55457	-2.209553
0.415079	3.910775	2.502071	0.657374	-1.057785	-0.102339	-0.022719	1.919767	1.05129	1.337384
1.725878	2.613977	1.956436	4.128011	3.31802	1.462036	0.592981	3.553716	2.663805	0.578848
0.339051	1.122542	2.582893	4.233701	1.501543	3.285933	1.191114	4.500099	1.980713	2.244637
2.082497	1.33937	1.36224	2.051344	-0.380616	2.047849	-1.040819	2.229614	0.569115	1.92945
-0.533385	-3.036239	-0.196621	0.543838	1.373143	-0.360216	-2.517017	-0.812041	-1.792491	0.481085
-2.175294	-5.410286	-4.989592	-2.084616	-1.695382	1.112736	-2.613279	-1.671564	-2.642506	-1.234557
-0.453731	-2.99047	-2.647173	0.079481	-1.932088	1.486002	-1.429304	-1.199559	1.238271	2.470521
0.324505	-1.789892	-2.497763	-0.672473	3.399623	5.066581	3.07131	-0.421025	4.591238	2.752019
