"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.0752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X2",0,0.0476,0,0,0.0377,0,0,0,0,0,0,0,0,0,0,0,0,0.0806,0.0964,0
"X3",0,0,0.0531,0,0,0,0,0,0,0,0,0.0417,0,0,0,0,0.0518,0,0,0
"X4",0,0,0,0.0489,0,0,0,0,0,0,0.0655,0.0468,0,0,0.0346,0,0,0,0,0
"X5",0,0,0,0,0.0677,0,0,0.0883,0,0,0,0,0.1423,0,0,0.1165,0,0,0,0
"X6",0,0,0,0,0,0.0518,0,0,0,0,0,0.0687,0,0,0,0,0,0.0839,0.0996,0
"X7",0,0,0,0,0,0,0.0642,0,0,0,0,0,0,0.0664,0,0,0,0,0,0.084
"X8",0,0,0,0,0.0546,0,0,0.075,0,0,0.1057,0,0,0,0,0,0,0,0,0
"X9",0,0,0,0,0,0,0,0.0609,0.0694,0,0,0,0,0,0,0,0,0.0358,0,0
"X10",0,0,0,0,0,0,0,0,0,0.0486,0,0,0,0,0,0.0406,0,0,0,0
