"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.0716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X2",0,0.0576,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.0657,0
"X3",0,0,0.046,0,0,0,0,0,0,0,0,0.0439,0,0,0,0,0.0416,0,0,0
"X4",0,0,0,0.0481,0,0,0,0,0,0,0.0579,0.0509,0,0,0.0547,0,0,0,0,0
"X5",0,0,0,0,0.0648,0,0,0,0,0,0,0,0,0,0,0.0413,0.0633,0,0,0
"X6",0,0,0,0,0,0.0555,0,0,0,0,0,0,0,0,0,0,0,0,0.0735,0
"X7",0,0,0,0,0,0,0.0664,0,0,0,0,0,0,0,0,0,0,0,0,0.0736
"X8",0,0,0,0,0,0,0,0.0711,0,0,0.0922,0,0,0,0,0,0,0,0,0
"X9",0,0,0,0,0,0,0,0,0.0478,0,0,0,0,0,0,0,0,0.0536,0,0
"X10",0.0608,0,0,0,0,0,0,0,0,0.0535,0,0,0,0,0,0.0288,0,0,0,0
