"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.0718,0,0,0,0,0,0,0,0,0,0,0,0,0.0624,0,0,0,0,0,0
"X2",0,0.0656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0648,0
"X3",0,0,0.0464,0,0,0,0,0,0,0,0,0.0404,0,0,0,0,0,0,0,0
"X4",0,0,0,0.0496,0,0,0,0,0,0,0,0.0538,0,0,0.0595,0,0.0657,0,0,0
"X5",0,0,0,0,0.0695,0,0,0,0,0,0,0,0,0,0,0.0699,0.0765,0,0,0
"X6",0,0,0,0,0,0.0631,0,0,0,0,0,0,0,0,0,0,0,0,0.0595,0
"X7",0,0,0,0,0,0,0.0613,0,0,0,0,0,0.065,0,0,0,0,0,0,0.067
"X8",0,0,0,0,0,0,0,0.1048,0.0915,0,0.0711,0,0,0,0,0,0,0,0,0
"X9",0,0,0,0,0,0,0,0,0.0545,0,0,0,0,0,0,0,0,0.0638,0,0
"X10",0,0,0,0,0,0,0,0,0,0.0548,0,0,0,0,0,0.0456,0,0,0,0
