"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.0738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0717
"X2",0,0.0705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0998,0
"X3",0,0,0.0539,0,0,0,0,0,0,0,0,0.0532,0,0,0,0,0,0,0,0
"X4",0,0,0,0.0528,0,0,0,0,0,0,0,0.0582,0,0,0.0529,0,0,0,0,0.0511
"X5",0,0,0,0,0.0709,0,0,0,0,0,0,0,0,0,0,0.097,0,0,0,0
"X6",0,0,0,0,0,0.0629,0,0,0,0,0,0,0.0546,0,0,0,0,0,0.0646,0
"X7",0,0,0,0,0,0,0.0547,0,0,0,0,0,0.0558,0.0573,0,0,0,0,0,0.0489
"X8",0,0,0,0,0,0,0,0.0618,0,0,0.0781,0.0709,0,0,0,0,0,0,0,0
"X9",0,0,0,0,0,0,0,0,0.0554,0,0,0,0,0,0,0,0,0.0548,0,0
"X10",0,0,0,0.0776,0,0,0,0,0,0.0704,0.1339,0,0.0765,0,0,0.1085,0,0,0,0
