"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.0711,0,0,0,0,0,0,0,0,0,0,0,0,0.065,0,0,0,0,0,0
"X2",0,0.0534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053,0
"X3",0,0.0658,0.0677,0,0,0,0,0,0.0579,0,0,0.0413,0,0,0,0,0,0,0,0
"X4",0,0,0,0.0432,0,0,0,0,0,0,0,0.0424,0,0,0.0468,0,0,0,0,0
"X5",0,0,0,0,0.0644,0,0,0,0,0,0,0,0,0,0,0.0555,0,0,0,0
"X6",0,0,0,0,0,0.0528,0,0,0,0,0,0,0,0,0,0,0,0,0.055,0
"X7",0,0,0,0,0,0,0.067,0,0,0,0,0,0.0696,0,0,0,0,0,0,0.0729
"X8",0,0,0,0,0,0,0,0.1004,0.0897,0,0.0856,0,0,0,0,0,0,0,0,0
"X9",0,0,0,0,0,0,0,0,0.0555,0,0,0,0,0,0,0,0,0.0626,0,0
"X10",0,0,0,0,0,0,0,0,0,0.0494,0,0,0,0,0,0.0335,0,0,0,0
