"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.0632,0,0,0,0,0,0,0,0,0,0,0,0,0.0628,0,0,0,0,0,0
"X2",0,0.0703,0,0,0,0,0,0,0,0,0,0,0,0,0.0735,0,0,0.0877,0.0926,0
"X3",0,0.046,0.0601,0,0,0,0,0,0,0,0,0.0383,0,0,0,0,0.0571,0,0,0
"X4",0,0,0,0.0496,0,0,0,0,0,0,0,0.0471,0,0,0.0567,0,0.067,0,0,0
"X5",0,0,0,0,0.0658,0,0,0,0,0,0,0,0,0,0,0.0548,0,0,0,0
"X6",0,0,0,0,0,0.0742,0,0.0704,0,0,0,0,0,0,0,0,0,0.0768,0.0839,0
"X7",0,0,0,0,0,0,0.0666,0,0,0,0,0,0,0,0,0,0,0,0,0.0385
"X8",0.0894,0.0749,0,0,0,0,0,0.0817,0,0,0.084,0,0,0,0,0,0,0,0,0
"X9",0,0,0,0,0,0,0,0,0.0451,0,0,0,0,0,0,0,0,0.0477,0,0
"X10",0,0,0,0,0,0,0,0,0,0.0493,0,0,0,0,0,0.0574,0,0,0,0
