"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.0674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0617,0,0,0
"X2",0,0.0496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0696,0,0.0614,0
"X3",0,0,0.038,0,0,0,0,0,0,0,0,0.0445,0,0,0,0,0.0566,0,0,0
"X4",0,0,0,0.0524,0,0,0,0,0,0,0,0.0547,0,0,0.0705,0,0.0695,0,0,0
"X5",0,0,0,0,0.0607,0,0,0,0,0,0,0,0,0,0,0.0402,0,0,0,0
"X6",0,0,0,0,0,0.0919,0,0,0,0.1028,0,0,0,0,0,0,0,0,0.068,0
"X7",0,0,0,0,0,0,0.0626,0,0,0,0,0,0,0,0,0,0,0,0,0.0515
"X8",0,0,0,0,0,0,0,0.0653,0,0,0.0788,0,0,0,0,0,0,0,0,0
"X9",0,0,0,0,0,0,0,0,0.0514,0,0,0,0,0,0,0,0,0.0568,0,0
"X10",0,0,0,0,0,0,0,0,0,0.0507,0,0,0,0,0,0.046,0,0,0,0
