"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.0779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X2",0,0.0615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0712,0.0976,0
"X3",0,0,0.0503,0,0,0,0,0,0,0,0,0.044,0,0,0,0,0,0,0,0
"X4",0,0,0,0.0502,0,0,0,0,0,0,0,0.0509,0,0,0.0573,0,0,0,0.0646,0
"X5",0,0,0,0,0.0642,0,0,0,0,0,0,0,0,0,0,0.0654,0,0,0,0
"X6",0,0,0,0,0,0.0576,0,0,0,0,0,0.055,0,0,0,0,0,0,0.072,0
"X7",0,0,0,0,0,0,0.0556,0,0,0,0,0,0.055,0,0,0,0,0,0,0.0703
"X8",0,0,0,0,0,0,0,0.0696,0,0,0.0875,0,0,0,0,0,0,0,0,0
"X9",0,0,0,0,0,0,0,0,0.057,0,0,0,0,0,0,0,0,0.0435,0,0
"X10",0,0,0,0,0,0,0,0,0,0.0574,0,0,0,0,0,0.0473,0,0,0,0
