"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.0318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168,0,0,0,0
"X2",0,0.0315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297,0,0
"X3",0,0,0.0301,0,0,0,0,0,0,0,0,0.0251,0,0,0,0,0,0,0,0
"X4",0,0,0,0.0367,0.0374,0,0,0,0,0,0,0,0,0,0,0.0164,0,0,0,0
"X5",0,0,0,0,0.0361,0,0,0,0,0,0,0,0,0.0349,0,0,0,0,0,0
"X6",0,0,0,0,0,0.0335,0,0,0,0,0,0,0,0,0,0,0,0.0434,0,0.0556
"X7",0,0,0,0,0,0,0.0348,0,0,0,0,0,0.0427,0,0,0,0,0,0,0.0381
"X8",0,0,0,0,0,0,0,0.0643,0,0,0,0,0,0,0,0,0,0,0.0689,0
"X9",0,0,0,0,0,0,0,0,0.0299,0,0,0,0,0,0,0.0204,0,0.0448,0,0
"X10",0,0,0,0,0,0,0,0,0,0.0311,0,0.0299,0,0,0,0,0,0,0,0
