"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.0338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268,0,0,0,0
"X2",0,0.0329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333,0,0
"X3",0,0,0.0312,0,0,0,0,0,0,0,0,0.0301,0,0,0,0,0,0,0,0
"X4",0,0,0,0.0374,0.0349,0,0,0,0,0,0,0,0,0,0,0.0246,0,0,0,0
"X5",0,0,0,0,0.0378,0,0,0,0,0,0,0,0,0.0409,0,0,0,0,0,0
"X6",0,0,0,0,0,0.037,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0318
"X7",0,0,0,0,0,0,0.0347,0,0,0,0,0,0.0399,0,0,0,0,0,0,0.0288
"X8",0,0,0,0,0,0,0,0.0342,0,0,0,0,0,0,0,0,0,0,0.0329,0
"X9",0,0,0,0,0,0,0,0,0.0303,0,0,0,0,0,0,0.0291,0,0,0,0
"X10",0,0,0,0,0,0.0532,0,0,0,0.044,0,0.0385,0,0,0,0,0,0,0,0
