"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.0331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0289,0,0,0,0
"X2",0,0.0293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0311,0,0
"X3",0,0,0.0299,0,0,0,0,0,0,0,0,0.0266,0,0,0,0,0,0,0,0
"X4",0,0,0,0.0332,0,0,0,0,0,0,0,0,0,0,0,0.0414,0,0,0,0
"X5",0,0,0,0,0.0316,0,0,0,0,0,0,0,0,0.0272,0,0,0,0,0,0
"X6",0,0,0,0,0,0.0315,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333
"X7",0,0,0,0,0,0,0.0354,0,0,0,0,0,0.0295,0,0,0,0,0,0,0.0281
"X8",0,0,0,0,0,0,0,0.0339,0,0,0,0,0,0,0,0,0,0,0.0317,0
"X9",0,0,0,0,0,0,0,0,0.0284,0,0,0,0,0,0,0.0331,0,0,0,0
"X10",0,0,0,0,0,0,0,0,0,0.0341,0,0.0284,0,0,0,0,0,0,0,0
