"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.0318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0261,0,0,0,0
"X2",0,0.0343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0282,0,0
"X3",0,0,0.0327,0,0,0,0,0,0,0,0,0.0285,0,0,0,0,0,0,0,0
"X4",0,0,0,0.0344,0,0,0,0,0,0,0,0,0,0,0,0.0347,0,0,0,0
"X5",0,0,0,0,0.0299,0,0,0,0,0,0,0,0,0.0227,0,0,0,0,0,0
"X6",0,0,0,0,0,0.0318,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0248
"X7",0,0,0,0,0,0,0.0296,0,0,0,0,0,0.0275,0,0,0,0,0,0,0.0195
"X8",0,0,0,0,0,0,0,0.0316,0,0,0,0,0,0,0,0,0,0,0.0385,0
"X9",0,0,0,0,0,0,0,0,0.0309,0,0,0,0,0,0,0.0328,0,0,0,0
"X10",0,0,0,0,0,0,0,0,0,0.0295,0,0.0359,0,0,0,0,0,0,0,0
