"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.0299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024,0,0,0,0
"X2",0,0.0425,0.0408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0289,0,0
"X3",0,0,0.0397,0,0,0,0,0,0,0,0,0.0389,0,0,0,0,0,0,0,0
"X4",0,0,0,0.0339,0,0,0,0,0,0,0,0,0,0,0,0.0308,0,0,0,0
"X5",0,0,0,0,0.0284,0,0,0,0,0,0,0,0,0.0402,0,0,0,0,0,0
"X6",0,0,0,0,0,0.0278,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0281
"X7",0,0,0,0,0,0,0.0287,0,0,0,0,0,0.0278,0,0,0,0,0,0,0.0233
"X8",0,0,0,0,0,0,0,0.0292,0,0,0,0,0,0,0,0,0,0,0.0283,0
"X9",0,0,0,0,0,0,0,0,0.0299,0,0,0,0,0,0,0.03,0,0,0,0
"X10",0,0,0,0,0,0,0,0,0,0.0351,0,0.0383,0,0,0,0,0,0,0,0
