"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.0296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0338,0,0,0,0
"X2",0,0.0339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035,0,0
"X3",0,0,0.0338,0,0,0,0,0,0,0,0,0.0291,0,0,0,0,0,0,0,0
"X4",0,0,0,0.0321,0,0,0,0,0,0,0,0,0,0,0,0.0396,0,0,0,0
"X5",0,0,0,0,0.0285,0,0,0,0,0,0,0,0,0.0268,0,0,0,0,0,0
"X6",0,0,0,0,0,0.0381,0,0,0,0,0,0,0,0,0,0,0,0,0.0247,0.0362
"X7",0,0,0,0,0,0,0.0309,0,0,0,0,0,0.0325,0,0,0,0,0,0,0.0367
"X8",0,0,0,0,0,0,0,0.0283,0,0,0,0,0,0,0,0,0,0,0.0239,0
"X9",0,0,0,0,0,0,0,0,0.0337,0,0,0,0,0,0,0.0542,0,0,0,0
"X10",0,0,0,0,0,0,0,0,0,0.0312,0,0.0242,0,0,0,0,0,0,0,0
