"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.0313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0232,0,0,0,0
"X2",0,0.0318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0306,0,0
"X3",0,0,0.0324,0,0,0,0,0,0,0,0,0.0304,0,0,0,0,0,0,0,0
"X4",0,0,0,0.0288,0,0,0,0,0,0,0,0,0,0,0,0.0275,0.0307,0,0,0
"X5",0,0,0,0,0.033,0,0,0,0,0,0,0,0,0.0353,0,0,0,0,0,0
"X6",0,0,0,0,0,0.0415,0,0,0,0,0,0,0,0,0,0,0,0.0283,0,0.0414
"X7",0,0,0,0,0,0,0.0358,0,0,0,0,0,0.0378,0,0,0,0,0,0,0.0343
"X8",0,0,0,0,0,0,0,0.0394,0,0,0,0,0,0,0,0,0,0,0.0414,0
"X9",0,0,0,0,0,0,0,0.0328,0.034,0,0,0,0,0,0,0.0253,0,0,0,0
"X10",0,0,0,0,0,0.0416,0,0,0,0.0392,0,0.0312,0,0,0,0,0,0,0,0
