"","X1lag","X2lag","X3lag","X4lag","X5lag","X6lag","X7lag","X8lag","X9lag","X10lag","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"X1",0.0335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0255,0,0,0,0
"X2",0,0.0313,0.0413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0253,0,0
"X3",0,0,0.0392,0,0,0,0,0,0,0,0,0.0295,0,0,0.0158,0,0,0,0,0
"X4",0,0,0,0.0289,0,0,0,0,0,0,0,0,0,0,0.024,0.0318,0,0,0,0
"X5",0,0,0,0,0.0797,0,0,0,0,0,0,0,0,0.1139,0,0,0,0,0,0
"X6",0,0,0,0,0,0.0316,0,0,0,0,0,0,0,0,0,0,0,0.0242,0,0.0352
"X7",0,0,0,0,0,0,0.0338,0,0,0,0,0,0.0375,0,0,0,0,0,0,0.0358
"X8",0,0,0,0,0,0,0,0.0925,0,0,0,0,0,0,0.0252,0,0,0,0.1225,0
"X9",0,0,0,0,0,0,0,0.0464,0.0327,0,0,0,0,0,0,0.0287,0,0.0463,0,0
"X10",0,0,0,0,0,0,0,0,0,0.0317,0,0.0246,0,0,0,0,0,0,0,0
