X1	X2	X3	X4	X5	X6
-1.274787	0.064226	-1.365373	-4.111945	2.400827	1.063193
-0.436996	-3.096807	-2.387495	-4.368046	3.033928	-1.698516
-0.285649	-2.325290	-2.156612	-2.363114	3.780725	-1.123478
1.118251	0.607478	-3.666425	-2.552952	2.708624	-2.021796
-0.160396	-2.033503	-0.224536	-3.156061	1.183026	-1.187768
-0.817191	0.473965	-3.802644	-1.958144	-0.648163	0.961304
-0.580534	-1.067618	-0.670651	-2.716804	0.069659	2.328921
-0.879126	1.245748	-2.431459	-3.339642	1.951496	3.099082
-0.653169	-2.230038	-2.314168	-2.359162	1.980053	2.744388
-1.104663	-2.684176	-1.201980	-2.301665	3.201232	0.055737
-2.064708	-1.266266	-2.133995	-2.872054	3.588838	0.119129
0.176995	-1.240910	-1.546315	-2.224232	4.302674	0.111265
-1.865455	-3.167406	1.260159	-3.293500	0.400645	2.230443
-1.503059	-2.153657	1.761227	0.057439	-0.201447	4.230364
-0.367717	-3.064163	0.224587	-0.319117	-1.891698	3.435728
1.951871	-1.151523	1.353738	2.942829	-2.366403	3.606734
2.032503	-0.923838	0.789280	2.928175	-0.452259	3.104082
3.218580	1.942191	0.317010	3.015918	1.176237	1.973172
3.320300	2.601064	2.268129	2.647157	3.848791	0.547203
0.347264	4.139781	1.469635	-0.518811	6.487004	0.165976
0.718470	5.447440	0.265927	-2.442089	4.491182	0.148590
-2.906781	4.213642	1.865104	-0.552979	6.334428	-0.403555
-1.954090	5.457186	1.284865	-2.364882	0.494246	0.048241
-2.366958	4.375373	0.593009	0.389698	-2.195960	-2.281523
-1.848484	3.052400	3.518535	3.083759	-6.205688	-1.063546
-1.577069	0.497469	4.438242	2.991899	-6.939832	-5.042129
0.933386	1.019878	3.364929	4.027516	-10.954789	-6.634272
2.088082	0.286027	1.529295	3.877408	-10.016855	-3.405475
4.308317	-1.755384	-1.177061	4.367171	-8.139527	-4.874839
3.667493	-1.771755	-2.318640	1.466804	-5.410801	-3.726863
5.566608	0.507512	-1.157742	2.514305	-3.687672	-3.764247
3.710163	0.310318	1.659130	1.393171	-1.812338	-4.326692
2.127757	-1.161038	2.861176	1.111300	1.176706	-2.103598
2.158590	-0.177856	3.572596	-0.594711	0.040963	-2.360365
-0.383537	-1.239436	2.752588	-0.421563	2.247938	-0.976593
-3.197026	-1.899080	-1.141649	-1.203359	2.785233	-2.353782
-1.070975	-1.303086	-4.035316	-1.596801	2.888153	-0.575832
-0.827486	-1.502057	-4.301313	-3.311291	0.145601	-1.808443
0.153543	2.213109	-2.111742	-2.913732	2.476581	-2.629116
3.690011	2.204810	2.185996	-0.353926	0.405896	-0.632250
1.787017	7.029346	5.154001	-0.115475	1.770651	-1.475246
1.347063	6.002217	3.091872	2.457019	6.736549	1.128696
-0.398452	2.352123	1.446206	-1.308146	4.170094	3.863677
-0.485727	1.254162	-3.060495	-2.105773	4.780189	5.668797
-2.070763	-2.878064	-1.127934	-2.049964	2.631038	5.543454
-1.071760	-4.977257	-3.092911	-3.320322	1.942044	4.394350
0.649484	-4.038917	-2.321228	-0.929547	2.532812	5.417785
1.260968	-2.509945	-2.872684	-4.400042	1.074844	4.010557
5.687592	1.169360	0.155018	-2.144811	1.769745	4.989169
4.311157	2.959398	-0.983621	-1.714853	-0.370983	4.259918
2.128163	3.725366	-0.178704	1.893427	-0.304735	4.398306
1.635210	0.424767	-0.055330	3.134128	3.148791	4.425232
-3.114501	-1.419902	-2.472002	3.017148	2.805800	2.113497
-2.771771	-2.984240	-1.672419	2.416685	-2.444605	4.379701
-0.629197	-4.091348	-0.664482	4.366037	-4.553822	2.755743
-1.294781	-5.007325	0.561607	3.976201	-2.317245	3.338424
-1.308922	-3.245273	-0.322053	3.180676	-0.397873	0.805844
-1.882819	-3.151792	-0.600962	2.337759	0.410798	-0.814797
-0.607472	-2.267081	-0.874521	2.259049	-2.175627	-3.206299
-3.147480	-0.352941	-1.634232	2.925143	-4.113047	-3.043862
-1.263443	1.350927	-0.972595	2.017539	-6.374658	-3.066185
-1.866660	4.241023	3.536290	3.118435	-9.942156	-0.021969
0.161269	2.041748	-0.016980	1.443829	-8.218738	-0.030513
-2.390755	2.369699	3.450995	1.843820	-6.326601	1.100882
-1.372131	-0.346921	0.640915	1.507404	-3.193742	0.581718
-2.097860	-2.586215	-0.364922	3.024081	-4.465958	-2.512206
-0.056439	-7.245982	2.651783	3.933047	-4.807446	-2.344289
-2.023069	-8.018922	3.242530	3.255902	-6.392302	-5.161532
-1.874949	-5.601337	2.181117	3.191643	-6.983123	-4.307734
-2.522478	-4.426025	4.198344	1.386169	-4.107007	-4.383895
-2.030256	-2.042488	3.092310	-0.439224	-4.494251	-2.291414
-0.626881	-0.882525	2.742313	0.717064	-0.883750	-4.789091
-0.971453	0.741163	2.693254	-0.015170	-0.441504	-3.645027
-2.586771	2.266776	2.558730	0.251772	-1.220108	-2.290720
-0.580535	3.159813	-0.591958	0.149189	-0.410859	-2.356871
-0.669443	2.871175	-0.821412	0.436379	-1.225356	-2.831479
2.722305	0.918261	-2.882133	0.483439	-2.644495	0.716857
2.165710	-0.490030	-3.370921	0.900569	-6.624373	1.782635
4.294673	-2.081596	-2.841578	4.040365	-6.827488	2.911258
4.097695	-1.488539	-1.728505	1.285226	-6.885637	3.502625
3.281677	-1.321560	-2.640001	0.528451	-1.235118	4.689437
5.804919	-0.082657	-1.120169	-1.291463	-1.679127	4.396693
3.591623	-0.193331	-2.130710	-3.519817	1.737238	3.988595
-0.236311	-2.275483	-2.215823	-3.366313	2.890080	3.633643
-1.708682	-1.244313	-1.768710	-2.055053	2.659200	-0.868564
0.278512	1.908779	0.573128	-1.873539	6.161202	-1.655323
-0.506728	5.483593	0.475190	-2.324273	4.441087	-3.190536
2.351497	4.967329	4.037076	-1.240655	6.649959	-1.013201
0.890490	5.745586	4.839384	0.303411	6.442019	0.580282
-1.933049	4.928764	3.568313	-0.824575	6.593470	3.778713
-1.783519	1.397864	4.044863	0.654984	5.947114	2.766193
-2.422418	1.465384	1.399033	-1.186713	3.202654	3.458922
-3.006047	1.481624	-0.174279	-1.287368	1.802591	2.405301
-2.728202	3.975285	1.654027	-0.587683	0.875229	0.520731
-0.109485	3.997267	2.951950	-1.176559	-0.360432	-0.645589
-1.901993	5.842968	0.750189	-3.074898	-2.047790	-3.128257
-0.112925	4.620189	1.497043	0.165099	-0.869341	-1.573974
-0.594381	5.362530	2.031511	-2.667370	-0.985284	-2.153038
-2.484660	4.793190	0.895293	1.188093	-2.129817	-2.733848
-2.509759	2.893670	-0.419613	1.475686	-2.834138	-2.624206
-2.373879	0.515269	-3.884108	3.025708	-6.781945	-3.347209
-2.741018	-1.697613	-1.530493	3.017658	-3.733837	-2.962357
-1.023275	-1.595876	-1.106767	2.490934	-0.566612	-1.431450
-1.914649	-1.593921	-0.641733	1.930633	4.282433	-1.407487
-0.992939	-0.238847	-2.600392	-0.048944	5.071098	2.747132
-1.789844	1.812746	-0.589643	-1.233700	6.150486	-0.305691
-0.773562	1.351756	-0.680789	-3.627437	3.752098	0.573543
