X1	X2	X3	X4	X5	X6
0.642640	-3.413641	-1.625197	-1.449961	0.902309	0.566335
-1.157844	-2.295710	-0.709007	-1.442791	0.739879	-1.949659
-0.101782	-1.716907	-3.518920	-2.080549	-0.899435	-1.949813
-0.899173	-1.579333	-2.042637	-1.233734	2.476666	1.250875
-0.153321	0.213307	-0.192259	-2.110148	4.994584	-1.103196
-0.433025	1.556012	-0.745587	-1.134892	7.074219	3.135477
-0.842789	3.622979	-0.920025	1.024333	6.548570	3.396893
1.135888	2.215905	1.699729	0.467627	6.007339	1.299254
1.135602	2.183087	0.744371	-0.483912	3.184825	1.196860
0.603754	1.065023	-0.653300	3.305316	-1.466471	-0.520287
-0.603759	-0.789291	-1.686684	1.685509	-3.963248	1.113512
-3.633237	-3.029356	-1.173083	0.430567	-3.030007	1.167059
-3.760383	-3.664077	-0.706599	-0.204512	-4.284447	3.455355
-3.039098	-3.524654	0.277468	0.470873	-2.540767	1.425500
-2.000183	-3.330891	1.800116	-2.288481	-0.503167	1.144795
-0.804239	-4.308190	0.957144	-0.298973	-0.519147	1.797240
-1.915268	-2.801055	0.571051	-0.594304	0.970194	-1.055162
-2.047371	-2.990987	-0.293764	-1.455976	-0.629745	-1.872412
-2.183150	-2.692089	-0.814503	0.096511	1.744639	0.186391
-1.242306	-2.293363	-1.497267	-0.667745	1.206145	0.739448
-0.888140	-2.378412	0.414945	-2.439742	1.783673	2.376159
-1.599553	-2.437839	-1.978171	-0.251784	-0.017976	3.223327
2.287252	1.009955	-0.452413	0.579930	0.953699	1.222950
1.497975	3.710367	1.006816	-0.807201	-2.045202	-0.507369
3.304715	4.733094	1.990115	0.178323	0.164222	-1.514531
2.447070	3.142134	1.523385	0.455000	-1.730530	-1.286234
-0.229961	2.523886	1.963023	0.695730	0.042445	-2.626878
-2.494379	0.429446	-0.268470	-0.409388	0.256345	-1.786762
-3.481486	-3.239287	-0.576596	-1.609055	0.008473	-2.188685
-1.997883	-3.263315	-0.680155	-2.033671	0.093728	-0.629847
-0.412171	-2.295242	0.130351	0.013364	0.973511	-1.110946
3.501649	-2.003668	-1.529277	0.174147	1.756123	0.353918
6.049675	-0.728596	1.011060	-0.024020	0.610364	-1.009255
4.490707	-0.421529	0.935660	-0.703539	-0.839865	-1.675763
4.530042	2.756933	4.490924	0.798190	-2.348863	-1.331706
3.950781	3.146987	3.181051	1.663966	-4.905430	-4.012183
4.259322	1.702631	3.675340	0.918589	-5.891365	-1.888893
3.738763	3.134664	1.770291	0.862757	-1.195967	2.063564
4.107604	2.579082	1.185704	-1.644028	0.095965	-0.199410
2.229143	1.526986	0.390877	-0.670569	0.156531	0.178884
1.163580	-1.654328	0.475112	-1.407865	2.455232	-0.664653
-0.902187	-0.997061	-1.445094	0.481883	2.711169	0.818181
1.421241	-0.293115	0.682261	-3.195426	2.033642	-0.588814
3.221763	1.527410	-1.465925	-2.168791	-0.102547	-1.448937
3.644978	4.015710	0.403448	-2.572513	-1.512198	-1.230688
5.210185	2.704785	0.918881	0.627507	0.725491	-1.606466
5.260784	2.413032	1.123873	-0.028531	0.959219	-1.891270
3.032272	2.952351	-0.533976	-1.331128	0.670289	-0.987999
-1.438350	2.992140	-0.387167	-0.738583	-0.185900	-1.835454
-3.218685	0.519298	2.398401	-0.153398	-0.879246	-0.633332
-4.055132	0.087922	1.269628	1.550229	-0.609548	-0.018534
-4.130693	2.217112	0.991113	-0.374205	-2.450005	-1.576658
-2.701368	2.887867	-0.537243	0.250601	-1.943317	-2.699304
1.161340	3.503285	2.830260	0.676948	-2.813682	-1.901872
-0.187467	2.931665	1.046121	4.558433	0.044601	-1.254360
-2.004892	4.564605	2.543241	2.234958	1.209332	-2.120569
0.332365	3.988605	1.762321	5.153622	1.497613	-2.096196
-2.083698	3.756864	1.641859	6.550524	4.277745	-1.249242
-1.858880	4.373980	3.021756	5.115565	3.970829	0.172494
-2.409882	5.333452	1.231213	5.125744	1.672567	-1.017787
-2.379407	4.272680	2.146630	4.258262	2.963158	-0.058684
-0.815753	4.993262	1.276007	1.764418	4.056305	0.379802
-2.694922	3.655398	-0.258256	2.524411	4.760608	2.153974
-2.606115	3.594387	2.029943	1.670343	3.212369	-0.586869
-1.310733	3.739227	2.167702	-1.811888	1.246089	4.400974
-1.730575	3.568118	-1.631978	-0.745881	1.148768	3.101503
-0.231743	1.302260	-0.968095	-3.924537	1.253610	-0.701079
-1.464338	-0.478049	-0.712850	-1.161555	3.447114	1.667926
1.144741	1.337291	1.510458	0.196265	5.558881	5.906121
0.557691	1.699079	-1.855371	0.564622	6.411614	4.468404
0.676814	1.501515	-3.798736	1.552316	0.909413	4.847478
2.040007	-4.109102	-1.737036	2.605048	-2.923019	5.915143
4.447971	-5.118173	-1.142371	4.229518	-8.401883	4.515799
0.860405	-4.619097	-3.122141	3.492325	-10.291277	1.189347
3.008209	-5.043176	-2.734344	3.004970	-15.059298	-0.914313
2.395581	-4.337409	-4.292280	2.364052	-14.255447	-2.598379
-1.782878	-5.992398	-1.710649	2.560772	-12.989521	-4.300451
-2.547469	-8.026742	-2.831849	2.034630	-5.762119	-7.079228
-2.473693	-5.456641	-3.250280	1.012126	-1.594839	-2.618410
0.014251	-1.324297	-0.215241	-0.451340	1.315419	-3.711397
0.933061	-1.840809	-1.650832	-1.870168	0.937658	-0.351787
1.082137	-1.683477	-1.220751	-1.276957	2.093578	0.408621
-0.891621	0.048497	-2.367097	-2.746408	2.488882	0.229925
0.186787	1.026116	0.287129	0.043880	1.559271	-0.279471
-0.976440	-2.815023	-0.802671	-4.128893	0.168045	0.349231
2.050998	-0.940218	-2.720096	-2.955527	-0.354492	-0.658568
2.905000	0.294229	0.960655	-1.122921	0.953759	-3.459066
3.081166	0.616220	0.072783	-0.864677	-0.288598	-0.126864
3.492497	1.035754	0.358488	-1.812392	1.099936	0.986340
1.399991	-0.424269	0.538871	-0.595467	-2.481635	-0.292854
-1.796652	-3.164149	0.057635	-3.546402	0.115689	0.497454
-0.872931	-1.671985	1.127478	-3.724597	0.549611	0.078465
-5.354947	-4.789978	-1.437597	-2.451051	1.846831	1.315880
-1.849400	-3.445427	1.544211	0.346037	0.423751	-0.523401
-0.882191	-2.617733	0.260202	-1.081235	-0.203427	-1.320277
-0.790819	-3.063794	-0.051623	-0.326864	0.213398	0.419753
-0.788285	-3.535210	-0.328861	-1.855352	2.545529	2.468688
-1.367989	-2.541182	-1.863914	-0.255997	2.689366	6.744530
-0.204130	-2.145309	-2.784378	-2.349899	2.127411	5.749278
-2.760409	-4.280891	-2.768654	-3.702859	1.199066	6.815034
-0.841826	-1.249027	-3.487440	-2.257275	1.538433	4.695099
-0.724881	-0.524317	-1.672735	-0.678647	4.108113	2.158272
-0.481374	-2.006561	-2.935137	-3.081076	0.398208	0.635954
-1.388805	-2.571958	-1.734047	-1.975660	2.132120	-2.136954
-2.736774	-0.932407	-1.933562	-2.510199	3.424949	-2.128152
-2.870481	-1.111809	-2.695382	-1.929093	1.337099	-1.892339
-0.644326	-2.137863	-2.097105	-1.404541	0.444469	-1.767215
-1.177509	1.794432	-1.829031	-2.649544	0.146063	-0.266480
-0.856930	2.048777	0.705142	-4.153200	2.600881	-0.368232
0.978612	2.954670	1.776115	-1.819909	1.428026	-1.337071
-0.700284	3.145815	0.875490	-3.522171	0.574099	-2.156398
-2.348317	4.018609	0.906966	0.054614	1.936301	-0.356610
-1.765588	3.308756	1.421746	-0.455853	2.202734	-1.060209
-0.183996	3.137054	-0.610169	-3.206371	2.021701	1.437807
-0.300141	1.619604	-1.215579	-0.158041	-0.381499	-0.252262
-0.502523	2.177608	0.473919	-0.683661	1.905738	-1.543216
-2.015941	1.091765	2.253924	0.620868	-0.911887	-1.358553
1.455004	-0.776824	1.660738	1.751048	-0.916074	-2.944575
4.414413	0.150743	1.570563	0.640578	-1.726519	-3.185480
5.971386	-0.214835	-0.849101	0.337358	-1.365222	-2.107267
6.816324	-0.484257	-1.903753	1.037690	-2.701081	-1.948337
5.694126	-0.462723	-0.039690	1.390474	-5.773794	-3.452890
4.443592	-0.964230	-1.456913	4.042810	-8.215061	-1.753524
6.513524	0.179020	-2.466620	3.332699	-11.735678	-4.409039
3.450222	-1.470771	-3.721010	3.100441	-12.770346	-4.682335
2.691485	-3.637202	-1.953582	1.435136	-12.517862	-0.193112
-0.297785	-4.915874	-0.914835	4.783585	-12.312724	0.640031
-2.675789	-5.084785	-0.173467	2.912488	-11.809033	1.724593
-4.647427	-2.751634	0.873122	3.426246	-4.392685	1.810777
-3.723697	-3.951522	4.216733	4.413759	2.002321	0.131181
0.400101	0.365553	4.304268	3.078828	6.177085	-1.584594
1.528967	3.122791	3.488428	2.897653	6.820710	1.267952
0.553300	-0.740606	3.424012	2.362434	7.608897	1.270120
-1.173997	2.287061	2.874924	-0.121729	4.628746	1.176509
-0.071525	-0.807507	-1.278837	-3.474734	4.001260	0.313721
-2.920183	-2.764110	-2.373170	-4.155781	3.225040	2.417255
-0.880571	-2.951345	-1.116273	-0.984670	0.953687	0.189312
-2.827289	-2.805514	-2.178846	-0.689601	-1.016998	-0.174609
-1.254636	-3.418815	-4.217187	-0.194374	-2.903213	-3.999606
-1.945311	-0.767548	-0.444696	1.676313	2.180943	-1.146180
-1.129714	-0.223212	-0.618172	-1.120641	2.309770	-2.226831
-0.373045	0.049494	-0.653814	-0.780135	3.526171	-1.228857
-2.586203	-1.012631	-2.471821	-1.521569	2.698346	-1.789961
-2.513787	-0.237885	-1.683293	-2.331642	2.398497	1.276260
0.048103	-1.350867	-2.771427	-3.223154	1.958524	6.036805
-2.445233	-3.481379	1.625175	-1.338805	-0.641371	2.445575
1.751606	-1.816818	3.940016	0.803005	-0.316988	5.111268
1.102720	-2.490984	3.146795	1.046077	-0.670325	2.635786
2.459311	-2.934378	1.065415	-1.692888	-0.614581	1.754629
-0.865922	-2.861197	0.448574	-0.465391	1.947244	-2.735503
-0.131577	-2.308643	0.514575	-1.131632	2.562952	-0.815411
-3.134255	2.193986	-2.479983	-1.018509	4.665843	-1.006294
-2.868755	0.156690	-0.158398	0.515377	0.843118	-1.527552
-0.712476	1.014869	0.723629	1.757527	-2.549422	-3.737585
-0.361017	2.436024	-1.969099	3.907641	-8.316476	-2.052894
-0.250879	2.044655	-1.364884	2.095618	-9.557744	1.270723
-1.109260	2.873362	-0.246524	0.835760	-5.221325	3.690065
-0.042260	2.587546	1.641481	-0.514133	-3.674317	5.007331
-0.645878	4.826607	3.744532	1.234038	-2.032921	4.962523
-0.941514	4.096146	3.984329	0.699675	-4.022937	1.447139
-0.684667	0.458862	4.489073	2.286476	-8.541162	1.592480
-1.750037	0.748357	3.917963	1.818643	-3.876998	-0.384254
0.599677	1.110829	3.465602	3.982776	5.076958	-2.025564
2.924775	2.256780	1.957187	1.954274	7.575804	-0.835049
3.404759	2.131709	2.340821	0.852938	8.406341	0.122590
2.704629	4.902818	2.618304	-1.325032	9.398871	0.006954
1.577284	4.120305	1.392935	-1.822536	6.855092	2.665341
0.260427	4.212771	1.303215	-1.376373	4.072406	1.651853
-1.430743	-0.521984	-0.690656	1.463455	-1.791588	2.098389
-4.670825	-4.515660	-2.655178	0.933851	-6.839489	-3.211252
-4.055619	-5.745056	-2.933650	2.986712	-9.668197	-2.448170
-1.879623	-9.488373	-2.324672	3.019440	-12.455812	-5.413264
-2.751138	-7.506011	-3.057945	3.684235	-4.896734	-2.567535
-0.911062	-5.130769	-2.958268	-0.594603	0.273137	-3.119883
-0.343095	-3.772248	-1.413541	-2.936775	2.454001	-0.848609
-2.064737	0.580052	-2.286764	-2.701180	4.190758	0.043688
