X1	X2	X3	X4	X5	X6	X7	X8	X9	X10
-2.192699	-3.904492	-5.239911	-4.173120	-1.282082	-5.388208	-2.944992	-3.842486	-4.743567	-4.827889
-2.376310	-6.028824	-6.104373	-6.594524	-1.366173	-2.914189	-2.693485	-5.214996	-3.735851	-2.654529
-1.466909	-2.440664	-2.614220	-2.842955	-2.784417	1.642137	-4.056491	-2.106336	-2.800516	-0.976644
-2.018593	-0.510838	2.450310	-1.038642	-2.802631	1.439555	-1.180021	1.736563	4.021806	1.772251
-2.020260	0.636729	2.862078	3.008884	0.594466	1.446552	3.872811	3.265772	1.068885	3.503544
-1.030207	0.389811	-1.491852	-0.836706	-0.070742	-1.791985	3.594693	-4.418241	-7.525508	0.632623
2.823169	0.761584	0.791682	3.645558	3.477727	-0.899167	3.483812	0.501795	1.355799	1.684978
3.835171	0.589222	-1.067557	0.328845	-0.425345	1.797395	-1.407744	2.584452	1.987579	2.444799
5.588602	2.736503	-0.398305	-0.849075	-1.010875	1.478591	-0.811685	1.605901	4.253205	1.737980
4.650763	0.180801	0.712401	-0.419133	-0.424283	0.297811	-0.987223	0.798713	2.617854	1.771515
4.515458	1.721894	2.652325	1.193840	4.640014	2.523547	0.874231	-1.031737	0.777300	2.328700
2.451289	0.269457	3.039731	-0.076986	0.700397	2.736592	0.312467	0.770621	-1.007778	1.382331
-1.251041	0.907367	-0.850217	1.970958	-2.187851	0.271638	0.920573	-0.639136	1.756897	-0.358093
-3.019832	3.110703	1.004348	2.516940	1.261249	1.547979	-0.597660	0.750464	3.954404	1.443527
-0.484580	2.699341	1.868990	1.861528	0.670281	1.620611	1.071857	2.223596	4.662825	0.391093
-2.083686	2.958460	2.119676	0.251293	-0.163576	0.630027	1.611716	4.368936	2.876340	1.858008
-3.307247	-1.265263	-0.785529	-3.063499	-2.638539	-2.903475	1.952405	0.321560	-1.645968	-0.813126
-1.661064	-3.422749	0.602043	0.426821	-2.558427	-0.591599	-1.723985	0.917245	1.704485	0.039297
-4.159735	0.372982	2.176659	3.113621	-0.871359	0.491051	0.413737	0.993067	1.243883	0.062483
-1.396562	3.931109	1.030287	1.935770	1.472847	0.850675	0.935360	2.451405	2.606412	0.904340
-1.868744	1.915611	3.472296	-0.171665	-0.321929	3.441071	-0.710523	3.573238	1.885758	0.971875
0.326816	-0.035931	0.220454	-2.649316	0.192496	1.824237	-1.099124	2.325843	0.548809	-0.962101
0.221119	-10.600437	-4.084867	-2.927316	-1.798297	-3.875126	-1.803051	-4.416998	-11.287746	-3.728378
-2.360638	-4.993026	-4.161599	-0.909995	-3.145427	-6.857918	-0.841814	-4.494406	-4.540217	-5.959145
-1.488058	-3.049216	-4.148569	-0.948388	0.467889	-2.655139	-1.598922	-4.093499	-1.733113	-1.967287
5.080757	1.155075	0.580294	4.438075	4.677231	2.616713	1.153114	-0.104195	-0.132444	2.866607
4.988703	2.999028	1.926962	0.660461	4.255883	2.239938	4.411686	1.475287	1.845284	1.261554
0.763076	0.030726	-0.801490	-1.060563	-4.219874	-1.224959	0.453184	-1.076667	-0.785435	0.489968
-3.203428	-0.223547	1.022711	-0.377028	3.203542	1.222922	-2.647903	0.667624	2.115693	-1.929135
1.900485	3.193092	0.226040	5.327933	5.854114	2.415484	3.979416	2.215447	2.004164	1.019262
-0.082290	3.885128	0.632273	4.783088	4.912425	2.547031	1.895731	2.121787	2.769374	2.229477
-2.609558	4.002945	2.067986	-0.716594	2.630758	0.554167	1.462532	2.370429	0.479621	1.355729
-4.292127	3.430627	1.724257	-0.828145	0.783594	-0.169305	0.608807	0.454061	-2.963297	-3.439564
